doc_id,company_key,company_name,person_key,member_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,entry_number,source_genre,in_colonial_dataset
empire-desfosses-1956-adm-655dbf,estlyonchfer,Est de Lyon (Compagnie des ch. de fer de l’),alby-henry-desc-pereire,,Alby (Henry) (desc. Pereire),Alby (Henry) (desc. Pereire),,administrateur,1956,Annuaire Desfossés 1956,Ch. fer Est de Lyon,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Alby (Henry) (desc. Pereire),341,person_index,0
empire-desfosses-1956-adm-655dbf,electriquelilleroubaixtourcoing,L’Électrique Lille-Roubaix-Tourcoing,alby-henry-desc-pereire,,Alby (Henry) (desc. Pereire),Alby (Henry) (desc. Pereire),,administrateur,1956,Annuaire Desfossés 1956,L’Électrique Lille-Roubaix-Tourcoing,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Alby (Henry) (desc. Pereire),404,person_index,0
empire-desfosses-1956-adm-655dbf,entreprisessge,Société générale d’entreprises (SGE),alby-henry-desc-pereire,,Alby (Henry) (desc. Pereire),Alby (Henry) (desc. Pereire),,administrateur,1956,Annuaire Desfossés 1956,SGE,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Alby (Henry) (desc. Pereire),1625,person_index,0
empire-desfosses-1956-adm-655dbf,saficfrseimportationcaoutchoucalcanparis,"SAFIC (Société an. frse pour l’importation de caoutchouc)-Alcan et Compagnie, Paris (S.A.,",alby-henry-desc-pereire,,Alby (Henry) (desc. Pereire),Alby (Henry) (desc. Pereire),,president_directeur_general,1956,Annuaire Desfossés 1956,pdg S.A. frse p. l'importation de caoutchouc Safic-Alcan et Cie,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Alby (Henry) (desc. Pereire),1831,person_index,0
empire-desfosses-1956-adm-655dbf,sceracartonnageechantillonnagereliureaubervilliers,SCERA (Cartonnage d’échantillonnage et de reliure d’Aubervilliers,alcan-p,,P Alcan,Alcan,P,administrateur,1956,Annuaire Desfossés 1956,SCERA,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alcan (P.),2175,person_index,0
empire-desfosses-1956-adm-655dbf,internationaleregiecointeresseetabacsmaroc,Société internationale de régie co-intéressée des tabacs au Maroc,de-aledo-m,,marquis de Aledo,de Aledo,marquis,administrateur,1956,Annuaire Desfossés 1956,Tabacs au Maroc,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Aledo (marquis de),1839,person_index,1
empire-desfosses-1956-adm-655dbf,unionminierehautkatanga,Union minière du Haut-Katanga,alexander-s,,sir Ulick Alexander,Alexander,sir Ulick,administrateur,1956,Annuaire Desfossés 1956,Un. min. du Ht-Katanga,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alexander (sir Ulick),610,person_index,0
empire-desfosses-1956-adm-655dbf,guttapercha,Gutta Percha,alexandre-j,,J Alexandre,Alexandre,J,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Gutta Percha,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alexandre (J.),1825,person_index,0
empire-desfosses-1956-adm-655dbf,minesbitumeasphaltecentresmac,Mines de bitume et d’asphalte du Centre (SMAC),alexandre-m,,Marc Alexandre,Alexandre,Marc,administrateur,1956,Annuaire Desfossés 1956,Smac,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alexandre (Marc),1542,person_index,0
empire-desfosses-1956-adm-655dbf,cimentsusineairvault,Ciments français (usine à Airvault),alexandre-r,,Robert Alexandre,Alexandre,Robert,president,1956,Annuaire Desfossés 1956,pdt Ciments frs,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alexandre (Robert),1561,person_index,0
empire-desfosses-1956-adm-655dbf,domainechapeaugendarme,Domaine du Chapeau de gendarme,alexis-p,,Pierre Alexis,Alexis,Pierre,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Chapeau de Gendarme,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alexis (Pierre),1945,person_index,1
empire-desfosses-1956-adm-655dbf,messageriesfluvialescochinchine,Messageries fluviales de Cochinchine,alfano-v,,Vincent Alfano,Alfano,Vincent,administrateur,1956,Annuaire Desfossés 1956,Messageries fluviales de Cochinchine,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alfano (Vincent),1727,person_index,1
empire-desfosses-1956-adm-655dbf,etsfloquetcourbevoiesegmentspistonschemisespiecesdetacheesautomobiles,"Éts Floquet, Courbevoie : segments, pistons, chemises et pièces détachées pour automobiles et",alger-j,,J Alger,Alger,J,administrateur,1956,Annuaire Desfossés 1956,adg (Éts Floquet,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alger (J.),1120,person_index,0
empire-desfosses-1956-adm-655dbf,banqueafriqueoccidentalebao,Banque de l’Afrique occidentale (BAO),alibert-j,,Jacques Alibert,Alibert,Jacques,administrateur,1956,Annuaire Desfossés 1956,secr. gén. BAO,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alibert (Jacques),107,person_index,0
empire-desfosses-1956-adm-655dbf,lyonnaisedepotscreditindustrielsld,Lyonnaise de dépôts et de crédit industriel (SLD),alibert-l,,L Alibert,Alibert,L,administrateur,1956,Annuaire Desfossés 1956,SLD,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alibert (L.),140,person_index,0
empire-desfosses-1956-adm-655dbf,brasseriemalteriephenixmarseille,"Brasserie et malterie Le Phénix, Marseille",alioth-h,,H Alioth,Alioth,H,administrateur,1956,Annuaire Desfossés 1956,Phenix,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alioth (H.),1891,person_index,0
empire-desfosses-1956-adm-655dbf,montspieteegyptiens,Monts-de-piété égyptiens,allain-andre,,Allain (André) 1896-1964,Allain (André) 1896-1964,,administrateur,1956,Annuaire Desfossés 1956,Monts-de-piété égyptiens,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Allain (André) 1896-1964,218,person_index,0
empire-desfosses-1956-adm-655dbf,tramwaysindochine,Compagnie française de tramways (Indochine),allain-andre,,Allain (André) 1896-1964,Allain (André) 1896-1964,,administrateur,1956,Annuaire Desfossés 1956,Cie fr. tramw.-Indochine,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Allain (André) 1896-1964,414,person_index,0
empire-desfosses-1956-adm-655dbf,ateliersgspguilleminsergotpegard,"Ateliers GSP (Guillemin, Sergot et Pegard)",allain-andre,,Allain (André) 1896-1964,Allain (André) 1896-1964,,administrateur,1956,Annuaire Desfossés 1956,Ateliers GSP,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Allain (André) 1896-1964,1020,person_index,0
empire-desfosses-1956-adm-655dbf,amieuxfreres1967rachatparcana,Amieux frères 1967 : rachat par la CANA,allain-des-beauvais-m,,M Allain des Beauvais,Allain des Beauvais,M,administrateur,1956,Annuaire Desfossés 1956,Amieux,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allain des Beauvais (M.),2048,person_index,0
empire-desfosses-1956-adm-655dbf,etsfrankel,Éts Frankel,allais-m,,Marcel Allais,Allais,Marcel,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Frankel,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allais (Marcel),1067,person_index,0
empire-desfosses-1956-adm-655dbf,imprlibrcentralechferchaix,Impr. et libr. centrale des ch. de fer Chaix,allais-m,,Marcel Allais,Allais,Marcel,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Chaix,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allais (Marcel),2208,person_index,0
empire-desfosses-1956-adm-655dbf,fevrierdecoisychampionusinechateauneufchtecreeevers1950,Février-Decoisy-Champion (usine à Châteauneuf-sur-Chte créée vers 1950),allamagny-p,,P Allamagny,Allamagny,P,administrateur,1956,Annuaire Desfossés 1956,adg Février-Decoisy-Champion,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allamagny (P.),1387,person_index,0
empire-desfosses-1956-adm-655dbf,lafargeteilchauxcimentsusinecouronne,Lafarge et du Teil (Chaux et ciments de) (usine à La Couronne),allamagny-p,,P Allamagny,Allamagny,P,administrateur,1956,Annuaire Desfossés 1956,adm. Lafarge 1947-1981. Remplacé par Raphaël Pavin de Lafarge,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allamagny (P.),1567,person_index,0
empire-desfosses-1956-adm-655dbf,banqueottomane,Banque ottomane,allan-c,,C.D.F Allan,Allan,C.D.F,directeur_general,1956,Annuaire Desfossés 1956,dga Bq Ottomane à Londres,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allan (C.D.F.),216,person_index,0
empire-desfosses-1956-adm-655dbf,explosiveschemicalproductsltdlondres,"Explosives and chemical products ltd, Londres",allan-charlesworth-and-c,,"Allan, Charlesworth and C°","Allan, Charlesworth and C°",,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Exhem,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,"Allan, Charlesworth and C°",1534,person_index,0
empire-desfosses-1956-adm-655dbf,industriestextilesallartrousseau,"Compagnie générale des industries textiles (Allart, Rousseau & Compagnie)",allart-g,,G Allart,Allart,G,president_directeur_general,1956,Annuaire Desfossés 1956,pdg CGIT,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allart (G.),1707,person_index,0
empire-desfosses-1956-adm-655dbf,salrepalsaciennelorrainerecherchesexploitationsparticipations,"SALREP Alsacienne et lorraine de recherches, d’exploitations et de participations (anc. Société",alleaume-j,,J Alleaume,Alleaume,J,administrateur,1956,Annuaire Desfossés 1956,adg Salrep,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alleaume (J.),565,person_index,0
empire-desfosses-1956-adm-655dbf,docksremoisfamilisterecafestorrefies,"Docks rémois (« Le Familistère ») > Compagnie générale cafés torréfiés,",alleaume-p,,P Alleaume,Alleaume,P,administrateur,1956,Annuaire Desfossés 1956,Docks rémois,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alleaume (P.),2010,person_index,0
empire-desfosses-1956-adm-655dbf,midichfer,Midi (Compagnie des ch. de fer du),allegre-louis-ep-fille-dernest-roume,,Allègre (Louis) (ép. fille d’Ernest Roume),Allègre (Louis) (ép. fille d’Ernest Roume),,administrateur,1956,Annuaire Desfossés 1956,Ch. de fer Midi,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Allègre (Louis) (ép. fille d’Ernest Roume),334,person_index,0
empire-desfosses-1956-adm-655dbf,ouenzaalgerie,Ouenza (Algérie),allegre-louis-ep-fille-dernest-roume,,Allègre (Louis) (ép. fille d’Ernest Roume),Allègre (Louis) (ép. fille d’Ernest Roume),,administrateur,1956,Annuaire Desfossés 1956,Ouenza,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Allègre (Louis) (ép. fille d’Ernest Roume),585,person_index,0
empire-desfosses-1956-adm-655dbf,radioelectrique,Société française radio-électrique,allegret-e,,E Allegret,Allegret,E,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Société française radio-électrique,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allegret (E.),1226,person_index,0
empire-desfosses-1956-adm-655dbf,usinesmelle,Usines de Melle,allenet-m,,Mme Vve Robert Allenet,Allenet,Mme Vve Robert,administrateur,1956,Annuaire Desfossés 1956,Usines de Melle,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allenet (Mme Vve Robert),1509,person_index,0
empire-desfosses-1956-adm-655dbf,etsphilippecanaud,Éts Philippe et Canaud,d-allens-y,,Y. d'Allens,d'Allens,Y.,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Allens (Y. d’),2049,person_index,0
empire-desfosses-1956-adm-655dbf,chantiersateliersprovencemarseille,Chantiers et ateliers de Provence (Marseille),d-allest-c,,Ch. d'Allest,d'Allest,Ch.,administrateur,1956,Annuaire Desfossés 1956,Ch. + ateliers Provence,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Allest (Ch. d’),949,person_index,0
empire-desfosses-1956-adm-655dbf,navigationmixte,Navigation mixte,d-allest-j,,J. d'Allest,d'Allest,J.,administrateur,1956,Annuaire Desfossés 1956,Navigation mixte,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Allest (J. d’),451,person_index,0
empire-desfosses-1956-adm-655dbf,chantiersateliersprovencemarseille,Chantiers et ateliers de Provence (Marseille),d-allest-j,,J. d'Allest,d'Allest,J.,directeur_general,1956,Annuaire Desfossés 1956,dir. gén. Ch. + ateliers Provence,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Allest (J. d’),949,person_index,0
empire-desfosses-1956-adm-655dbf,barcelonaisetraction,Barcelonaise de traction,alley-j,,James B Alley,Alley,James B,administrateur,1956,Annuaire Desfossés 1956,Barcelonaise de Traction,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Alley (James B.),1329,person_index,0
empire-desfosses-1956-adm-655dbf,associationfinancierecommerceindustrie,Association financière pour le commerce et l’industrie,allez-b,,B Allez,Allez,B,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Ass. fin. p. comm. et ind.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allez (B.),118,person_index,0
empire-desfosses-1956-adm-655dbf,ascedouxsamain,Asc. Édoux-Samain,allez-b,,B Allez,Allez,B,administrateur,1956,Annuaire Desfossés 1956,Asc. Édoux-Samain,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allez (B.),1276,person_index,0
empire-desfosses-1956-adm-655dbf,troisquartiers,Aux Trois Quartiers,allez-m,,M Allez,Allez,M,administrateur,1956,Annuaire Desfossés 1956,Aux Trois Quartiers,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allez (M.),2125,person_index,0
empire-desfosses-1956-adm-655dbf,chmildefils1969fusionavecmassotdisdier,Ch. Mildé fils & Compagnie 1969 : fusion avec Massot et Disdier,allienne-l,,L Allienne,Allienne,L,vice_president,1956,Annuaire Desfossés 1956,v.-pdt Mildé,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allienne (L.),1289,person_index,0
empire-desfosses-1956-adm-655dbf,santafefinfrse,Santa-Fé (Compagnie fin. frse)(ex-Compagnie frse des ch. de fer de la prov. de Santa-Fé),allier-j,,Jacques Allier,Allier,Jacques,administrateur,1956,Annuaire Desfossés 1956,Santa-Fé,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Allier (Jacques),226,person_index,0
