doc_id,person_key,person_id,in_network,name_clean,surname,given,office_class,office_raw,jurisdiction,former,pattern,evidence,source_ref,region,country
inde-indochine-jean-dupuis-c162ce,sarraut-a,sarraut-a,1,Albert Sarraut,Sarraut,Albert,minister,ministre des Colonies,,0,apposition," que les Annales coloniales l'ont annoncé samedi dernier, M. Albert Sarraut, ministre des Colonies, a inauguré dimanche après-midi le monument, élevé à l'explorateur Jean Dupuis",Dupuis,Indochine,Indochine
inde-indochine-jean-ernest-crebessac-hanoi-1cd522,martelle-bonjour,,0,Martelle-Bonjour,Martelle-Bonjour,,colonial_admin,administrateur des Services civils,,1,apposition,", ont atteint 3.500 piastres et l’immeuble a été adjugé à M. Martelle-Bonjour, administrateur des Services civils en retraite. ————————— MARIAGE ET MORT DE MARCEL CRÉBESSAC (Bull. adm. du T",Crébessac,Indochine,Indochine
inde-indochine-jean-le-bret-1871-1947-895e25,doumer,doumer,1,Doumer,Doumer,,colonial_governor,gouverneur général,Indo-Chine,0,apposition,"ec la Revue des questions diplomatiques et coloniales, un banquet à M. Doumer, gouverneur général de l'Indo-Chine, et à M. Beau, ministre de France à Pékin. Cette réunion a eu ",Le Bret,Indochine,Indochine
inde-indochine-jean-le-bret-1871-1947-895e25,beau,beau,1,Beau,Beau,,senior_state,ministre de France,,0,apposition,"les, un banquet à M. Doumer, gouverneur général de l'Indo-Chine, et à M. Beau, ministre de France à Pékin. Cette réunion a eu lieu le 2 avril à I'Hôtel Continental sous le patr",Le Bret,Indochine,Indochine
inde-indochine-jean-le-bret-1871-1947-895e25,de-laboulaye,,0,de Laboulaye,de Laboulaye,,senior_state,ambassadeur à,Saint-Pétersbourg,1,apposition,"re du commerce et de la direction des postes et télégraphes, M. de Laboulaye, ancien ambassadeur à Saint- Pétersbourg, oncle du marié ; général de Pierrebourg, M. Royer-Collard,",Le Bret,Indochine,Indochine
inde-indochine-jean-mazet-2ded90,pages-p,pages-p,1,P. Pagès,Pagès,P.,colonial_governor,gouverneur de la Cochinchine,,0,apposition,"3e Congrès de l'Enfance. Cette première séance était présidée par M. P. Pagès, gouverneur de la Cochinchine, et madame P. Pagès, assistés de MM. Esquivillon, président du comité central ",Jean Mazet,Indochine,Indochine
inde-indochine-jean-mazet-2ded90,mazet,mazet,1,MAZET,MAZET,,local_elected,maire de,Cholon,0,apposition,"-coloniales.fr/inde-indochine/Sequanaise-IC.pdf sous la présidence de M. MAZET, maire de Cholon ——————————— LE PATRIOTE Au Comité des volontaires de la défense passiv",Jean Mazet,Indochine,Indochine
inde-indochine-jean-mazet-2ded90,ogawa,,0,Ogawa,Ogawa,,senior_state,consul général,Japon,0,apposition,"—————————— Réception au Continental (L’Écho annamite, 13 août 1941) M. Ogawa, consul général du Japon, aidé de son souriant et jeune collaborateur, M. Yamasita, a offert,",Jean Mazet,Indochine,Indochine
inde-indochine-jean-mazet-2ded90,uchiyama-e,,0,E. Uchiyama,Uchiyama,E.,minister,ministre du Japon,,0,apposition,"aise des industries d'art de Tokio et sous le haut patronage de S.E. Uchiyama, ministre du Japon, nos concitoyens et concitoyennes se sont rendus avec empressement au coquet m",Jean Mazet,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,lorenzi,lorenzi,1,Lorenzi,Lorenzi,,local_elected,maire de,,0,apposition,"onkin, la coupe Léo-Lagrange, fut reçue à la mairie de Saïgon, par M. Lorenzi, maire de notre ville, entouré du conseil municipal au complet. M. le Gouverneur Rivo",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,decoux-e,,0,Escadre Decoux,Decoux,Escadre,colonial_governor,Gouverneur Général,Indochine,0,apposition,"rassemblement de la jeunesse Hanoï, 7 mai. — Le vice-Amiral d'Escadre Decoux, Gouverneur Général de l’Indochine, présidera effectivement le rassemblement de la jeunesse, qui a",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,grandjean,grandjean,1,Grandjean,Grandjean,,colonial_governor,Résident Supérieur,Tonkin,0,apposition,"gères, qui a souligné en Jeanne d'Arc les traits de la Sainte ; M. Grandjean, Résident Supérieur au Tonkin, après avoir tracé un bref parallèle entre la France de 1940 et la F",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,jean-decoux-e,,0,Escadre Jean Decoux,Jean Decoux,Escadre,colonial_governor,Gouverneur Général,Indochine,0,apposition,"fête de Jeanne d'Arc, sous la présidence du Vice-Amiral d'Escadre Jean Decoux, Gouverneur Général de l'Indochine, le prient de bien vouloir transmettre au Maréchal Pétain, Chef",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,graffeuil,,0,Graffeuil,Graffeuil,,colonial_governor,Résident Supérieur,Annam,0,apposition,"s à Hué pour la fête de Jeanne d'Arc, l'Amiral Decoux a reçu de M. Graffeuil, Résident Supérieur en Annam, le télégramme suivant : « 7.000 écoliers français et annamites réu",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,decoux,,0,Decoux,Decoux,,colonial_governor,Gouverneur Général,,0,apposition,"ne unis autour du Chef d'Administration locale Rivoal, prient l'Amiral Decoux, Gouverneur Général, d'agréer l'hommage de leur gratitude pour leur avoir donné l'occasion de reno",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,bohn,bohn-f,1,Bohn,Bohn,,colonial_admin,Administrateur des Services Civils,,0,apposition,". Courtat, Inspecteur interprovincial, a prononcé un discours, auquel M. Bohn, Administrateur des Services Civils, Chef de la province , a répondu par une allocution ferme et émouvante. 5 M. ",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,excellences-thai-van-toan-l,,0,Leurs Excellences Thai van Toan,Excellences Thai van Toan,Leurs,minister,Ministre de l'Intérieur,,0,apposition,"Empire. M. le Résident Supérieur Grandjean, Leurs Excellences Thai van Toan, Ministre de l'Intérieur, Pham-Qùynh, Ministre de l'Education Nationale, Bùi Bang Doan, Ministre de la ",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,bang-doan-b,,0,Bùi Bang Doan,Bang Doan,Bùi,minister,Ministre de la Justice,,0,apposition," de l'Intérieur, Pham-Qùynh, Ministre de l'Education Nationale, Bùi Bang Doan, Ministre de la Justice, Tôu Thât Quang, Ministre des Rites, avaient tenu à assister à cette conférenc",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,that-quang-t,,0,Tôu Thât Quang,Thât Quang,Tôu,minister,Ministre des Rites,,0,apposition," l'Education Nationale, Bùi Bang Doan, Ministre de la Justice, Tôu Thât Quang, Ministre des Rites, avaient tenu à assister à cette conférence, qui avait, par ailleurs, attiré à",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,decoux,,0,Decoux,Decoux,,colonial_governor,gouverneur général,Indochine,0,apposition,"Semaine de la France d'Outre-Mer, prient respectueusement M. l'Amiral Decoux, gouverneur général de l'Indochine, de bien vouloir transmettre au maréchal Pétain, leur chef véné",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,s-e-pham-quynh,,0,S E. Pham Quynh,S E. Pham Quynh,,minister,Ministre de l'Education Nationale,,0,apposition," Octobre. — M. le Résident Supérieur Grandjean, accompagné de S E. Pham Quynh, Ministre de l'Education Nationale, et de M. Tillard, nouveau chef du Service de l'Enseignement en Annam, a visit",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,vice-amiral-decoux,,0,Vice-Amiral Decoux,Vice-Amiral Decoux,,colonial_governor,Gouverneur général,Indochine,0,apposition,"sion de leur réunion à Vinhlong, les Scouts ont adressé au Vice-Amiral Decoux, Gouverneur général de l'Indochine, le ménage suivant : « Les Chefs scouts de l'Ouest cochinchin",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,rivoal,rivoal,1,Rivoal,Rivoal,,colonial_governor,gouverneur de la Cochinchine,,0,apposition," gubernatoriale (L’Écho annamite, 14 novembre 1941) Accompagné de M. Rivoal, gouverneur de la Cochinchine, l’amiral Decoux a visité les installations provisoires de divers établissemen",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,decoux-j,,0,Jean Decoux,Decoux,Jean,colonial_governor,Gouverneur Général,,0,apposition,"votre Roi. » Je vous propose d'envoyer tout à l'heure à l'Amiral Jean Decoux, Gouverneur Général, le télégramme suivant : « Huit mille jeunes de France et d'Annam, réunis à Hu",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,delsalle-p,,0,Pierre Delsalle,Delsalle,Pierre,colonial_governor,Résident Supérieur,Tonkin,0,apposition,"naît le Général Mordant, Commandant Supérieur des troupes, M. Pierre Delsalle, Résident Supérieur au Tonkin, ainsi que de nombreuses notabilités françaises et indochinoises. ",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,grandjean,grandjean,1,GRANDJEAN,GRANDJEAN,,colonial_governor,Résident Supérieur,,0,apposition,"s conditionne l'âme. À l'occasion du passage du Flambeau à Huê, M. GRANDJEAN, Résident Supérieur, a dégagé le sens profond de cette manifestation sportive, laquelle procédait ",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,decoux-j,,0,Jean Decoux,Decoux,Jean,colonial_governor,gouverneur général,Indochine,0,apposition,"al (L’Écho annamite, 22 décembre 1941) Le vice-amiral d’escadre Jean Decoux, gouverneur général de l'Indochine, a reçu dimanche matin les personnalités du comité indochinois ",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,jean-decoux-e,,0,Escadre Jean Decoux,Jean Decoux,Escadre,colonial_governor,Haut-Commissaire,,0,apposition," Indochinois de la jeunesse avait envoyé au Vice-Amiral d'Escadre Jean Decoux, Haut-Commissaire de France dans le Pacifique, le Chef de la Fédération a fait parvenir au Commi",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,maitre-h,maitre-h,1,Henri Maître,Maître,Henri,colonial_admin,Administrateur des Services Civils,,0,apposition,"e 14 au nœud des trois frontières, à la mémoire de l'explorateur Henri Maître, Administrateur des Services Civils, tué au cours d'un voyage d'études en pays moï. M. le Gouverneur général est",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,hoeffel,,0,Hoeffel,Hoeffel,,senior_state,Préfet,Région Saïgon-ChoIon,0,apposition,"e Général à l'Education Physique, aux Sports et à la Jeunesse, par M. Hoeffel, Préfet de la Région Saïgon-ChoIon, et par M. Rollin. Président de l'Association spor",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,ushiyama,,0,Ushiyama,Ushiyama,,senior_state,ministre plénipotentiaire,Japon,0,apposition,"(Ofi). — L'amiral Decoux a reçu dans la matinée du 11 décembre S.M. Ushiyama, ministre plénipotentiaire du Japon, auquel il a remis les insignes de Grand Croix de l’ordre Impérial du",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,l-amiral-jean-decoux,,0,L'Amiral Jean Decoux,L'Amiral Jean Decoux,,colonial_governor,Gouverneur général,Indochine,0,apposition,"ux » (L’Écho annamite, 26 août 1943) Dalat, 23 août. — L'Amiral Jean Decoux, Gouverneur général de l'Indochine, adresse un message à la promotion de l'E.S C.J C qui porte son",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-jeunesses-ducoroy-74baec,hoeffel,,0,Hoeffel,Hoeffel,,colonial_governor,Gouverneur de la Cochinchine,,0,apposition,"urnées dans les provinces cochinchinoises. Il était accompagné de M. Hoeffel, Gouverneur de la Cochinchine, de MM. Chauvet et Aurillac, directeurs des Affaires Politiques et du Cabinet",L'Embrigadement de la jeunesse sous l'amiral Decoux et le commandant Ducoroy,Indochine,Indochine
inde-indochine-joseph-aucouturier-giadinh-b2a784,blanchard-de-la-brosse-p,blanchard-de-la-brosse-p,1,Paul Blanchard de la Brosse,Blanchard de la Brosse,Paul,colonial_governor,gouverneur de la Cochinchine,,0,entry_header,'Indochine (1936). Voir 4 encadré. Paul Blanchard de la Brosse (1872-1945) : gouverneur de la Cochinchine (déc. 1926-jan. 1929) et 5 directeur de l'Agindo (1929-1934). Sachant que Bl,Aucouturier,Indochine,Indochine
inde-indochine-joseph-cuenin-tourane-05127e,ducrest-r,,0,Robert Ducrest,Ducrest,Robert,colonial_admin,administrateur des services civils,Annam,0,entry_header,"echnicien, ingénieur des Travaux publics de l’Indochine (déc. 1923-déc. 1933), administrateur des services civils de l’Annam (1934-1939), directeur de la Compagnie française des tramways et de",Cuénin,Indochine,Indochine
inde-indochine-joseph-mayer-poivre-0f24c1,foray,,0,Foray,Foray,,local_elected,maire de,Saïgon,0,apposition,"l-Villaz dans une affaire rizicole 3 1916 (?) : premier adjoint de Me Foray, maire de Saïgon, son remplaçant du printemps 1921 au printemps 1922 (démission en juin","Mayer, l'homme du poivre",Indochine,Indochine
inde-indochine-joseph-mayer-poivre-0f24c1,estelle-mayer-m,,0,Marguerite Estelle Mayer,Estelle Mayer,Marguerite,senior_state,trésorier-payeur général,,0,entry_header,"des finances, futur officier de la Légion d'honneur (JORF, 22 janvier 1936) et trésorier-payeur général. De leur union naquirent trois enfants : Thérèse Marie-José (Le Vésinet, 13 ma","Mayer, l'homme du poivre",Indochine,Indochine
inde-indochine-joseph-mayer-poivre-0f24c1,baille-de-langibaudiere-l,,0,Louis Baille de Langibaudière,Baille de Langibaudière,Louis,local_elected,maire de,Saïgon,0,entry_header,"lmont–Saint-Hilaire, 1869-Saïgon, 1939) : médecin de l'Assistance 15 médicale, maire de Saïgon (1935-1938), ancien directeur de l'hôpital Drouhet de Cholon. Voir encad","Mayer, l'homme du poivre",Indochine,Indochine
inde-indochine-joseph-pepino-caricaturiste-1d143a,rivoal,rivoal,1,Rivoal,Rivoal,,senior_state,préfet,Région Saïgon-Cholon et Madame,0,apposition,"gne, apéritifs, danses. Parmi les invités, nous avons remarqué : M. Rivoal, préfet de la Région Saïgon-Cholon et Madame, Mme et le Dr Guillerm, M. Carbonière et",Pépino,Indochine,Indochine
inde-indochine-joseph-pepino-caricaturiste-1d143a,rivoal,rivoal,1,Rivoal,Rivoal,,senior_state,préfet,Région Saigon Cholon,0,apposition," délicieux. Nous avons reconnu parmi les nombreux invités Mme et M. Rivoal, préfet de la Région Saigon Cholon ; Mme et Dr Guillerme; Mme et M. Carbonnières ; Mme",Pépino,Indochine,Indochine
inde-indochine-joseph-trincavelli-entrepreneur-2cda09,van-raveschot-e,,0,Edouard Van Raveschot,Van Raveschot,Edouard,colonial_admin,administrateur des services civils,Indo-Chine,0,apposition,"; monsieur et madame Victor Robbe, de Paris ; monsieur Edouard Van Raveschot, administrateur des services civils de l'Indo- Chine, en retraite ; mademoiselle Colette Raveschot, de Paris ; mo",Trincavelli,Algerie,Algérie
inde-indochine-jules-lionel-marie-0b6c67,lionel-marie,lionel-marie,1,Lionel-Marie,Lionel-Marie,,senior_state,préfet,,1,apposition,"euse assistance, le mariage de M. Jules Lionel-Marie, fils de M. Lionel-Marie, ancien préfet, chef des services administratifs des Chemins de fer du Nord, et de madame née","Jules Lionel-Marie, fondateur de la SICAF.",Indochine,Indochine
inde-indochine-jules-rueff-1854-1907-8707c2,decrais,,0,Decrais,Decrais,,minister,ministre des colonies,,0,apposition,"ÉSIDENT (Le Journal des débats, 21 novembre 1900) Voici d'abord M. Decrais, ministre des colonies. — C'est une imputation des plus graves, dit-il, la plus grave peut-être qui p","Rueff, fondateur des Messageries fluviales de Cochinchine",Indochine,Indochine
inde-indochine-jules-rueff-1854-1907-8707c2,millerand,,0,Millerand,Millerand,,minister,ministre du Commerce,,0,apposition,"iciteurs parce qu'il n'auraient pas payé. […] Après M. Decrais, M. Millerand, ministre du Commerce : […] M. Jules Rueff a été nomme commandeur ; voici en quels termes le préside","Rueff, fondateur des Messageries fluviales de Cochinchine",Indochine,Indochine
inde-indochine-jules-rueff-1854-1907-8707c2,pavie,pavie-g,1,Pavie,Pavie,,senior_state,ministre plénipotentiaire,,0,apposition,"ndés à M. Delcassé. Plusieurs témoins sont convoqués pour lundi : MM. Pavie, ministre plénipotentiaire, ancien consul général à Bangkok ; de Monpezat, délégué de l'Annam et du Tonk","Rueff, fondateur des Messageries fluviales de Cochinchine",Indochine,Indochine
inde-indochine-jules-rueff-1854-1907-8707c2,trouillot,,0,Trouillot,Trouillot,,minister,ministre du commerce,,0,apposition,"iens élèves des Ecoles de commerce, donné sous la présidence de M. Trouillot, ministre du commerce, et de Mme Trouillot, présidente du comité des Dames patronnesses. Le Présid","Rueff, fondateur des Messageries fluviales de Cochinchine",Indochine,Indochine
inde-indochine-jules-rueff-1854-1907-8707c2,millies-lacroix,millies-lacroix,1,Milliès-Lacroix,Milliès-Lacroix,,minister,ministre des colonies,,0,apposition,"oule qui se pressait dans les salons de la rue d'Anjou : MM. Milliès-Lacroix, ministre des colonies ; barons Édouard, Gustave et Edmond de Rothschild, Lépine, préfet de police, b","Rueff, fondateur des Messageries fluviales de Cochinchine",Indochine,Indochine
inde-indochine-kantroi-1927-1937-426fc2,lejeune-c,lejeune-c,1,Camille Lejeune,Lejeune,Camille,colonial_admin,administrateur des services civils,Indochine,0,entry_header,"nneur. Décédé le 1er juillet 1983 à Paris XVIe. Camille Lejeune (1881-1960) : administrateur des services civils de l’Indochine (1906-1919), reconverti 3 dans les affaires. Notamment directeu",Plantations de Kantroï ou Kantroy,Indochine,Indochine
inde-indochine-kantroi-1927-1937-426fc2,guesde-p,guesde-p,1,Pierre Guesde,Guesde,Pierre,colonial_governor,résident supérieur,,0,entry_header,"nosybéenne d’industries agricoles. Voir encadré. Pierre Guesde (1870-1955) : résident supérieur, puis (1923) administrateur de sociétés dont les 4 Messageries fluviales de Co",Plantations de Kantroï ou Kantroy,Indochine,Indochine
inde-indochine-kantroi-1927-1937-426fc2,haarbleicher,haarbleicher,1,Haarbleicher,Haarbleicher,,senior_state,directeur au ministère,Marine,0,apposition,"vi] et la marquise de Chasseloup-Laubat ; ceux du marié : M. Haarbleicher , directeur au ministère de la Marine marchande, et M. Getting . Les 10 11 nombreux amis et parents du",Plantations de Kantroï ou Kantroy,Indochine,Indochine
inde-indochine-koenig-et-bernhard-hanoi-d94683,faure-f,faure-f-francois,1,Félix Faure,Faure,Félix,minister,sous-secrétaire d’État au ministère de la marine,,0,apposition," Tonkin et de l’Indo-Chine (La Gironde, 4 juin 1884) ……………………… M. Félix Faure, sous-secrétaire d’État au ministère de la marine, dès le début, encouragea la formation de cette Compagnie, en conseillan","Société franco-tonkinoise Kœnig et Gardanne, Kœnig, Wehrung et Cie, Eug. Kœnig, Kœnig et Bernhard",Indochine,Indochine
inde-indochine-koenig-et-bernhard-hanoi-d94683,constans,,0,Constans,Constans,,colonial_governor,gouverneur général,Indo-Chine,0,apposition,"ées dans ces tristes circonstances. —————— Hanoï Banquet offert à M. Constans, gouverneur général de l'Indo-Chine (L’Avenir du Tonkin, 18 février 1888) Hanoï, le 18 février 1888","Société franco-tonkinoise Kœnig et Gardanne, Kœnig, Wehrung et Cie, Eug. Kœnig, Kœnig et Bernhard",Indochine,Indochine
inde-indochine-koenig-et-bernhard-hanoi-d94683,parreau,,0,Parreau,Parreau,,colonial_governor,résident supérieur,Tonkin,0,apposition," de l'Indochine française, janvier 1889, p. 73) Du 24 janvier 1889. M. Parreau, résident supérieur du Tonkin, officier de la Légion d'honneur, Vu les arrêtés des 27 juillet et. 8","Société franco-tonkinoise Kœnig et Gardanne, Kœnig, Wehrung et Cie, Eug. Kœnig, Kœnig et Bernhard",Indochine,Indochine
inde-indochine-kompong-thom-bungalow-a91e36,baudoin,baudoin,1,Baudoin,Baudoin,,colonial_governor,gouverneur général,,0,apposition,"rs des grandes chasses, si renommée pour ses monuments antiques, [M. Baudoin, gouverneur général p. i.] envisage l'ouverture de nouveaux crédits à ajouter à ceux qui figuraien",Bungalow de Kompong-Thom,Indochine,Indochine
inde-indochine-kompong-thom-caout-e50212,lejeune-c,lejeune-c,1,Camille Lejeune,Lejeune,Camille,colonial_admin,administrateur des services civils,Indochine,0,entry_header,"ICAF et plusieurs de ses filiales. Voir notice. Camille Lejeune (1881-1960) : administrateur des services civils de l’Indochine (1906-1919), reconverti 3 dans les affaires. Notamment directeu",Caoutchoucs de Kompong-Thom,Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,gautret,,0,Gautret,Gautret,,local_elected,maire de,Hanoï,0,apposition,"’Indo-Chine et l'avis conforme du résident supérieur au Tonkin : M. Gautret, maire de Hanoï, est nommé administrateur en chef du territoire de Kouang-tchéou-Wan, en","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,charles,charles,1,Charles,Charles,,colonial_governor,gouverneur général,,0,apposition,"6 du Conseil de gouvernement que nous avons annoncée en son temps, M. Charles, gouverneur général p.i., résident supérieur en Annam, et très au courant des choses de l'Indochin","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,guillemain-e,,0,Eugène Guillemain,Guillemain,Eugène,colonial_governor,gouverneur de la Cochinchine,,0,entry_header,"l'université de Poitiers. Futur directeur de cabinet de Blanchard de la Brosse, gouverneur de la Cochinchine, en 1928, résident maire de Hanoï (1930-1933), résident supérieur par intérim e","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,guillemain-e,,0,Eugène Guillemain,Guillemain,Eugène,local_elected,maire de,Hanoï,0,entry_header,"net de Blanchard de la Brosse, gouverneur de la Cochinchine, en 1928, résident maire de Hanoï (1930-1933), résident supérieur par intérim en Annam (1936-1937) et au C","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,blanchard-de-la-brosse-p,blanchard-de-la-brosse-p,1,Paul Blanchard de la Brosse,Blanchard de la Brosse,Paul,colonial_governor,gouverneur de la Cochinchine,,0,entry_header,"a accompagné de M. le colonel Paul Blanchard de la Brosse (1872-1945) : futur gouverneur de la Cochinchine (déc. 1926-jan. 1929). 9 Debailleul, chef d’état-major général commandant sup","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,baudoin,baudoin,1,Baudoin,Baudoin,,colonial_governor,gouverneur général,,0,apposition,"ng samedi matin à 11 heures, venant de Kouang-Tchéou-Wan, ramenant M. Baudoin, gouverneur général p i., accompagné de MM. le colonel Debailleul et du capitaine Thierry. Le gouv","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,bru,bru-m,1,Bru,Bru,,colonial_admin,administrateur des Colonies,,0,apposition," Souhaits de bienvenue (L'Avenir du Tonkin, 18 mars 1926) ………………… M. Bru, administrateur des Colonies devait aller comme chef de cabinet de M. le gouverneur de Kouang-Tchéou-Wan, ","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,varenne-a,,0,Alexandre Varenne,Varenne,Alexandre,colonial_governor,gouverneur général,Alexandre Varenne,0,title_first,"), Chef du personnel au Gouvernement général (août 1923). Chef de cabinet du gouverneur général Alexandre Varenne (1926-1928), Directeur adjoint des services administratifs d","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,de-tastes,,0,de Tastes,de Tastes,,colonial_governor,résident supérieur,Tonkin,0,apposition,"de Kouang- tchéou-wan. —————————————— JUSTE RÉPARATION —————— M. de Tastes, résident supérieur au Tonkin (L’Avenir du Tonkin, 24 février 1939, p. 2) L’Arip nous apporte au","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,decoux-e,,0,Escadre Decoux,Decoux,Escadre,colonial_governor,Gouverneur Général,Indochine,0,apposition,"re 1940) Fort-Bayard, 21 novembre (Arip). — Le vice-Amiral d'Escadre Decoux, Gouverneur Général de l'Indochine, est arrivé à 8 h. 20 à l'aérodrome de Fort-Bayard, où il a été ","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-kouang-tcheou-wan-d8522e,l-amiral-decoux,,0,L'Amiral Decoux,L'Amiral Decoux,,colonial_governor,Gouverneur général,I'Indochine,0,apposition," à l' « Amphitrite » (L'Avenir du Tonkin, 24 novembre 1940) L'Amiral Decoux, Gouverneur général de I'Indochine, a présidé le 21 novembre, au cours de sa tournée à Kouang-Tché","Kouang-tchéou-Wan, territoire à bail",Indochine,Indochine
inde-indochine-la-cagouille-hanoi-2d79a4,gautret-f,,0,Fernand Gautret,Gautret,Fernand,local_elected,maire de,Haïphong,0,apposition,"vil, date d’arrivée dans la colonie, lieu de naissance, à M. Fernand Gautret, maire de Haïphong, chargé par un groupe de recueillir les adhésions à la Poste. ———————",La Cagouille,Indochine,Indochine
inde-indochine-la-cagouille-hanoi-2d79a4,gautret-f,,0,Fernand Gautret,Gautret,Fernand,local_elected,maire de,Hanoï,0,entry_header,O f’ra tine société bein conséquente. Fernand Gautret (1862-1912) : résident-maire de Hanoï. 1 CADET BITOUNA. ————————————— À la Société amicale et de secours mu,La Cagouille,Indochine,Indochine
inde-indochine-la-cagouille-hanoi-2d79a4,etienne,etienne,1,Étienne,Étienne,,minister,ministre de I'Intérieur,,0,apposition,"r parmi leurs compatriotes notre éminent et infatigable défenseur, M. Étienne, ministre de I'Intérieur, et notre distingué gouverneur général, M. Beau. ———————————— La Cagouille ",La Cagouille,Indochine,Indochine
inde-indochine-la-cagouille-hanoi-2d79a4,gautret,,0,Gautret,Gautret,,local_elected,maire de,Hanoï,0,apposition,"e titre de président d'honneur. Ont ensuite été nommés président : M. Gautret, maire de Hanoï ; vice-présidents : MM. Boisson, ingénieur des Travaux publics, et Courr",La Cagouille,Indochine,Indochine
inde-indochine-la-cagouille-hanoi-2d79a4,jaspar-j,,0,Jules Jaspar,Jaspar,Jules,local_elected,maire de,,0,entry_header,"). Médecin à l'hôpital Lanessan, puis médecin civil à Hanoï, premier adjoint au maire de cette ville, président du conseil des intérêts économiques et financiers du To",La Cagouille,Indochine,Indochine
