from_company_id,to_company_id,from_name,to_name,n_observations,first_year,last_year,roles
kribiforestiere,entreprisesagricolesplantations,Kribi. Société forestière,ENTREPRISES AGRICOLES PLANTATIONS,1,1937,1937,gerant:1
industriellemabobevinaltd,entreprisesagricolesplantations,industrielle de la Mabobé. Société Vina Ltd,ENTREPRISES AGRICOLES PLANTATIONS,1,1937,1937,gerant:1
doualasylva,entreprisesagricolesplantations,Douala. Société Sylva,ENTREPRISES AGRICOLES PLANTATIONS,1,1937,1937,gerant:1
yaoundeequateur,entreprisesagricolesplantations,Yaoundé. Cie générale de l'Equateur,ENTREPRISES AGRICOLES PLANTATIONS,1,1937,1937,gerant:1
lokundjiforestiere,entreprisesagricolesplantations,Lokundji. Société forestière,ENTREPRISES AGRICOLES PLANTATIONS,1,1937,1937,gerant:1
nationalecameroun,entreprisesagricolesplantations,Société Nationale du Cameroun,ENTREPRISES AGRICOLES PLANTATIONS,1,1937,1937,gerant:1
manokavinaltd,entreprisesagricolesplantations,Manoka. Société Vina Ltd,ENTREPRISES AGRICOLES PLANTATIONS,1,1937,1937,gerant:1
transportsoubanguicameroun,unionfluvialeafriquecentralefortlamy,Société de transports Oubangui-Cameroun,"Union fluviale de l'Afrique centrale, FORT-LAMY",1,1951,1951,administrateur:1
hsionbanquecommercialeafricaine,banquebelgeafrique,H. Sion. Banque Commerciale Africaine,Banque belge d'Afrique,1,1951,1951,directeur:1
chedjoucreditfoncieriouestafricain,creditcameroun,Chedjou. Crédit foncier de I'Ouest africain,Crédit du Cameroun,1,1951,1951,administrateur:1
financierecongocreditlyonnais,creditfonciercongo,Société financière du Congo français. Crédit Lyonnais,Crédit foncier du Congo,1,1951,1951,administrateur:1
serpeillegobineau,financierecongo,Serpeille de Gobineau. Société Générale,Société financière du Congo français,1,1951,1951,administrateur:1
creditmarocain,afriquenoire,Crédit Marocain,Cie de l'Afrique noire,1,1951,1951,administrateur:1
banqueindochine,afriquenoire,Banque de l'Indochine,Cie de l'Afrique noire,1,1951,1951,administrateur:1
banqueparis,financieredeveloppementcamerounyaounde,Banque de Paris,"Société financière pour le développement du Cameroun, YAOUNDÉ",1,1951,1951,administrateur:1
unionafricaineindustrielle,financieredeveloppementcamerounyaounde,Union africaine industrielle,"Société financière pour le développement du Cameroun, YAOUNDÉ",1,1951,1951,administrateur:1
cheminfernord,financieredeveloppementcamerounyaounde,Cie du chemin de fer du Nord,"Société financière pour le développement du Cameroun, YAOUNDÉ",1,1951,1951,administrateur:1
colonies,financieredeveloppementcamerounyaounde,Cie générale des Colonies,"Société financière pour le développement du Cameroun, YAOUNDÉ",1,1951,1951,administrateur:1
auxiliaireentreprises,financieredeveloppementcamerounyaounde,Cie auxiliaire d'entreprises,"Société financière pour le développement du Cameroun, YAOUNDÉ",1,1951,1951,administrateur:1
ugine,financieredeveloppementcamerounyaounde,Société Ugine,"Société financière pour le développement du Cameroun, YAOUNDÉ",1,1951,1951,administrateur:1
miniere,financieredeveloppementcamerounyaounde,Société minière,"Société financière pour le développement du Cameroun, YAOUNDÉ",1,1951,1951,administrateur:1
multipl,africaineplacages,Société Multiplex,Cie Africaine de placages,1,1951,1951,administrateur:1
exploitationsforestieresafricaines,africaineplacages,Cie d'exploitations forestières africaines,Cie Africaine de placages,1,1951,1951,administrateur:1
drandrestaub,afriquecommerce,Dr André Staub,Cie de l'Afrique française pour le commerce,1,1951,1951,president:1
boismayumbe,bahrsarafortarchambault,Cie des bois du Mayumbé,"Cie du Bahr-Sara, FORT-ARCHAMBAULT",1,1951,1951,gerant:1
courtage,bahrsarafortarchambault,Société de Courtage,"Cie du Bahr-Sara, FORT-ARCHAMBAULT",1,1951,1951,administrateur:1
unionafricaineagricole,commercialegabonlibrevilleef,Union Africaine Agricole,"Cie commerciale du Gabon, LIBREVILLE A.-E. F",1,1951,1951,administrateur:1
andrebeunierafriqueoccidentale,forestieresanghaoubangui,André Beunier. Cie française de l'Afrique Occidentale,Cie forestière Sangha-Oubangui,1,1951,1951,administrateur:1
fillehenridgafsepetroles,depotspetroliersefbrazzavillebp,fille d'Henri. DGA Cie fse des pétroles,"Cie française de dépôts pétroliers en A.E.F., BRAZZAVILLE, B. P",1,1951,1951,president:1
petroles,depotspetroliersefbrazzavillebp,Cie française des pétroles,"Cie française de dépôts pétroliers en A.E.F., BRAZZAVILLE, B. P",1,1951,1951,administrateur:1
algeriennepetrolesmory,depotspetroliersefbrazzavillebp,Société Algérienne des pétroles Mory,"Cie française de dépôts pétroliers en A.E.F., BRAZZAVILLE, B. P",1,1951,1951,administrateur:1
creditmarocain,gabon,Crédit Marocain,Compagnie française du Gabon,1,1951,1951,administrateur:1
forestieresanghaoubanguiindustrielle,sanghalikouala,Cie forestière Sangha-Oubangui. Cie industrielle,Cie générale Sangha-Likouala,1,1951,1951,administrateur:1
boussaccomptoiref,sanghalikouala,Boussac] Comptoir en A.-E. F,Cie générale Sangha-Likouala,1,1951,1951,administrateur:1
adminetablissementsnapp,equatoriale,admin. Établissements Napp,L'Équatoriale,1,1951,1951,administrateur:1
forestierelambarene,scieriesfrancogabonaises,Forestière de Lambaréné,Scieries franco-gabonaises,1,1951,1951,administrateur:1
jackpecqueurafricaineprospection,africainematerielindustriel,Jack Pecqueur. Société africaine de prospection,Société africaine de matériel industriel,1,1951,1951,administrateur:1
entreprisesdesplats,auxiliairematerielafricaine,Entreprises Desplats,Société auxiliaire de matériel africaine,1,1951,1951,gerant:1
unionafricaineagricole,commercialebp,Union africaine agricole,"Société commerciale française, B. P",1,1951,1951,administrateur:1
entreprisesminieres,exploitationsforestieresindustrielles,Société d'entreprises minières,Société d'exploitations forestières et industrielles,1,1951,1951,administrateur:1
comptoirlinier,fibrescoloniales,Comptoir linier,Société des fibres coloniales,1,1951,1951,administrateur:1
alsaciennefilature,fibrescoloniales,Société Alsacienne de filature,Société des fibres coloniales,1,1951,1951,administrateur:1
hautogooue,forestiereazingo,Société du Haut-Ogooué,Société forestière d'Azingo,1,1951,1951,administrateur:1
baronedouardempain,congolaiseindustrie,baron Édouard Empain,Cie Congolaise pour l'industrie,1,1951,1951,president:1
unionoutremer,congolaiseindustrie,Union française d'outre-mer,Cie Congolaise pour l'industrie,1,1951,1951,administrateur:1
miniereoubanghioriental,diamantifereauriferehautesangha,Cie minière de l'Oubanghi Oriental,Cie diamantifère et aurifère de la Haute-Sangha,1,1951,1951,administrateur:1
miniereoubanghioriental,diamantiferedarchalla,Cie minière de l'Oubanghi Oriental,Cie diamantifère du Dar-Challa,1,1951,1951,administrateur:1
afrique,transportsafrique,Société « Afrique,Cie générale de transports en Afrique,1,1951,1951,administrateur:1
bnci,transportsafrique,BNCI-A],Cie générale de transports en Afrique,1,1951,1951,administrateur:1
miniereoubanghioriental,minierekoulamoutou,Cie minière de l'Oubanghi Oriental,Compagnie minière de Koula-Moutou,1,1951,1951,administrateur:1
miniereoubanghioriental,recherchesauriferesgabon,Cie minière de l'Oubanghi oriental,Cie de recherches aurifères au Gabon,1,1951,1951,administrateur:1
industr,recherchesauriferesgabon,Société industr,Cie de recherches aurifères au Gabon,1,1951,1951,administrateur:1
banqueindochine,comptoirdiamant,Banque de l'Indo-Chine,Comptoir français du diamant,1,1951,1951,administrateur:1
etains,comptoirdiamant,Société Étains,Comptoir français du diamant,1,1951,1951,administrateur:1
miniere,comptoirdiamant,Cie minière,Comptoir français du diamant,1,1951,1951,administrateur:1
etudes,comptoirdiamant,Société d'études,Comptoir français du diamant,1,1951,1951,administrateur:1
financiere,comptoirdiamant,Société financière française,Comptoir français du diamant,1,1951,1951,administrateur:1
banqueparis,energieelectriqueafriqueequatoriale,Banque de Paris,Énergie électrique d'Afrique équatoriale,1,1949,1949,administrateur:1
minierecongo,energieelectriqueafriqueequatoriale,Cie minière du Congo français,Énergie électrique d'Afrique équatoriale,1,1949,1949,administrateur:1
unionelectriquecoloniale,energieelectriqueafriqueequatoriale,Union électrique coloniale,Énergie électrique d'Afrique équatoriale,1,1949,1949,administrateur:1
gabon,energieelectriqueportgentilport,Cie française du Gabon,"Énergie électrique de Port-Gentil, PORT",1,1949,1949,administrateur:1
caissecentralefom,energieelectriqueportgentilport,Caisse centrale de la F. O.-M,"Énergie électrique de Port-Gentil, PORT",1,1949,1949,administrateur:1
miniereoubanghioriental,groupementgabonais,Cie minière de l'Oubanghi oriental,Groupement gabonais S. A,1,1949,1949,administrateur:1
equatorialemines,groupementgabonais,Cie équatoriale de Mines,Groupement gabonais S. A,1,1949,1949,administrateur:1
meynialafricaineetudes,africainechaussuresbp,Meynial (Société africaine d'études,"Société africaine de chaussures, B. P",1,1949,1949,administrateur:1
mobiliere,africainechaussuresbp,Société mobilière,"Société africaine de chaussures, B. P",1,1949,1949,administrateur:1
charbonnagestuyenquang,africaineconstructionscivilesindustriellesbp,des Charbonnages de Tuyên-Quang,"Société africaine de constructions civiles et industrielles, B. P",1,1949,1949,administrateur:1
comtearmandelva,africaineentreprises19562274,comte Armand d'Elva,Société africaine d'entreprises [1956 / 2274,1,1949,1949,administrateur:1
unionafricaineagricole,africaineentreprisesindustriellesimmobilieresbp,L'Union Africaine agricole,"Société africaine d'entreprises industrielles et immobilières, B. P",1,1949,1949,administrateur:1
afrique,africaineentreprisesindustriellesimmobilieresbp,Cie de l'Afrique française,"Société africaine d'entreprises industrielles et immobilières, B. P",1,1949,1949,administrateur:1
immobiliereafriqueoccidentale,africaineentreprisesindustriellesimmobilieresbp,Société immobilière de l'Afrique Occidentale,"Société africaine d'entreprises industrielles et immobilières, B. P",1,1949,1949,administrateur:1
marceldeschampsmonodagencefortlamy,africaineprospectionexploitation,Marcel Deschamps. Monod. Agence à Fort-Lamy,Société africaine de prospection et d'exploitation,1,1949,1949,administrateur:1
miniereoubanghioriental,commercialediamant,Cie minière de l'Oubanghi oriental,Société commerciale du diamant,1,1949,1949,administrateur:1
gouverneurvadier,industrielleagricoletabaccolonial,gouverneur général Vadier,Société industrielle et agricole du tabac colonial,1,1949,1949,president:1
soformaforestieremayombe,minieredimonika,Soforma [Société forestière de Mayombe,Société minière de Dimonika,1,1949,1949,administrateur:1
etsvqpetersen,miniereequatoriale,des Éts V.Q. Petersen,Société minière équatoriale,1,1949,1949,administrateur:1
unionafricaineagricole,minierekouilouarret1962prodcumulee,Union africaine agricole,Société minière du Kouilou [arrêt en 1962. Prod. cumulée,1,1949,1949,administrateur:1
unionafricaineagricole,minieremoboma,Union africaine agricole,Société minière de la Moboma,1,1949,1949,administrateur:1
parminac,miniereogoouelobaye,Société Parminac,Société minière de l'Ogooué-Lobaye,1,1949,1949,administrateur:1
unionafricaineagricole,miniereouarrapointenoiremoyencongo,Union africaine agricole,"Société minière de l'Ouarra, POINTE-NOIRE, Moyen-Congo",1,1949,1949,administrateur:1
gouvernementef,petrolesafriqueequatoriale,Gouvernement général de l'A.-E. F,Société des pétroles d'Afrique Équatoriale française,1,1949,1949,administrateur:1
petroles,petrolesafriqueequatoriale,Cie française des pétroles,Société des pétroles d'Afrique Équatoriale française,1,1949,1949,administrateur:1
recherchesminieres,petrolesafriqueequatoriale,Société de recherches minières,Société des pétroles d'Afrique Équatoriale française,1,1949,1949,administrateur:1
omniumcherifienentreprise,tchadafriqueequatorialeentrepriseschemin,Omnium chérifien d'entreprise,Société du Tchad et d'Afrique équatoriale des Entreprises Chemin,1,1949,1949,administrateur:1
omniumfinanciermarocaincommerce,tchadafriqueequatorialeentrepriseschemin,Omnium financier marocain du Commerce,Société du Tchad et d'Afrique équatoriale des Entreprises Chemin,1,1949,1949,administrateur:1
oremac,tchadafriqueequatorialeentrepriseschemin,Société Oremac,Société du Tchad et d'Afrique équatoriale des Entreprises Chemin,1,1949,1949,administrateur:1
representantfrancecongo,transportscongooubanguitchad,représentant la Nouvelle Société France-Congo,Transports Congo-Oubangui-Tchad,1,1949,1949,administrateur:1
miniereogoouelobaye,unionminiereafricaineberberati,Société minière Ogooué-Lobaye,"Union minière africaine, BERBERATI",1,1949,1949,administrateur:1
usinesstrasbourgatelrepar,unionroutierecentreafricaine,USINES: STRASBOURG: Atel de répar,"Union routière centre-africaine, Anct",1,1949,1949,administrateur:1
commcongolaisetransports,alt,comm.. Société congolaise de transports,Société Altex,1,1949,1949,administrateur:1
tardifelevage,alt,Tardif. Société d'élevage,Société Altex,1,1949,1949,administrateur:1
horvilleentreprisescongolaises,alt,A. Horville. Société d'entreprises congolaises,Société Altex,1,1949,1949,administrateur:1
presidentreprisesindustriellespool,alt,présid. Société d'entreprises industrielles du Pool,Société Altex,1,1949,1949,administrateur:1
grangeexploitationscommerciales,alt,de la Grange. Société d'exploitations commerciales,Société Altex,1,1949,1949,administrateur:1
pbouchonindustrielle,alt,P. Bouchon. Société industrielle,Société Altex,1,1949,1949,administrateur:1
jeanvigoureuxforestieremayombe,forestieregabonaise,Jean Vigoureux. Société Forestière du Mayombe,Cie forestière gabonaise,1,1949,1949,administrateur:1
produitslaitierscommercialembomou,socoma,Produits laitiers. Société commerciale de M'Bomou,SOCOMA,1,1939,1939,administrateur:1
cphanariotiscommercialeoubanguioriental,socoma,C.: Phanariotis. Société commerciale de l'Oubangui oriental,SOCOMA,1,1939,1939,administrateur:1
oswaddurandetablsamure,socoma,Oswad Durand. Société des Établ. Sa-Muré,SOCOMA,1,1939,1939,administrateur:1
gtuccianigerancesindustrielles,socoma,Gt: D. Ucciani. Société de gérances industrielles,SOCOMA,1,1939,1939,administrateur:1
kembedissoute,socoma,Kembé (Société dissoute,SOCOMA,1,1939,1939,administrateur:1
orafricainemines,socoma,Or. Cie africaine de mines,SOCOMA,1,1939,1939,administrateur:1
mauricederouetbanquevernes,colonialedistributionenergieelectrique,Maurice Derouet [de la Banque Vernes,Cie coloniale de distribution d'énergie électrique [puis Cie centrale de,1,1947,1947,administrateur:1
pdtomniumindustrielimmobilier,colonialedistributionenergieelectrique,pdt de l'Omnium industriel immobilier,Cie coloniale de distribution d'énergie électrique [puis Cie centrale de,1,1947,1947,administrateur:1
