company_key,name,n_mentions,first_doc_id
mutuellefrancecolonies,Mutuelle de France et des Colonies,12,afrique-du-nord-mutuelle-france-colonies-algerie-977761
nordafricaineetudesentreprises,Société Nord-africaine d'études et d'entreprises,12,afrique-du-nord-noraf-etudes-entrep-47afee
nordafricaineentreprisesmaritimesalgerorannemours,"Société Nord-africaine d'entreprises maritimes, Alger, Oran, Nemours",12,afrique-du-nord-nordaf-entreprises-mmes-f4d07b
parlierfermaud,Parlier et Fermaud,12,afrique-du-nord-parlier-et-fermaud-casa-3f67a8
rossier,Rossier,12,afrique-du-nord-rossier-hamma-boufarik-6e0b77
algerienneconstructionsnavalesmecaniques,Société Algérienne de constructions navales et mécaniques,12,afrique-du-nord-sacnem-2054a5
africainetravauxentreprisesconstructions,Société Africaine de Travaux d'entreprises et de constructions,12,afrique-du-nord-satec-alger-8b4978
tramwaybonecalleextensions,Cie du Tramway de Bône à La Calle et extensions,12,afrique-du-nord-tramway-bone-la-calle-c90d1d
vinsmidialgerie,Compagnie générale des vins du Midi et d'Algérie,12,afrique-du-nord-vins-midi-algerie-ec8f10
viticolereiouarandonsonrachatparfrancoalgerienneepargneagricole,Société Viticole de Réïoua à Randon. — Son rachat par la Société franco-algérienne d'épargne agricole,12,afrique-du-nord-viticole-de-reioua-6daa75
afriqueminiereequatoriale,Afrique minière équatoriale,12,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
nouvellesgaleriescongolaises,Société anon. Nouvelles Galeries Congolaises,12,afrique-equatoriale-aec-1926-aef-cameroun-855b28
immobilierecongolaise,Société immobilière congolaise,12,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",12,afrique-equatoriale-afic-bbb628
transportafrique,Compagnie générale de transport en Afrique,12,afrique-equatoriale-cgta-181d2a
industrielleafricaine,Compagnie Industrielle Africaine Française,12,afrique-equatoriale-cie-industrielle-africaine-frse-3e4950
hecker,Hecker,12,afrique-equatoriale-hecker-pointe-noire-f1b38d
mobaye,Mobaye,12,afrique-equatoriale-la-mobaye-4622e7
materielcolonial,Matériel colonial,12,afrique-equatoriale-materiel-colonial-douala-ae7828
miniereestoubanghi,Société Minière de l'Est Oubanghi,12,afrique-equatoriale-miniere-est-oubanghi-0ea909
plantationsbusira,Plantations de la Busira,12,afrique-equatoriale-plantations-de-la-busira-bb5fa5
sanghaequatoriale,Société de la Sangha équatoriale,12,afrique-equatoriale-sangha-equatoriale-36f7f5
colonialebia,Cie coloniale de la Bia,12,afrique-occidentale-aec-1922-aof-togo-9cef7c
comptoirafriqueoccidentale,Comptoir général français de l'Afrique occidentale,12,afrique-occidentale-aec-1922-aof-togo-9cef7c
minieresoudan,Société minière du Soudan français,12,afrique-occidentale-aec-1922-aof-togo-9cef7c
togo,Cie française du Togo,12,afrique-occidentale-aec-1922-aof-togo-9cef7c
etablissementsemilehubert,Société anon. des Établissements Émile d'Hubert,12,afrique-occidentale-aec-1922-aof-togo-9cef7c
forestierebandama,Société forestière du Bandama,12,afrique-occidentale-aec-1922-aof-togo-9cef7c
intercontinentaleentreprisesreunies,Société intercontinentale d'entreprises réunies,12,afrique-occidentale-aec-1926-aof-togo-b4d838
forestiereequatoriale,Forestière équatoriale,12,afrique-occidentale-aec-1937-aof-togo-879c40
flersexportation,Flers-Exportation,12,afrique-occidentale-flers-exportation-guinee-a07ee0
guineenneculture,Société Guinéenne de Culture,12,afrique-occidentale-guineenne-de-culture-3d0290
intertropicaleexploitationscoteivoire,Société Intertropicale d'Exploitations de la Côte-d'Ivoire,12,afrique-occidentale-intertropicale-cote-d-ivoire-87d946
minesoudjda,Sté des mines d'Oudjda,11,afrique-du-nord-aec-1922-maroc-ba808c
superphosphatesproduitschimiquesmaroc,Cie des superphosphates et produits chimiques du Maroc,11,afrique-du-nord-aec-1926-maroc-e65b4d
centralemarocaine,Société centrale marocaine,11,afrique-du-nord-aec-1926-maroc-e65b4d
agricoledoukkala,Société agricole des Doukkala,11,afrique-du-nord-aec-1937-maroc-dfc464
algeriennemeunerie,Cie algérienne de meunerie,11,afrique-du-nord-aec-1949-maroc-26af61
africainetravaux,Africaine de travaux,11,afrique-du-nord-aec-1949-maroc-26af61
miniereamaracherki,Société Minière d'Amara-Cherki,11,afrique-du-nord-amara-cherki-f3fb6b
minieredjendeli,Cie MINIÈRE DU DJENDELI,11,afrique-du-nord-ann-indus-1925-alg-509f9d
ateliersterrinafriquenord,Ateliers Terrin de l'Afrique du Nord,11,afrique-du-nord-ateliers-terrin-afn-2aede3
ceramiqueafriquenordcressonniere,"Céramique de l'Afrique du Nord, La Cressonnière",11,afrique-du-nord-ceramique-afn-audoyer-9feaea
etudescheminfertransafricain,Société d'études du Chemin de fer transafricain,11,afrique-du-nord-ch-fer-transafricain-aefb5e
agricolesaharaalgerien1926,"Compagnie Agricole du Sahara algérien, S.A., 1926",11,afrique-du-nord-cie-agricole-du-sahara-algerien-e64bd6
genevoisecoloniessuissessetif,Compagnie Genevoise des colonies suisses de Sétif,11,afrique-du-nord-compagnie-genevoise-setif-a22b46
eauxthermalesdomainekorbous,Compagnie des Eaux thermales et du domaine de Korbous,11,afrique-du-nord-eaux-thermales-korbous-8498c4
etslouisbilliard,Éts Louis Billiard,11,afrique-du-nord-ets-l-billiard-alger-e0c7af
etudescommercemaroc,Société d'Études et de commerce au Maroc,11,afrique-du-nord-etudes-et-commerce-maroc-f81221
etudes,"Société d'études, puis Société minière du Haut-Guir",11,afrique-du-nord-haut-guir-beba80
algerie,Nouvelle Algérie,11,afrique-du-nord-la-nouvelle-algerie-4bfdf8
lafarge,Lafarge,11,afrique-du-nord-lafarge-hussein-dey-16d9fd
makanghia,Makanghia,11,afrique-du-nord-makanghia-24a51a
marocaineexplosifscasablancamelilla,"Société Marocaine d'explosifs, Casablanca, Melilla",11,afrique-du-nord-marocaine-d-explosifs-bbc539
minesdjebeldiss,Société des mines du Djebel-Diss,11,afrique-du-nord-mines-du-djebel-diss-928501
minesdjebelforer,Société des mines du Djebel-Forer,11,afrique-du-nord-mines-du-djebel-forer-70ab1f
minesdjebeltabouna,Société des mines du Djebel-Tabouna,11,afrique-du-nord-mines-du-djebel-tabouna-283d70
mineszincguergour,Société des mines de zinc du Guergour,11,afrique-du-nord-mines-zinc-guergour-7c9539
omniumentreprisesalgerie,Omnium d'entreprises-Algérie,11,afrique-du-nord-omnium-entreprises-algerie-05cb0f
recherchesforagespetroleszerhoun,Société de recherches et forages des Pétroles du Zérhoun,11,afrique-du-nord-petroles-du-zerhoun-3be569
idem1929,Idem 1929,11,afrique-du-nord-ports-tunis-sousse-sfax-2d5baa
algerienneetudesentreprisesagricolescommercialesindustrielles,"Société Algérienne d'Études et d'entreprises agricoles, commerciales et industrielles, puis Crédit industriel algérien",11,afrique-du-nord-saeeaci-4727a0
exploitationverreriemarocsouvent,Exploitation de verrerie au Maroc (souvent,11,afrique-du-nord-sevam-casablanca-a2fe80
nordafricaineconstructionsmecaniquesferroviairesallelickpresbone,"Société nord-africaine de Constructions mécaniques et ferroviaires, L'Allelick, près Bône",11,afrique-du-nord-snaf-bone-e67d6a
immobilierealgerie,Société Immobilière d'Algérie,11,afrique-du-nord-soc-immobiliere-algerie-7a9003
oranoilcompanylimited,"The Oran Oil Company, limited",11,afrique-du-nord-the-oran-oil-company-536d41
tunisienneengraischimiques,Société Tunisienne d'Engrais chimiques,11,afrique-du-nord-tunisienne-engrais-chimiques-d3fe9c
unioncharbonnieremanutentionsportoran,Union charbonnière de manutentions du port d'Oran,11,afrique-du-nord-ucmpo-59e7bd
lyonnaiseafriqueequatoriale,Cie lyonnaise de l'Afrique équatoriale française,11,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
forestiereagricolekouilou,"Société forestière et agricole du Kouilou, Anciens",11,afrique-equatoriale-aec-1926-aef-cameroun-855b28
cotonnierenordcamerountchad,Société cotonnière du Nord-Cameroun et du Tchad,11,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
coteafrique,CÔTE D'AFRIQUE,11,afrique-equatoriale-ann-indus-1938-aef-884e7d
fruitscoloniauxparisbrazzavilleparis,"Fruits coloniaux, Paris-Brazzaville-Paris",11,afrique-equatoriale-fruits-coloniaux-1928-1934-f2a4b3
ouestafricaineentreprisesmaritimes,Société Ouest-Africaine d'Entreprises maritimes,11,afrique-equatoriale-soaem-douala-0f85e7
explorationscoloniales,Société d'Explorations coloniales,11,afrique-equatoriale-soc-explorations-coloniales-9976e1
transportsafriqueequatoriale,Société pour l'Française de Transports en Afrique équatoriale,11,afrique-equatoriale-softae-77d560
palmador,Société Palmador,11,afrique-occidentale-aec-1926-aof-togo-b4d838
colonialecoteivoire,Compagnie coloniale de la Côte-d'Ivoire,11,afrique-occidentale-aec-1937-aof-togo-879c40
messageriessenegal,Messageries du Sénégal,11,afrique-occidentale-aec-1951-aof-togo-9a864d
agricolekilissi,Société agricole de la Kilissi,11,afrique-occidentale-agricole-de-la-kilissi-1befed
africaineentreprisessiege,Compagnie Africaine d'Entreprises. Siège,11,afrique-occidentale-cie-africaine-entreprises-8e7e06
minierecoteivoire,Société Minière de la Côte-d'Ivoire,11,afrique-occidentale-miniere-cote-ivoire-610586
plantationscasamancekolda,"Société des Plantations de Casamance, Kolda",11,afrique-occidentale-plantations-de-casamance-36df49
marocaineapprovisionnement,Sté anon. marocaine d'approvisionnement,10,afrique-du-nord-aec-1922-maroc-ba808c
petrolesmaroc,Cie française des pétroles du Maroc,10,afrique-du-nord-aec-1922-maroc-ba808c
sebou,Cie du Sebou,10,afrique-du-nord-aec-1922-maroc-ba808c
africainepetroles,Société africaine des pétroles,10,afrique-du-nord-aec-1937-maroc-dfc464
africaineindustrielleautomobile,Société Africaine Industrielle et Automobile,10,afrique-du-nord-africaine-industrielle-automobile-4bef1f
africaineminestransports,Société Africaine de Mines et transports,10,afrique-du-nord-africaine-mines-et-transports-b3ef7b
minesdjebeltouila,Cie des MINES du DJEBEL-TOUILA,10,afrique-du-nord-ann-indus-1925-tunisie-d7c1f4
sidikamber,SIDI KAMBER,10,afrique-du-nord-ann-indus-1938-alg-0c21c1
etsblacheresesfils,Éts A. Blachère et ses fils,10,afrique-du-nord-blachere-hussein-dey-0e9fad
cheminfernemoursmarniaprolongements,Compagnie du Chemin de fer de Nemours à Marnia et prolongements,10,afrique-du-nord-ch-fer-nemours-marnia-a63ffd
charbonnierenordafricain,Compagnie Charbonnière du Nord-Africain,10,afrique-du-nord-charbonniere-du-nord-africain-20f983
chavonselles,Chavon et Sellès,10,afrique-du-nord-chavon-et-selles-f62277
cimentsagadir,Société des Ciments d'Agadir,10,afrique-du-nord-ciments-d-agadir-7d717a
cimentsportlandafriquenord,Ciments Portland de l'Afrique du Nord,10,afrique-du-nord-ciments-portland-afn-1921-1928-f5a84a
colonialeafriquenorddjamaa,"Compagnie Coloniale de l'Afrique du Nord, Djamaa",10,afrique-du-nord-colonaf-cb9718
distilleriebadoilmustapha,"Distillerie Badoil, Mustapha",10,afrique-du-nord-distillerie-badoil-a1bf84
minieredjebelboumouss,Société minière du Djebel-Bou-Mouss,10,afrique-du-nord-djebel-bou-mouss-bf30df
minesdjebelhallouf,MINES du DJEBEL HALLOUF,10,afrique-du-nord-djebel-hallouf-3d2974
minesdjebelmelalis,Société des mines du Djebel-Mélalis,10,afrique-du-nord-djebel-melaliss-ed5a49
djidjellienneelectricite,Société Djidjellienne d'Électricité,10,afrique-du-nord-djidjellienne-d-electricite-ee238d
chollet,Chollet,10,afrique-du-nord-emile-chollet-alger-681f93
etsbertagna,Éts Bertagna,10,afrique-du-nord-ets-bertagna-bone-c2418b
etspaulparrenin,Ets Paul Parrenin,10,afrique-du-nord-ets-p-parrenin-tunis-28a739
grisaschiano,Grisa & Schiano,10,afrique-du-nord-grisa-schiano-alger-3a5109
immobiliereorleansville,Société Immobilière d'Orléansville,10,afrique-du-nord-immobiliere-orleansville-8c6fb4
minesgraphitemarocouminesgraphitesmaroc,Mines et graphite du Maroc ou Mines et graphites du Maroc,10,afrique-du-nord-migrama-aa30df
minasdelriff,Minas del Riff,10,afrique-du-nord-minas-del-riff-7e8c03
miniereboumarouf,Société minière de Bou-Marouf,10,afrique-du-nord-miniere-de-bou-marouf-35146c
phosphatescheliff,Phosphates du Chéliff,10,afrique-du-nord-phosphates-du-cheliff-c2b556
unionsulphurco,Union Sulphur Co,10,afrique-du-nord-union-sulphur-1901-1935-babedc
verreriesafriquenordnationaleindustriesverrenationaleindustrieschimiquesentreprisenationaleverresabrasifsalveroransenia,"Verreries de l'Afrique du Nord, Société nationale des industries du verre, Société nationale des industries chimiques, Entreprise nationale des verres et abrasifs, ALVER, Oran-La Sénia",10,afrique-du-nord-verreries-afn-oran-74b373
vignoblesalgeriens,Vignobles algériens,10,afrique-du-nord-vignobles-algeriens-gazan-b5ea2a
sargosfreres,Sargos frères,10,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
creditfonciercongo,Crédit foncier du Congo,10,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
exploitationscommercialesafricaines,Cie d'exploitations commerciales africaines,10,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
boisgabon,Cie française des Bois du Gabon,10,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
africaineindustrielleforestiere,Cie africaine industrielle et forestière,10,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
hautogooue,HAUT-OGOOUÉ,10,afrique-equatoriale-ann-indus-1925-aef-bf6791
commercialecolonialekadeisangha,Compagnie Commerciale et Coloniale de la Kadeï-Sangha,10,afrique-equatoriale-comcol-kadei-sangha-cab37b
ekelasangha,Compagnie de l'Ékéla-Sangha,10,afrique-equatoriale-ekela-sangha-6a9d74
kadeisangha,Compagnie de la Kadéï-Sangha,10,afrique-equatoriale-kadei-sangha-1899-1903-a10f56
industriellecommercialeagricolepool,"Société Industrielle, Commerciale et Agricole du Pool",10,afrique-equatoriale-sicap-congo-c7cab3
oubanguichari,Société de l'Oubangui-Chari,10,afrique-equatoriale-societe-de-l-oubangui-chari-611b87
garrigueschichignoud,"Garrigues, Chichignoud et Cie",10,afrique-occidentale-aec-1922-aof-togo-9cef7c
exploitationsminieresafriqueoccidentale,Société anonyme d'exploitations minières en Afrique Occidentale,10,afrique-occidentale-aec-1937-aof-togo-879c40
forestieresassandra,Compagnie forestière de Sassandra,10,afrique-occidentale-aec-1937-aof-togo-879c40
commercialeagricoleguinee,Société commerciale et agricole de Guinée,10,afrique-occidentale-aec-1937-aof-togo-879c40
miniereconakry,Cie minière de Conakry,10,afrique-occidentale-aec-1951-aof-togo-9a864d
morosini,MOROSINI,10,afrique-occidentale-ann-indus-1925-aof-2ae958
brasseriebeninbblomeboissonsrafraichissantesafrique,"Brasserie du Bénin, BB Lomé, Boissons rafraîchissantes d'Afrique",10,afrique-occidentale-brasserie-du-benin-lome-e2df87
raymondbuurmans,Raymond Buurmans,10,afrique-occidentale-comptoirs-reunis-ouest-afr-4f86c8
electriqueindustriellebaoldiourbel,"Société Électrique et Industrielle du Baol, Diourbel",10,afrique-occidentale-elec-indus-du-baol-41c194
explorationouestafricain,Société d'Exploration de l'Ouest-Africain français,10,afrique-occidentale-exploration-ouest-africain-e396ee
kayesbank,Kayes-Bank,10,afrique-occidentale-kayes-bank-100bf8
minierebassanwicoteivoire,Compagnie Minière du Bas-Sanwi et de la Côte-d'Ivoire,10,afrique-occidentale-miniere-bas-sanwi-b3065d
plantationsafriqueoccidentaleeloka,Plantations de l'Afrique occidentale à Éloka,10,afrique-occidentale-plantations-eloka-d3b1e6
achaque,Achaque,9,afrique-du-nord-achaque-cabotage-alger-25f323
creditfonciermaroc,Crédit foncier du Maroc,9,afrique-du-nord-aec-1922-maroc-ba808c
financierefrancomarocaine,Société financière Franco-Marocaine,9,afrique-du-nord-aec-1922-maroc-ba808c
comptoirmetallurgiquemaroc,Comptoir métallurgique du Maroc,9,afrique-du-nord-aec-1922-maroc-ba808c
francomarocainenavigationcommerce,Cie franco-marocaine pour la navigation et le commerce,9,afrique-du-nord-aec-1922-maroc-ba808c
manufacturemarocainecalorifugesliegesagglomeres,Manufacture marocaine de calorifuges et lièges agglomérés,9,afrique-du-nord-aec-1922-maroc-ba808c
entreprisesmarococcidental,Sté d'entreprises du Maroc occidental,9,afrique-du-nord-aec-1922-maroc-ba808c
minesmaroc,Sté française des mines du Maroc,9,afrique-du-nord-aec-1922-maroc-ba808c
marocainetravauxpublics,Sté marocaine de travaux publics,9,afrique-du-nord-aec-1922-maroc-ba808c
agricolemaroc,Sté agricole du Maroc,9,afrique-du-nord-aec-1922-maroc-ba808c
rharbkhlot,« Rharb et Khlot »,9,afrique-du-nord-aec-1922-maroc-ba808c
francomarocaine,Sté franco-marocaine,9,afrique-du-nord-aec-1922-maroc-ba808c
elevageagriculturenordmarocain,Sté d'élevage et d'agriculture du Nord-Marocain,9,afrique-du-nord-aec-1922-maroc-ba808c
comptoirminesgrandstravauxmaroc,Comptoir des mines et des grands travaux du Maroc,9,afrique-du-nord-aec-1922-maroc-ba808c
nordafricaineventespubliques,Société Nord-Africaine de ventes publiques,9,afrique-du-nord-aec-1937-maroc-dfc464
conserveriesalgeromarocaines,Conserveries algéro-marocaines,9,afrique-du-nord-aec-1937-maroc-dfc464
cherifienneparticipations,Société chérifienne de participations,9,afrique-du-nord-aec-1937-maroc-dfc464
commercialeminiereafriquenord,Société commerciale et minière pour l'Afrique du Nord,9,afrique-du-nord-aec-1951-maroc-0655fe
unionindustrielleafricaine,Union générale industrielle africaine,9,afrique-du-nord-aec-1951-maroc-0655fe
entreprisesquilmes,Entreprises Quilmès,9,afrique-du-nord-aec-1951-maroc-0655fe
fontaine,FONTAINE,9,afrique-du-nord-ann-indus-1925-alg-509f9d
afriquenord,AFRIQUE DU NORD,9,afrique-du-nord-ann-indus-1925-tunisie-d7c1f4
phosphatescheminfergafsa,Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,9,afrique-du-nord-ann-indus-1925-tunisie-d7c1f4
genfrsetramways,Cie gén. frse de TRAMWAYS,9,afrique-du-nord-ann-indus-1925-tunisie-d7c1f4
tabacsalgeriens,TABACS ALGÉRIENS,9,afrique-du-nord-ann-indus-1938-alg-0c21c1
bonmarchealgeroranpriminimealger,Au Bon Marché Alger et Oran et Priminime-Alger,9,afrique-du-nord-au-bon-marche-alger-8cba09
