company_id,name,territory,n_territories,all_territories,sector,sector_group,sector_group_en,sector_raw,n_directors,n_connected,share_connected,connection_tier,connection_tier_name,has_executive,has_legislature,has_administration,has_local,has_proxy,n_executive,n_legislature,n_administration,n_local,n_proxy,has_sitting,has_former,n_sitting,n_former,n_testable,n_concurrent,n_connected_neighbours,indirect_only,first_connection_year,last_connection_year,confidence,connected_directors
procedesganne,PROCÉDÉS GANNE,,0,,Groupes miniers transcoloniaux,mining,Mining and quarrying,Groupes miniers transcoloniaux,4,1,0.2500,2,administration,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,7,0,1925,1925,low,Gérard
procedesindustrielscharbonsactifs,Procédés industriels et charbons actifs,,0,,Groupes financiers transcoloniaux,finance,"Banking, finance and insurance",Groupes financiers transcoloniaux,7,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,
procedesindustrielscharbonsactifspica,Procédés industriels et charbons actifs (PICA),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),4,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
procedesraoulpictetneyrpic,Procédés Raoul Pictet (Neyrpic),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
productionsindustriellesagricoles,Société de productions industrielles et agricoles,Afrique occidentale française,1,Afrique occidentale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),4,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
produitsagricolestropicaux,Produits agricoles tropicaux,Madagascar,1,Madagascar,Documents généraux (par ordre chronologique),food_processing,"Food processing, livestock and fishing",Industries agro-alimentaires,7,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,,,,
produitsalimentaires,Compagnie Générale de produits alimentaires,Madagascar,1,Madagascar,Documents généraux (par ordre chronologique),food_processing,"Food processing, livestock and fishing",Industries agro-alimentaires,10,2,0.2000,4,executive,1,0,0,1,0,1,0,0,2,0,1,0,3,0,0,0,9,0,1926,1956,low,Durand; Fernand de Wissocq
produitsalimentairesazotes,Société française des Produits alimentaires azotés,Indochine,1,Indochine,Autres industries alimentaires,food_processing,"Food processing, livestock and fishing",Autres industries alimentaires,14,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,,,,
produitsannamtanhminhparquangtri,"Société des Produits d'Annam, Tanh-Minh, par Quang-Tri",Indochine,1,Indochine,"Café, thé, épices, coco, quinquina, vanille",plantations,Plantations and commodity crops,"Café, thé, épices, coco, quinquina, vanille",2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
produitsaromatiquesoceanindien,Société des Produits aromatiques de l'océan Indien,Madagascar,1,Madagascar,Commerce,trade,Trade and commerce,Commerce,3,1,0.3333,1,local_or_proxy,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,17,0,1926,1938,medium,Georges Chiris
produitsazotesforcesmotricesvienne,Société des produits azotés (Forces motrices Vienne >),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),10,1,0.1000,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,8,0,1930,1936,high,Pierre Taittinger
produitscbccbuelens,Produits CBC (C. Buelens et Compagnie),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
produitschimiquesbois,PRODUITS CHIMIQUES DU BOIS,,0,,Groupes industriels transcoloniaux,conglomerate,Transcolonial and diversified groups,Groupes industriels transcoloniaux,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
produitschimiquescharbonnages,Société de produits chimiques et de charbonnages,,0,,Groupes industriels transcoloniaux,conglomerate,Transcolonial and diversified groups,Groupes industriels transcoloniaux,8,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,,,,
produitschimiquesclamecy,Produits chimiques de Clamecy,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),4,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
produitschimiquescoignet,Produits chimiques Coignet,Algérie,4,Algérie; Indochine; Maroc; Syrie-Liban,Documents généraux,not_a_sector,Not a sector,Documents généraux,14,2,0.1429,3,legislature,0,1,0,0,0,0,2,0,0,0,1,0,2,0,1,0,21,0,1913,1956,high,Jean Coignet; Jean-Louis-Albert Sorel
produitschimiquesengrais,PRODUITS CHIMIQUES et d'ENGRAIS,Algérie,1,Algérie,Industries chimiques,chemicals,Chemicals and pharmaceuticals,Industries chimiques,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
produitschimiquesexploitationsminieresalgerieparisbonebenisaid,"Produits chimiques et d'exploitations minières d'Algérie, Paris, Bône, Béni-Saïd",Algérie,1,Algérie,Industries chimiques,chemicals,Chemicals and pharmaceuticals,Industries chimiques,5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
produitschimiquesfrancesaintdenis,Produits chimiques de France à Saint-Denis,Maroc,1,Maroc,"Banques, groupes financiers, assureurs",finance,"Banking, finance and insurance","Banques, groupes financiers, assureurs",3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
produitschimiquesindussudest,Compagnie française de produits chimiques et indus. du Sud-Est,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,2,0.3333,4,executive,1,1,0,0,0,1,1,0,0,0,1,1,2,1,1,0,15,0,1956,1956,high,Joseph-Honoré Ricard; Ludovic-Oscar Frossard
produitschimiqueslionnoir,Produits chimiques Lion noir,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
produitschimiquesmatierescolorantesmulhouse,Produits chimiques et matières colorantes de Mulhouse,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,1,0.1667,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,3,0,1956,1956,high,Ludovic-Oscar Frossard
produitschimiquesoueststmarcpresbrest,"Produits chimiques de l’Ouest (St-Marc, près Brest)",,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
produitschimiquesraffineriesberre,Produits chimiques et raffineries de Berre,Algérie,6,Algérie; Indochine; Madagascar; Maroc; Syrie-Liban; Tunisie,Documents généraux,not_a_sector,Not a sector,Documents généraux,12,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,,,,
produitschimiquesribecourt,Produits chimiques de Ribécourt,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
produitschimiquesterresrares,Société de Produits chimiques des terres rares,,0,,Groupes industriels transcoloniaux,conglomerate,Transcolonial and diversified groups,Groupes industriels transcoloniaux,24,1,0.0417,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,13,0,1945,1945,high,Pierre Appell
produitscoloniauxboutica,"Compagnie Générale de Produits coloniaux, Boutica",Gabon,1,Gabon,Sociétés commerciales,trade,Trade and commerce,Sociétés commerciales,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
produitscoloniauxparisbagnolet,"Société des produits coloniaux, Paris, Bagnolet",,0,,Groupes industriels transcoloniaux,conglomerate,Transcolonial and diversified groups,Groupes industriels transcoloniaux,4,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
produitselectrochimiquesmetallurgiquespyreneesarreau,"Société de Produits électro-chimiques et métallurgiques des Pyrénées, Arreau",,0,,Groupes industriels transcoloniaux,conglomerate,Transcolonial and diversified groups,Groupes industriels transcoloniaux,7,1,0.1429,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,10,0,1906,1906,low,Joseph-Louis Bonnet
produitsguinee,Société des produits de Guinée,Afrique occidentale française,1,Afrique occidentale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
produitsmaroc,« Les Produits du Maroc »,Maroc,1,Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,,,
produitsorganochimiques,Française de produits organo-chimiques,Indochine,2,Indochine; Madagascar,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),7,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
produitssanghalipaouesso,Compagnie des Produits de la Sangha « Lipa Ouesso »,Congo-Brazzaville ou Moyen-Congo,1,Congo-Brazzaville ou Moyen-Congo,Sociétés commerciales,trade,Trade and commerce,Sociétés commerciales,10,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,,,,
progil,Progil,Maroc,1,Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,,,
progres,Le Progrès,Algérie,1,Algérie,"Imprimerie, presse, édition",media_print,"Press, printing and communications","Imprimerie, presse, édition",1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,
prophylaxieantilepreuseindochine,La prophylaxie antilépreuse en Indochine,Indochine,1,Indochine,Santé,health_education,"Health, education and research",Santé,2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
proprietairekouilouniari,Compagnie Propriétaire du Kouilou-Niari,Afrique occidentale française,6,Afrique occidentale française; Afrique équatoriale française; Congo-Brazzaville ou Moyen-Congo; Indochine; Madagascar; Syrie-Liban,Documents généraux,trade,Trade and commerce,Sociétés commerciales,37,1,0.0270,4,executive,1,1,0,0,0,1,1,0,0,0,1,1,2,1,0,0,45,0,1926,1929,high,Jules Siegfried
prospection,Société Générale de prospection,Indochine,2,Indochine; Maroc,Documents généraux (par ordre chronologique),mining,Mining and quarrying,Mines,5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,,,
prospectioncoteivoire,Société de Prospection de la Côte-d’Ivoire,Côte d'Ivoire,1,Côte d'Ivoire,Mines,mining,Mining and quarrying,Mines,4,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
prospectionetudesminieresmaroc,Société de prospection et d'études minières au Maroc,Maroc,1,Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),8,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,,,,
protectricerisquesdivers,Protectrice-Risques divers,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),13,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,,,,
provencaleconstructionsnavales,Société provençale de constructions navales (anciens chantiers des Messageries maritimes à La,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),8,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
provence,PROVENCE,Afrique occidentale française,1,Afrique occidentale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
provencechfer,Provence (Ch. de fer de la),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
providenceincendie,Providence-Incendie,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),10,2,0.2000,3,legislature,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,21,0,1930,1956,high,Henri de Monplanet; Louis Blois
providencelaminoirshautsfourneauxforgesfonderies,"La Providence (Laminoirs, hauts fourneaux, forges et fonderies de)",,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),8,1,0.1250,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,13,0,1956,1956,medium,Georges Bureau
providencerisquesdivers,Providence-Risques divers,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),10,1,0.1000,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,21,0,1956,1956,medium,Henri de Monplanet
provincebariaplantationbaria,PROVINCE DE BARIA PLANTATION DE BARIA,Indochine,1,Indochine,Héveas et caoutchouc,plantations,Plantations and commodity crops,Héveas et caoutchouc,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
publicationsperiodiquesimprimerieedesfossesneogravure,Publications périodiques (Imprimerie E. Desfossés-Néogravure),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,,,
publicitepetitjournal,Générale de publicité + S.A. du Petit Journal,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
puisadministrateurdelegueomniumalgerietunisie,puis ] administrateur délégué de l'Omnium d'Algérie-Tunisie,Algérie,1,Algérie,"Banques et groupes financiers, assurances",finance,"Banking, finance and insurance","Banques et groupes financiers, assurances",1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
puispresidentalgerienne,puis président de la Cie algérienne,Gabon,2,Gabon; Indochine,Héveas et caoutchouc,plantations,Plantations and commodity crops,Héveas et caoutchouc,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
purfinasersegruffecdepotbressuire,"Purfina française (> ? Serseg, Ruffec + dépôt à Bressuire)",,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),13,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,,,,
puzenatmanufacturcentralemachinesagricoles,Puzenat (Manufactur centrale de machines agricoles),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),11,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
pyreneenneenergieelectrique,Société Pyrénéenne d'Énergie électrique,Afrique occidentale française,4,Afrique occidentale française; Indochine; Madagascar; Syrie-Liban,Documents généraux,utilities,"Water, gas and electricity","Eau et assainissement, électricité (utilities)",31,4,0.1290,3,legislature,0,1,0,1,0,0,4,0,1,0,1,0,5,0,3,1,40,0,1910,1940,high,Achille Adam; Amédée Reille; Robert Fournier-Sarlovèze; Xavier Reille
pyreneenneentreprisesindustrielles,Société pyrénéenne d’entreprises industrielles (ancienne Société pyrénéenne d'énergie,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),9,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,,,,
pyriteshuelva,Pyrites de Huelva,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,
pyrotechnieextremeorient,Pyrotechnie d'Extrême-Orient,Indochine,1,Indochine,Documents généraux (par ordre chronologique),unclassified,Unclassified,Industries diverses,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
quaisdocksentrepotsconstantinople,"Société des Quais, docks et entrepôts de Constantinople",Empire ottoman/Turquie,1,Empire ottoman/Turquie,,not_a_sector,Not a sector,,12,3,0.2500,4,executive,1,1,1,0,0,1,1,1,0,0,1,0,3,0,1,0,22,0,1900,1910,high,Arsène Henry; Berger; Félix Granet
quaissmyrne,Société des Quais de Smyrne,Empire ottoman/Turquie,1,Empire ottoman/Turquie,,not_a_sector,Not a sector,,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
quartz,Le Quartz,Madagascar,1,Madagascar,Mines,mining,Mining and quarrying,Mines,5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
quartzsilice,Quartz et silice,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,,,,
quatrefreresgustaveemilealfredalphonsedenis,"Les quatre frères Gustave, Émile, Alfred et Alphonse Denis",Indochine,1,Indochine,Groupes indochinois et dirigeants d'affaires diverses,conglomerate,Transcolonial and diversified groups,Groupes indochinois et dirigeants d'affaires diverses,2,1,0.5000,2,administration,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,23,0,1900,1900,low,Laurent
quillery,QUILLERY,Indochine,2,Indochine; Syrie-Liban,Documents généraux,finance,"Banking, finance and insurance",Groupes financiers transcoloniaux,2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
quilletlibr,Quillet (libr,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),7,1,0.1429,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1956,1956,high,Arthur LEVASSEUR
quincailleriecentrale,Quincaillerie centrale,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,,,,
quincailleriecroissandeau,Quincaillerie Croissandeau,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
rabatieagriculture,Société anon. Rabatie d'agriculture,Maroc,1,Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),4,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,
radioelectrique,Société française radio-électrique,Afrique occidentale française,6,Afrique occidentale française; Afrique équatoriale française; Algérie; Indochine; Maroc; Syrie-Liban,Documents généraux,media_print,"Press, printing and communications","Imprimerie, presse, édition",17,1,0.0588,4,executive,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,31,0,,,medium,Henri GOURDON
radiofrance,Compagnie Radio-France,Afrique équatoriale française,4,Afrique équatoriale française; Algérie; Indochine; Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),10,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,,,,
radioindochineouradiosindex,Radio-Indochine ou Radio-Sindex,Indochine,1,Indochine,"Télégraphe, téléphone, radio",media_print,"Press, printing and communications","Télégraphe, téléphone, radio",1,1,1.0000,4,executive,1,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,5,0,1928,1928,low,Durand
radiomaritimeag,Compagnie Radio-Maritime (ag,Afrique occidentale française,5,Afrique occidentale française; Algérie; Indochine; Madagascar; Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),11,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,,,,
