doc_id,pdf_url,entry_type,name_listed,name_normalised,acronym,alias,principal_name,place_listed,legal_form_listed,year_start,year_end,person_surname,person_given,birth_year,death_year,region,country,sector,group_path,group_depth,all_regions,all_sectors,n_listings,qualifiers,note,source_page,title_raw
afrique-occidentale-angoulvant-1908-1916-f6cab1,https://entreprises-coloniales.fr/afrique-occidentale/Angoulvant-1908-1916.pdf,source_document,La Côte d’Ivoire sous le lieutenant-gouverneur Gabriel Angoulvant (1908-1916)(477 p.),La Côte d’Ivoire sous le lieutenant-gouverneur Gabriel Angoulvant,,477 p.,,,,1908,1916,,,,,Afrique occidentale francaise,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,1908-1916; 477 p.,,afrique-occidentale-francaise.html,La Côte d’Ivoire sous le lieutenant-gouverneur Gabriel Angoulvant (1908-1916)(477 p.)
afrique-occidentale-ann-indus-1925-aof-2ae958,https://entreprises-coloniales.fr/afrique-occidentale/Ann._indus._1925-AOF.pdf,source_document,Annuaire industriel 1925,Annuaire industriel 1925,,,,,,,,,,,,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,,sociétés de l'AOF et administrateurs. Ingénieurs,afrique-occidentale-francaise.html,Annuaire industriel 1925 : sociétés de l'AOF et administrateurs. Ingénieurs
afrique-occidentale-ann-indus-1938-aof-4cb9be,https://entreprises-coloniales.fr/afrique-occidentale/Ann._indus._1938-AOF.pdf,source_document,Annuaire industriel 1938,Annuaire industriel 1938,,,,,,,,,,,,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,,AOF,afrique-occidentale-francaise.html,Annuaire industriel 1938 : AOF
afrique-occidentale-antonetti-1918-1924-c815c7,https://entreprises-coloniales.fr/afrique-occidentale/Antonetti-1918-1924.pdf,source_document,La Côte d’Ivoire sous le lieutenant-gouverneur Raphaël Antonetti (1918-1924)(43 p.),La Côte d’Ivoire sous le lieutenant-gouverneur Raphaël Antonetti,,43 p.,,,,1918,1924,,,,,Afrique occidentale francaise,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,1918-1924; 43 p.,,afrique-occidentale-francaise.html,La Côte d’Ivoire sous le lieutenant-gouverneur Raphaël Antonetti (1918-1924)(43 p.)
afrique-occidentale-armandon-et-compagnie-11e0f8,https://entreprises-coloniales.fr/afrique-occidentale/Armandon_et_Compagnie.pdf,company,"Armandon & Cie (1893-1917), Marseille, Porto-Novo",Armandon & Cie,,,,Marseille; Porto-Novo,,1893,1917,,,,,Afrique occidentale francaise,Dahomey (Bénin),,,0,Afrique occidentale francaise,,1,1893-1917,,afrique-occidentale-francaise.html,"Armandon & Cie (1893-1917), Marseille, Porto-Novo"
afrique-occidentale-arthur-verdier-db38c9,https://entreprises-coloniales.fr/afrique-occidentale/Arthur_Verdier.pdf,person,Verdier (Arthur)(1835-1898),Verdier,,,Arthur,,,,,Verdier,Arthur,1835,1898,Afrique occidentale francaise,Côte d'Ivoire,Industries,Kong (Compagnie française de) : des Rochelais à la manœuvre,1,Afrique occidentale francaise,Industries,1,Arthur; 1835-1898,,afrique-occidentale-francaise.html,Verdier (Arthur)(1835-1898)
afrique-occidentale-bananeraies-guineennes-fb4c18,https://entreprises-coloniales.fr/afrique-occidentale/Bananeraies_guineennes.pdf,company,"Bananeraies guinéennes (Société des), Friguiagbé",Société des Bananeraies guinéennes,,,,Friguiagbé,,,,,,,,Afrique occidentale francaise,Guinée Conakry,Agro-alimentaire,,0,Afrique occidentale francaise,Agro-alimentaire,1,Société des,,afrique-occidentale-francaise.html,"Bananeraies guinéennes (Société des), Friguiagbé"
afrique-occidentale-bananeraies-kin-san-6f7e08,https://entreprises-coloniales.fr/afrique-occidentale/Bananeraies_Kin-San.pdf,company,"Cultures et bananeraies du Kin-San (Société des)(SCBKS), Linsan",Société des Cultures et bananeraies du Kin-San,SCBKS,,,Linsan,,,,,,,,Afrique occidentale francaise,Guinée Conakry,Agro-alimentaire,,0,Afrique occidentale francaise,Agro-alimentaire,1,Société des; SCBKS,,afrique-occidentale-francaise.html,"Cultures et bananeraies du Kin-San (Société des)(SCBKS), Linsan"
afrique-occidentale-bananeries-africaines-74d23c,https://entreprises-coloniales.fr/afrique-occidentale/Bananeries_africaines.pdf,company,Bananeries africaines,Bananeries africaines,,,,,,,,,,,,Afrique occidentale francaise,Guinée Conakry,Agro-alimentaire,,0,Afrique occidentale francaise,Agro-alimentaire,1,,"bananerie à Dubréka (Conakry), citronniers à La Kolenté (Kindia)",afrique-occidentale-francaise.html,"Bananeries africaines : bananerie à Dubréka (Conakry), citronniers à La Kolenté (Kindia)"
afrique-occidentale-banjul-breweries-d013bd,https://entreprises-coloniales.fr/afrique-occidentale/Banjul_Breweries.pdf,company,Banjul Breweries,Banjul Breweries,,,,,,,,,,,,Afrique occidentale francaise,Gambie,,,0,Afrique occidentale francaise,,1,,,afrique-occidentale-francaise.html,Banjul Breweries
afrique-occidentale-banque-afrique-occidentale-435553,https://entreprises-coloniales.fr/afrique-occidentale/Banque_Afrique_occidentale.pdf,company,"Banque de l'Afrique occidentale (BAO)(1901-1965), Dakar",Banque de l'Afrique occidentale,BAO,,,Dakar,,1901,1965,,,,,Afrique occidentale francaise,Sénégal,Banque,,0,Afrique occidentale francaise,Banque,1,BAO; 1901-1965,privilège d'émission en AOF et AEF,afrique-occidentale-francaise.html,"Banque de l'Afrique occidentale (BAO)(1901-1965), Dakar : privilège d'émission en AOF et AEF"
afrique-occidentale-banque-du-senegal-41db0b,https://entreprises-coloniales.fr/afrique-occidentale/Banque_du_Senegal.pdf,company,"Banque du Sénégal (1853-1901), Saint-Louis",Banque du Sénégal,,,,Saint-Louis,,1853,1901,,,,,Afrique occidentale francaise,Sénégal,Banque,,0,Afrique occidentale francaise,Banque,1,1853-1901,,afrique-occidentale-francaise.html,"Banque du Sénégal (1853-1901), Saint-Louis"
afrique-occidentale-baoule-ivory-coast-6f666a,https://entreprises-coloniales.fr/afrique-occidentale/Baoule_Ivory_Coast.pdf,company,"Baoule (Ivory Coast) Consolidated mines, limited (The)(1902-1907)","The Baoule Consolidated mines, limited",,Ivory Coast,,,,1902,1907,,,,,Afrique occidentale francaise,Côte d'Ivoire,Mines,,0,Afrique occidentale francaise,Mines,1,Ivory Coast; The; 1902-1907,or,afrique-occidentale-francaise.html,"Baoule (Ivory Coast) Consolidated mines, limited (The)(1902-1907) : or"
afrique-occidentale-barthes-et-guiraud-faa372,https://entreprises-coloniales.fr/afrique-occidentale/Barthes_et_Guiraud.pdf,company,"Barthès et Guiraud (SNC, 1901), Rufisque",Barthès et Guiraud,,"SNC, 1901",,Rufisque,,,,,,,,Afrique occidentale francaise,Sénégal,Commerce,,0,Afrique occidentale francaise,Commerce,1,"SNC, 1901",,afrique-occidentale-francaise.html,"Barthès et Guiraud (SNC, 1901), Rufisque"
afrique-occidentale-bauxites-du-midi-kassa-bf2880,https://entreprises-coloniales.fr/afrique-occidentale/Bauxites_du_Midi-Kassa.pdf,company,"Bauxites du Midi (Société des), Kassa","Société des Bauxites du Midi, Kassa",,,,,,,,,,,,Afrique occidentale francaise,Guinée Conakry,Mines,,0,Afrique occidentale francaise,Mines,1,Société des,,afrique-occidentale-francaise.html,"Bauxites du Midi (Société des), Kassa"
afrique-occidentale-bca-1924-1963-b31da7,https://entreprises-coloniales.fr/afrique-occidentale/BCA_1924-1963.pdf,company,Banque commerciale africaine (1924-1963),Banque commerciale africaine,,,,,,1924,1963,,,,,Afrique occidentale francaise,Sénégal,Banque,,0,Afrique occidentale francaise,Banque,1,1924-1963,,afrique-occidentale-francaise.html,Banque commerciale africaine (1924-1963)
afrique-occidentale-bergougnan-guinee-206d97,https://entreprises-coloniales.fr/afrique-occidentale/Bergougnan-Guinee.pdf,company,Coloniale des Comptoirs Bergougnan (Société),Société Coloniale des Comptoirs Bergougnan,,,,,,,,,,,,Afrique occidentale francaise,Guinée Conakry,Commerce,,0,Afrique occidentale francaise,Commerce,1,Société,Siguiri et Kankan (Guinée) Maninian (Côte-d'Ivoire),afrique-occidentale-francaise.html,Coloniale des Comptoirs Bergougnan (Société) : Siguiri et Kankan (Guinée) Maninian (Côte-d'Ivoire)
afrique-occidentale-berry-aof-1956-1957-0ac4a6,https://entreprises-coloniales.fr/afrique-occidentale/Berry_AOF_1956-1957.pdf,source_document,"L'A.O.F. vue de l'A.O.F., par André et Madeleine Berry (21 articles dans « Combat », 28 juin 1956-27 juillet 1957)","L'A.O.F. vue de l'A.O.F., par André et Madeleine Berry",,"21 articles dans « Combat », 28 juin 1956-27 juillet 1957",,,,,,,,,,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,"21 articles dans « Combat », 28 juin 1956-27 juillet 1957",,afrique-occidentale-francaise.html,"L'A.O.F. vue de l'A.O.F., par André et Madeleine Berry (21 articles dans « Combat », 28 juin 1956-27 juillet 1957)"
afrique-occidentale-binger-1893-1896-2ed6bd,https://entreprises-coloniales.fr/afrique-occidentale/Binger-1893-1896.pdf,source_document,La Côte d’Ivoire sous le gouverneur Gustave Binger (1893-1896)(91 p.),La Côte d’Ivoire sous le gouverneur Gustave Binger,,91 p.,,,,1893,1896,,,,,Afrique occidentale francaise,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,1893-1896; 91 p.,arrivée de Samory dans le pays de Kong (1894),afrique-occidentale-francaise.html,La Côte d’Ivoire sous le gouverneur Gustave Binger (1893-1896)(91 p.) : arrivée de Samory dans le pays de Kong (1894)
afrique-occidentale-binger-bamako-grand-bassam-a6b835,https://entreprises-coloniales.fr/afrique-occidentale/Binger_Bamako_Grand-Bassam.pdf,source_document,Gustave Binger,Gustave Binger,,,,,,,,,,,,Afrique occidentale francaise,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,,de la boucle du Niger au golfe de Guinée : première liaison par un Européen entre Bamako (Mali) et Grand-Bassam (Côte d'Ivoire)(1887-1889). Suivi de Francis Simonis : une lecture critique de Binger (1996),afrique-occidentale-francaise.html,Gustave Binger : de la boucle du Niger au golfe de Guinée : première liaison par un Européen entre Bamako (Mali) et Grand-Bassam (Côte d'Ivoire)(1887-1889). Suivi de Francis Simonis : une lecture critique de Binger (1996)
afrique-occidentale-bingerville-3e6f58,https://entreprises-coloniales.fr/afrique-occidentale/Bingerville.pdf,source_document,"Bingerville, deuxième capitale de la Côte-d'Ivoire (1900-1934), par le texte et par l'image. Cartes postales réunies par Jacques Bobée (85 p.)","Bingerville, deuxième capitale de la Côte-d'Ivoire, par le texte et par l'image. Cartes postales réunies par Jacques Bobée",,85 p.,,,,1900,1934,,,,,Afrique occidentale francaise,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,1900-1934; 85 p.,,afrique-occidentale-francaise.html,"Bingerville, deuxième capitale de la Côte-d'Ivoire (1900-1934), par le texte et par l'image. Cartes postales réunies par Jacques Bobée (85 p.)"
afrique-occidentale-blohorn-abidjan-af18c6,https://entreprises-coloniales.fr/afrique-occidentale/Blohorn-Abidjan.pdf,company,"Blohorn-Huilerie et savonnerie des lagunes, et filiales (Mécanembal, etc.), Abidjan","Blohorn-Huilerie et savonnerie des lagunes, et filiales",,"Mécanembal, etc.",,Abidjan,,,,,,,,Afrique occidentale francaise,Côte d'Ivoire,"Agro-alimentaire, cultures industrielles",,0,Afrique occidentale francaise,"Agro-alimentaire, cultures industrielles",1,"Mécanembal, etc.",,afrique-occidentale-francaise.html,"Blohorn-Huilerie et savonnerie des lagunes, et filiales (Mécanembal, etc.), Abidjan"
afrique-occidentale-bobee-exploitation-forestiere-104449,https://entreprises-coloniales.fr/afrique-occidentale/Bobee_Exploitation_forestiere.pdf,source_document,La forêt ivoirienne et son exploitation,La forêt ivoirienne et son exploitation,,,,,,,,,,,,Afrique occidentale francaise,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,,exposition organisée par Jacques Bobée (1992)(59 p.),afrique-occidentale-francaise.html,La forêt ivoirienne et son exploitation : exposition organisée par Jacques Bobée (1992)(59 p.)
afrique-occidentale-bois-de-la-cote-d-ivoire-0266b1,https://entreprises-coloniales.fr/afrique-occidentale/Bois_de_la_Cote_d_Ivoire.pdf,company,Bois de la Côte-d'Ivoire (Compagnie des)(1923-1928)(Anciens Établissements Plagelat et Charrière),Compagnie des Bois de la Côte-d'Ivoire,,Anciens Établissements Plagelat et Charrière,,,,1923,1928,,,,,Afrique occidentale francaise,Côte d'Ivoire,Industries,,0,Afrique occidentale francaise,Industries,1,Compagnie des; 1923-1928; Anciens Établissements Plagelat et Charrière,,afrique-occidentale-francaise.html,Bois de la Côte-d'Ivoire (Compagnie des)(1923-1928)(Anciens Établissements Plagelat et Charrière)
afrique-occidentale-bois-de-sassandra-b7c1ff,https://entreprises-coloniales.fr/afrique-occidentale/Bois_de_Sassandra.pdf,company,Bois de Sassandra (Société des),Société des Bois de Sassandra,,,,,,,,,,,,Afrique occidentale francaise,Côte d'Ivoire,Industries,,0,Afrique occidentale francaise,Industries,1,Société des,,afrique-occidentale-francaise.html,Bois de Sassandra (Société des)
afrique-occidentale-bordelaise-comptoirs-afric-5b6c0b,https://entreprises-coloniales.fr/afrique-occidentale/Bordelaise_Comptoirs_afric.pdf,company,Bordelaise des Comptoirs africains (Compagnie)(CBCA)(1909-1924),Compagnie Bordelaise des Comptoirs africains,CBCA,,,,,1909,1924,,,,,Afrique occidentale francaise,Afrique occidentale française,Commerce,,0,Afrique occidentale francaise,Commerce,1,Compagnie; CBCA; 1909-1924,"Sénégal, Côte d'Ivoire, Gold Coast, Nigeria, Cameroun",afrique-occidentale-francaise.html,"Bordelaise des Comptoirs africains (Compagnie)(CBCA)(1909-1924) : Sénégal, Côte d'Ivoire, Gold Coast, Nigeria, Cameroun"
afrique-occidentale-borremans-grand-bassam-6a9240,https://entreprises-coloniales.fr/afrique-occidentale/Borremans_Grand-Bassam.pdf,source_document,"Borremans (Raymond), Précis d'histoire de Grand-Bassam (1982)","Borremans, Précis d'histoire de Grand-Bassam",,,Raymond,,,1982,,,,,,Afrique occidentale francaise,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,Afrique occidentale francaise,Documents généraux (par ordre chronologique),1,Raymond; 1982,,afrique-occidentale-francaise.html,"Borremans (Raymond), Précis d'histoire de Grand-Bassam (1982)"
afrique-occidentale-bracodi-b5e1d7,https://entreprises-coloniales.fr/afrique-occidentale/BRACODI.pdf,company,"Brasseries de la Côte-d'Ivoire (Société des)(Bracodi)(1949-1994), Abidjan",Société des Brasseries de la Côte-d'Ivoire,,Bracodi,,Abidjan,,1949,1994,,,,,Afrique occidentale francaise,Côte d'Ivoire,"Agro-alimentaire, cultures industrielles",,0,Afrique occidentale francaise,"Agro-alimentaire, cultures industrielles",1,Société des; Bracodi; 1949-1994,,afrique-occidentale-francaise.html,"Brasseries de la Côte-d'Ivoire (Société des)(Bracodi)(1949-1994), Abidjan"
afrique-occidentale-bramali-5077b2,https://entreprises-coloniales.fr/afrique-occidentale/BRAMALI.pdf,company,"Brasseries du Mali (Bramali)(1985), Bamako. Absorption de la Société malienne des boissons gazeuses (1995). Nouvelle dénomination","Brasseries du Mali, Bamako. Absorption de la Société malienne des boissons gazeuses . Nouvelle dénomination",,Bramali; 1995,,,,1985,,,,,,Afrique occidentale francaise,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Industrie,,0,Afrique occidentale francaise,Industrie,1,Bramali; 1985; 1995,Boissons rafraîchissantes du Mali (2023),afrique-occidentale-francaise.html,"Brasseries du Mali (Bramali)(1985), Bamako. Absorption de la Société malienne des boissons gazeuses (1995). Nouvelle dénomination : Boissons rafraîchissantes du Mali (2023)"
afrique-occidentale-braniger-d42998,https://entreprises-coloniales.fr/afrique-occidentale/BRANIGER.pdf,company,"Brasserie et de boissons gazeuses du Niger (Société de)(Braniger)(1967-2019), Niamey","Société de Brasserie et de boissons gazeuses du Niger, Niamey",,Braniger,,,,1967,2019,,,,,Afrique occidentale francaise,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Industrie,,0,Afrique occidentale francaise,Industrie,1,Société de; Braniger; 1967-2019,,afrique-occidentale-francaise.html,"Brasserie et de boissons gazeuses du Niger (Société de)(Braniger)(1967-2019), Niamey"
afrique-occidentale-brasserie-du-benin-lome-e2df87,https://entreprises-coloniales.fr/afrique-occidentale/Brasserie_du_Benin-Lome.pdf,company,"Brasserie du Bénin (1964), BB Lomé, Boissons rafraîchissantes d'Afrique (BB Lomé)(2023), Lomé","Brasserie du Bénin, BB Lomé, Boissons rafraîchissantes d'Afrique",,BB Lomé; 2023,,Lomé,,1964,,,,,,Afrique occidentale francaise,Togo,Industrie,,0,Afrique occidentale francaise,Industrie,1,1964; BB Lomé; 2023,,afrique-occidentale-francaise.html,"Brasserie du Bénin (1964), BB Lomé, Boissons rafraîchissantes d'Afrique (BB Lomé)(2023), Lomé"
