person_id,name,name_as_parsed,positionality,positionality_group,confidence,evidence,regions,countries,n_board_companies,n_board_ties,first_year,last_year
brugiere,Brugière,Brugière,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guadeloupe et Martinique,1,2,1937,1940
smet-micard-commissaires-des-comptes-mm-m-goldschi,M. Goldschild,Smet-Micard. Commissaires des comptes: MM. M. Goldschild,colonial,european_unspecified,low,residual_no_indigenous_marker;name_recovered,Antilles-Guyane,Guadeloupe et Martinique,1,2,1940,1945
smet-micard,Smet-Micard,Smet-Micard,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guadeloupe et Martinique,1,2,1948,1950
chantiers-de-saint-nazaire,Chantiers de Saint- Nazaire,Chantiers de Saint- Nazaire,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guadeloupe et Martinique,1,2,1912,1912
h-charbonnel,H Charbonnel,H Charbonnel,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Pérou,1,2,1910,1912
f-devise,F Devise,F Devise,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Pérou,1,2,1910,1912
harth-a,A. Harth,A. Harth,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Pérou,1,2,1948,1953
bellanger-commissaires-des-comptes-r-oblin-a,A. Bellanger. Commissaires des comptes: R. Oblin,A. Bellanger. Commissaires des comptes: R. Oblin,unclassified,unusable_name,,name_is_parse_artefact,Antilles-Guyane,Pérou,1,2,1948,1953
mercier-pageyral-a,A. Mercier-Pageyral,A. Mercier-Pageyral,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Chili,1,1,1938,1945
tillier-p,P. Tillier,P. Tillier,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guyane française,1,2,1878,1912
arnoux,Arnoux,Arnoux,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guyane française,1,2,1879,1883
de-lassus-saint-genies-p,Pierre de Lassus Saint-Geniès,Pierre de Lassus Saint-Geniès,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guyane française,1,2,1883,1888
duvignau-e,Duvignau,Duvignau,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guyane française,1,2,1899,1902
napoleone,Napoleone,Napoleone,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guyane française,1,1,1899,1902
ed-dugue-de-mac-carthy,Ed. Dugué de Mac-Carthy,Ed. Dugué de Mac-Carthy,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guyane française,1,2,1902,1902
steinheil-a,A. Steinheil,A. Steinheil,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Brésil,1,2,1912,1914
grandjean,Grandjean,Grandjean,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Madagascar et Djibouti,La Réunion,1,1,1920,1924
baugnies-a,A. Baugnies,A. Baugnies,colonial,european_unspecified,low,residual_no_indigenous_marker,Madagascar et Djibouti,La Réunion,1,2,1923,1925
lemoine-v,V Lemoine,V Lemoine,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Madagascar et Djibouti,La Réunion,1,1,1953,1956
poulet,Poulet,Poulet,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane; Madagascar et Djibouti,Guyane française; Madagascar,1,1,1927,1956
galmot-j,Galmot,Galmot,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane,Guyane française,1,2,1919,1919
bondi-i,Ippolito Bondi,Ippolito Bondi,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1912,1912
gulidi-m,Matteo Gulidi,Matteo Gulidi,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1912,1912
teodoro-kossuth-l,Luigi Teodoro Kossuth,Luigi Teodoro Kossuth,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1912,1912
musatti-e,Ettore Musatti,Ettore Musatti,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1912,1912
olivetti-g,Giorgo Olivetti,Giorgo Olivetti,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1912,1912
nunes-franco-a,A. NUNES FRANCO,A. NUNES FRANCO,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1918,1918
pacifici-a,A. PACIFICI,A. PACIFICI,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1918,1918
cambier-dupret-e,E. Cambier-Dupret,E. Cambier-Dupret,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1922,1929
dupret-e,E. Dupret,E. Dupret,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1922,1929
venault-e,E. Venault,E. Venault,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1948,1953
seailles-commissaires-des-comptes-m-delamotte-s,S. Séailles. Commissaires des comptes: M. Delamotte,S. Séailles. Commissaires des comptes: M. Delamotte,unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,2,1948,1953
genebrier-p,P. Genebrier,P. Genebrier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1937,1940
nee-paquet,née Paquet,née Paquet,unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,2,1937,1937
farman-d,Dick Farman,Dick Farman,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1933,1937
lacoste-j,Jean Lacoste,Jean Lacoste,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1933,1937
jameson-r,Robert Jameson,Robert Jameson,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Madagascar et Djibouti,Madagascar,1,2,1922,1937
sommier-e,Edme Sommier,Edme Sommier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Madagascar et Djibouti,Madagascar,1,2,1922,1937
laroze-p,Pierre Laroze,Pierre Laroze,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,2,1937,1937
chien-yung-ming,Chien-Yung-Ming,Chien-Yung-Ming,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,2,1937,1937
salle-r,René Sallé,René Sallé,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,2,1937,1937
tchang-yi-l,Li Tchang Yi,Li Tchang Yi,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,2,1937,1937
tche-t,Tsi Tche,Tsi Tche,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,2,1937,1937
wen-pin-w,Wei Wen Pin,Wei Wen Pin,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,2,1937,1937
wen-chi-s,Siao Wen Chi,Siao Wen Chi,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,2,1937,1937
em-rousseau,Em. Rousseau,Em. Rousseau,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,2,1937,1937
bader-gruber-j,J. Bader-Grüber,J. Bader-Grüber,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Proche-Orient,Syrie-Liban,1,2,1937,1938
bey-daouk-o,Omar Bey Daouk,Omar Bey Daouk,native,syro_lebanese,medium,levantine_surname,Empire (transversal); Proche-Orient,Syrie-Liban,1,2,1937,1940
ed-vernes,Ed. Vernes,Ed. Vernes,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Proche-Orient,Syrie-Liban,1,2,1937,1940
toulemonde-p,P Toulemonde,P Toulemonde,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,1,1937,1956
debrabander-a,Auguste Debrabander,Auguste Debrabander,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1936,1937
fraenkel-m,Marcel Fraenkel,Marcel Fraenkel,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,1,1929,1937
klapka-g,Georges Klapka,Georges Klapka,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1935,1937
gradis-r,Raoul Gradis,Raoul Gradis,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1921,1937
ltt-colonel-benedic,ltt-colonel Bénédic,ltt-colonel Bénédic,unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,2,1936,1937
bouilloux-lafont-a,A. Bouilloux-Lafont,A. Bouilloux-Lafont,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1929,1931
portait,Portait,Portait,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1929,1931
malcolm-i,Ian Malcolm,Ian Malcolm,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Proche-Orient,Syrie-Liban,1,2,1927,1927
albert-modiano,… Albert Modiano,… Albert Modiano,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1951,1951
schwob-d-hericourt-commissaires-mm-j-gaessler-j,J. Gaessler,J. Schwob d'Héricourt. Commissaires: MM. J. Gaessler,colonial,european_unspecified,low,residual_no_indigenous_marker;name_recovered,Empire (transversal),,1,2,1945,1948
gregoire-j,J. Grégoire,J. Grégoire,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,1,1928,1929
sawyer-e,E. Sawyer,E. Sawyer,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1925,1927
d-eichthal-h,Henri d'Eichthal,Henri d'Eichthal,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1927,1929
savary-c,Ch Savary,Ch Savary,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1880,1880
barbier,Barbier,Barbier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1880,1880
blanchet-j,J Blanchet,J Blanchet,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1880,1956
du-fay,Du Fay,Du Fay,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1880,1880
travot,Travot,Travot,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1880,1880
l-arbel,L Arbel,L Arbel,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1880,1880
revillon,Revillon,Revillon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1958,1959
verchen-p,P. Verchen,P. Verchen,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1958,1959
thiebaux,Thiébaux,Thiébaux,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1923,1925
pillon,Pillon,Pillon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1923,1925
berteaux-l,L. Berteaux,L. Berteaux,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1923,1925
laporte-f,F. Laporte,F. Laporte,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1937,1937
dumaine-e,E. Dumaine,E. Dumaine,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1945,1948
cruchon-dupeyrat,Cruchon-Dupeyrat,Cruchon-Dupeyrat,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,1,1945,1948
cruchon-dupeyrat-v,V. Cruchon-Dupeyrat,V. Cruchon-Dupeyrat,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,1,1937,1953
de-la-chevreliere,de la Chevrelière,de la Chevrelière,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1923,1925
danton-e,Eugène Danton,Eugène Danton,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1923,1925
danton-j,J. Danton,J. Danton,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1923,1923
danton-l,L. Danton,L. Danton,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1923,1931
wyss,Wyss,Wyss,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1898,1898
clausels,CLAUSELS,CLAUSELS,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,1,1928,1930
kammerer-a,A. KAMMERER,A. KAMMERER,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,1,1,1927,1942
vernet-p,P. Vernet,P. Vernet,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1917,1920
chevrant-e,E. Chevrant,E. Chevrant,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1917,1920
cornesse-f,François Cornesse,François Cornesse,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1907,1909
brelay-e,Brelay,Brelay,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1879,1880
bale,Bâle,Bâle,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1906,1906
regnauld-e,E. Regnauld,E. Regnauld,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1901,1940
thurneyssen-a,A. Thurneyssen,A. Thurneyssen,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1917,1920
coqueret-f,F. Coqueret,F. Coqueret,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1945,1948
warnant-a,A. Warnant,A. Warnant,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1928,1928
gabel-c,Ch Gabel,Ch Gabel,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,1,1945,1956
turettini-a,Albert Turettini,Albert Turettini,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1913,1917
didion-p,Pesson- Didion,Pesson- Didion,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1931,1933
dugue-de-la-fauconnerie,Dugué de la Fauconnerie,Dugué de la Fauconnerie,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1887,1892
allain-launay-a,A. Allain-Launay,A. Allain-Launay,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1892,1897
castermans-l,L. Castermans,L. Castermans,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1892,1897
rolland,Rolland,Rolland,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,1,1920,1956
pierra-e,Pierra,Pierra,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1919,1919
gervais-p,Prosper Gervais,Prosper Gervais,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1923,1925
d-escoriaza,d'Escoriaza,d'Escoriaza,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1925,1927
erreira-j,Jacques Erreira,Jacques Erreira,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1925,1927
stucky-g,G. C. Stucky,G. C. Stucky,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1929,1931
peres-c,Ch. Pérès,Ch. Pérès,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1933,1940
adams-a,A.-C. Adams,A.-C. Adams,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1937,1940
forest-m,Max Forest,Max Forest,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1937,1940
marquis-e,E. Marquis,E. Marquis,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1937,1940
darrasse-j,J. Darrasse,J. Darrasse,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,2,1948,1953
