doc_id,territory,entry_type,name_listed,n_chars,register,n_name_forms,n_board_list,n_person_career,n_apposition,n_certificate,n_deed,n_press
inde-indochine-mt-bavi-station-altitude-840fbd,Indochine,company,"le mont Bavi (ou Ba-Vi), station d'altitude",86504,deed,11,0,0,0,0,1,25
empire-new-african-company-565bfb,(unfiled),company,"New African Company (1894), Londres",86162,board_list,11,1,1,0,0,0,19
inde-indochine-francmacs-joef-ic-8cb88e,Indochine,source_document,Liste des francs-maçons d'Indochine stigmatisés par le régime de Vichy,85796,deed,3,0,0,0,0,1,116
inde-indochine-conseil-federal-indochine-a24340,Indochine,source_document,"Conseil fédéral, puis Grand Conseil fédéral de l'Indochine (1941-1945)",84478,person_career,9,0,7,6,0,0,24
inde-indochine-etain-en-indochine-1929-49c0ae,Indochine,company,L'Étain en Indochine et le développement minier du Laos. La Ruée vers les gisements miniers du Laos. Le Laos minier et l,84406,press,3,0,0,0,0,0,3
inde-indochine-doumer-tp-219-245-a54686,Indochine,company,Doumer (Paul),83962,no_signal,8,0,0,0,0,0,0
inde-indochine-les-francais-d-asie-293e34,Indochine,source_document,"Français d'Asie (Les)(1909), Paris",83016,press,8,0,0,0,0,0,21
madagascar-et-djibouti-jacob-koerner-bluff-9c3247,Madagascar,company,"Occidentale de Madagascar (Compagnie)(1895-1934). — Économie de traite et bluff colonial, par Guy Jacob et Francis Koern",82342,press,6,0,0,0,0,0,4
inde-indochine-opium-fumeries-saigon-cholon-3a4ac7,Indochine,company,Fumeries de Saïgon et Cholon,82134,press,7,0,0,0,0,0,138
inde-indochine-taupin-cie-hanoi-27141d,Indochine,person,"Taupin & Cie (Georges), Hanoï, Haïphong",81697,person_career,19,0,3,1,0,1,71
proche-orient-generale-assurances-ottomane-8d3a17,Empire ottoman/Turquie,company,Société générale d'assurances ottomane (« Société ottomane d'assurances »),81055,person_career,10,0,1,1,0,0,36
afrique-occidentale-ports-aof-1931-faeea5,Afrique occidentale française,source_document,"Les ports de l'Afrique occidentale française (Exposition coloniale de Paris, 1931)",80895,no_signal,0,0,0,0,0,0,0
afrique-du-nord-gotha-maroc-1955-bea3d8,Maroc,source_document,Bottin mondain 1955,80704,no_signal,3,0,0,0,0,0,0
inde-indochine-musee-commercial-hanoi-ed5c28,Indochine,company,"Musée agricole, industriel et commercial (« Musée commercial » ou « Musée Maurice-Long »), Hanoï. Portrait de Charles Cr",79477,press,8,0,0,0,0,0,36
afrique-occidentale-arthur-verdier-db38c9,Côte d'Ivoire,person,Verdier (Arthur)(1835-1898),78616,person_career,11,0,1,1,0,0,30
inde-indochine-expo-univ-paris-1889-ic-d70efd,Indochine,source_document,Exposition universelle de Paris (1889),78331,press,4,0,0,0,0,0,12
empire-tanneries-alpina-739c70,(unfiled),company,"Tanneries Alpina (Société suisse des)(1926-1931), Gümligen (Berne)",76225,press,20,0,0,0,0,0,44
inde-indochine-syndicat-planteurs-cochinchine-11ab3e,Indochine,source_document,Syndicat des planteurs européens de Cochinchine (1896),75273,apposition,11,0,0,3,0,0,18
inde-indochine-bq-indoch-haiphong-fb341f,Indochine,company,"Banque de l’Indochine, Haïphong",75101,person_career,38,0,6,16,0,0,86
empire-maurice-menardeau-peintre-f2990f,(unfiled),person,Menardeau (Maurice)(1897-1977),74336,press,38,0,0,0,0,0,26
inde-indochine-passignat-la-perle-hanoi-6b6c28,Indochine,company,"Perle (La)(Marcel Passignat et ses fils Max et André), antiquités-décoration, Hanoï, puis (1938) Saïgon",73188,press,12,0,0,0,0,0,54
inde-indochine-hopital-drouhet-cholon-3b381e,Indochine,company,"Hôpital Drouhet, Cholon",73037,person_career,14,0,2,0,0,0,38
afrique-du-nord-francmacs-joef-tunisie-cec355,Tunisie,source_document,Liste des francs-maçons de Tunisie stigmatisés par le régime de Vichy,72914,press,0,0,0,0,0,0,100
inde-indochine-alix-ayme-peintre-cfe4c8,Indochine,person,Aymé (Alix)(1894-1989),72549,press,13,0,0,0,0,0,19
inde-indochine-beauville-eynaud-rachgia-013ce4,Indochine,company,"Beauville dit Eynaud, métis riziculteur à Rachgia. Sa bérézina judiciaire",72316,deed,16,0,0,0,0,2,29
inde-indochine-piovano-sitef-eafdbf,Indochine,company,"Piovano (Ferdinand) et la Société indochinoise de transports et d'exploitation forestière (SITEF), Hanoï, Phu-Lang-Thuon",72025,person_career,3,0,1,0,0,0,24
inde-indochine-catroux-gougal-ic-1939-1940-cb1c65,Indochine,source_document,"Catroux (Georges), général d'armée, gouverneur général de l'Indochine (août 1939-juillet 1940)",70958,person_career,7,0,6,5,0,0,25
inde-indochine-listes-electeurs-haiphong-5914f3,Indochine,source_document,"Listes des électeurs de la ville de Haïphong 1906, 1907,1908",70629,press,0,0,0,0,0,0,9
inde-indochine-paul-chauvet-1904-2007-db9179,Indochine,source_document,"Chauvet (Paul)(1904-2007), l'insubmersible",70466,person_career,11,0,3,0,0,0,63
inde-indochine-direction-sante-annam-a7191c,Indochine,company,Direction de la Santé de l'Annam,69806,person_career,21,0,1,0,0,0,22
inde-indochine-listes-electeurs-hanoi-a8524a,Indochine,source_document,"Listes des électeurs de la ville de Hanoï 1892, 1895,1908",69763,press,0,0,0,0,0,0,3
inde-indochine-lyard-monopole-export-sel-e5644c,Indochine,company,Lyard (François) et le monopole des exportations de sel,69698,person_career,8,0,2,0,0,0,19
empire-france-hydro-7e6c14,(unfiled),company,France-Hydro (1952-1955),69453,apposition,15,0,0,1,0,0,21
inde-indochine-mickelsen-mission-vengeance-e7af89,Indochine,source_document,"Mickelsen (Martin L.)(Université de Géorgie, USA)",69097,press,9,0,0,0,0,0,1
afrique-occidentale-mondon-1936-1939-5c359d,Côte d'Ivoire,source_document,La Côte d’Ivoire sous le gouverneur Gaston Mondon (nov. 1936-janv. 1939),68682,person_career,9,0,4,1,0,0,37
inde-indochine-reseau-jean-tricoire-1940-1945-1f4de8,Indochine,source_document,Le réseau de Résistance Jean Tricoire en Annam-Laos (1940-1945),68179,apposition,6,0,0,2,0,0,1
inde-indochine-empoisonnement-saint-poulof-51a8f3,Indochine,source_document,"L'empoisonnement de Gabriel Saint-Poulof, résident à Son-La (août 1934)",68121,press,13,0,0,0,0,0,15
empire-fraude-fiscale-1932-25d62a,(unfiled),source_document,Fraude fiscale,67937,press,6,0,0,0,0,0,15
afrique-occidentale-aime-olivier-de-sanderval-8a09ee,Guinée Conakry,person,"Olivier (Aimé), vicomte de Sanderval (1840-1919)",67716,person_career,28,0,1,1,0,0,28
inde-indochine-ecole-professionnelle-pnom-penh-808351,Indochine,company,"École professionnelle (vers 1902), puis École pratique d'industrie (1921), Pnom-Penh",67153,person_career,29,0,1,1,0,0,25
inde-indochine-france-indochine-hanoi-d527b8,Indochine,company,"France Indochine (1919-1939)(Henri Laumonier, puis René Daurelle), Hanoï",66468,person_career,13,0,2,0,0,1,28
inde-indochine-catif-005b4c,Indochine,source_document,Comité d'assistance aux travailleurs indochinois en France (1915),66342,person_career,9,0,1,0,0,0,14
inde-indochine-saigon-eden-cinema-b755fe,Indochine,company,"Éden Cinéma, rue Catinat, Saïgon",65858,press,19,0,0,0,0,0,50
inde-indochine-amicale-de-l-est-tonkin-8e4664,Indochine,source_document,"Amicale de l'Est, Hanoï",65845,apposition,6,0,0,1,0,0,17
inde-indochine-mont-piete-hanoi-f3b513,Indochine,company,"Mont-de-piété, Hanoï",65629,press,9,0,0,0,0,0,20
empire-oligarchie-belge-1930-1b9a1a,(unfiled),source_document,L'oligarchie au Parlement belge (1930),65622,person_career,0,0,9,1,0,0,0
afrique-occidentale-chemins-fer-aof-1927-b1dc08,Afrique occidentale française,source_document,Chemins de fer de l'A.O.F. en 1927 (Les),65504,press,0,0,0,0,0,0,1
inde-indochine-joseph-trincavelli-entrepreneur-2cda09,Algérie,person,"Trincavelli (Joseph), Mascara, Oran, Alger",65164,press,36,0,0,0,0,0,63
inde-indochine-henri-knosp-entrepreneur-60a91b,Indochine,person,"Knosp (Henri), Haïphong, Hanoï",64266,person_career,16,0,1,0,0,0,42
inde-indochine-pharmacie-lourdeault-saigon-d9a129,Indochine,company,"Pharmacie Antony Lourdeault (1865), Pharmacie française et indigène Victor Holbé (1888), puis Gabriel Renoux, Pharmacie ",64070,person_career,26,0,4,0,0,2,37
inde-indochine-sffc-soffo-ic-liste-f96d27,Indochine,company,"SFFC-SOFFO (Société financière française et coloniale, puis Société financière pour la France et les pays d'Outre-mer)",61361,person_career,26,0,1,18,0,1,51
inde-indochine-palco-benthuy-0c5d0a,Indochine,company,"Abattoirs et frigorifiques Palco (Lapicque), Bênthuy (Nord-Annam)",60772,press,7,0,0,0,0,0,21
inde-indochine-walthert-phu-qui-68b09f,Indochine,company,"Walthert (Frédéric-Louis)(café), Phu-Qui",60508,press,15,0,0,0,0,0,22
inde-indochine-berritz-indochine-1946-ff0ca0,Indochine,source_document,Berritz (Sabine),60417,press,1,0,0,0,0,0,9
inde-indochine-papeterie-en-indochine-1927-d57ec7,Indochine,company,"Papeterie en Indochine (La)(1927), par Marc Birot. Suivi de Renseignements sur l'industrie et e commerce des papiers en ",59755,apposition,0,0,0,1,0,0,2
inde-indochine-denis-freres-hanoi-1c6f1a,Indochine,company,Denis frères,59593,apposition,17,0,0,2,0,0,34
afrique-du-nord-algerie-expo-paris-1867-13fa4f,Algérie,source_document,"L'Algérie à l'Exposition universelle de Paris, 1867",59517,press,0,0,0,0,0,0,3
inde-indochine-maurice-abraham-weil-43c1a7,Indochine,person,"Weil (Maurice Abraham David)(1885-1965), magistrat, juif, franc-maçon, beau-père de deux filles mariées à des planteurs",59403,person_career,11,0,6,1,0,0,27
inde-indochine-doson-grand-hotel-e92d49,Indochine,company,"Grand Hôtel (« Hôtel Gallay », « Crétin et Rousé », « Hôtel Leverdier », « Birot et Beysson »…), Doson",59210,person_career,46,0,4,0,0,0,67
inde-indochine-amicale-bretonne-saigon-598230,Indochine,source_document,"Amicale bretonne, Saïgon",58974,apposition,14,0,0,1,0,0,34
afrique-occidentale-bobee-exploitation-forestiere-104449,Côte d'Ivoire,source_document,La forêt ivoirienne et son exploitation,58764,apposition,15,0,0,1,0,0,18
inde-indochine-perrin-freres-tuyen-quang-2eabba,Indochine,company,"Perrin frères (Joseph, Louis, Léon), Tuyên-Quang",58351,person_career,22,0,1,0,0,2,46
inde-indochine-charbonnages-de-bicho-679436,Indochine,company,Charbonnages de Bi-cho (ou Bicho),58146,apposition,7,0,0,1,0,1,13
inde-indochine-courtinat-saigon-914888,Indochine,company,"Courtinat et Cie (Auguste), Saïgon",57397,apposition,67,0,0,4,0,1,62
inde-indochine-clinique-angier-saigon-6242c0,Indochine,company,"Clinique Angier, Saïgon (1908-1938)",57078,person_career,22,0,1,0,0,0,35
inde-indochine-leproserie-de-troeng-600077,Indochine,company,Léproserie de Troeng (Kompong-cham),56986,press,6,0,0,0,0,0,4
afrique-du-nord-richard-heckmann-1893-1914-704a1a,Maroc,company,"Heckmann (Richard)(1893-1914), Alger, Tunis, Casablanca… Agent maritime, armateur, voyagiste",56887,press,11,0,0,0,0,0,33
inde-indochine-chrono-indochine-1940-1945-cbeae5,Indochine,source_document,Chronologie de l'Indochine (1940-1945),56416,person_career,5,0,1,0,0,0,25
empire-malon-entrep-cotonnieres-gm2-cba343,(unfiled),source_document,Les entreprises du coton colonial (1939-1945) par Claude Malon,56327,press,1,0,0,0,0,0,2
inde-indochine-albert-wuhrlin-hanoi-709275,Indochine,company,"Wuhrlin frères (et non Wurhlin frères), Hanoï",56043,press,22,0,0,0,0,0,36
inde-indochine-bordelaise-indochinoise-a7bc14,Indochine,company,"Bordelaise Indochinoise (Société)(anc. Henri Navarre et Cie, Soustre et Faure), puis Marcillac & Guiraut, Saïgon, Haïpho",55778,person_career,12,0,1,4,0,0,23
inde-indochine-bq-indoch-cambodge-5c7d5d,Indochine,company,"Banque de l’Indochine, Pnom-Penh, Battambang",55410,person_career,26,0,4,4,0,0,51
inde-indochine-schneider-catalogue-cliches-efb6f5,Indochine,company,"Schneider (François-Henri), Hanoï",55072,press,23,0,0,0,0,0,35
inde-indochine-georges-coudoux-87e214,Indochine,person,Coudoux (Georges),55064,press,4,0,0,0,0,0,9
inde-indochine-port-de-benthuy-40d392,Indochine,company,Vinh-Bênthuy (Port de)(Nord-Annam),54762,press,4,0,0,0,0,0,17
inde-indochine-casino-de-saigon-4fdb2f,Indochine,company,"Casino (Le), Saïgon, rue Pellerin (angle du bd Bonard)",53972,deed,58,0,0,0,0,5,45
inde-indochine-louis-teyssier-entrepreneur-4e50e2,Indochine,person,Teyssier (Louis-Henri)(1856-1903),53653,press,8,0,0,0,0,0,21
afrique-du-nord-omnibus-et-messageries-algerie-5d70ad,Algérie,company,"Omnibus et messageries de l’Algérie, Alger",53532,person_career,35,0,2,0,0,12,55
madagascar-et-djibouti-tananarive-entreprises-1902-80f39f,Madagascar,source_document,Tananarive,53434,person_career,1,0,2,0,0,0,3
inde-indochine-wormser-tonkinois-heveas-0fa307,Indochine,company,"Wormser (Georges), directeur de la Société indochinoise des cultures tropicales",53231,no_signal,4,0,0,0,0,0,0
inde-indochine-comite-asie-francaise-30ab0a,Indochine,source_document,"le Comité de l'Asie française, lobby précoce et mondain (1901)",52859,person_career,5,0,2,1,0,1,9
inde-indochine-barbanson-cholon-e67b1f,Indochine,person,"Barbanson (François), Cholon",52295,press,5,0,0,0,0,0,9
afrique-occidentale-soc-etudes-irrig-vallee-niger-35c429,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",company,Société d'études pour l'irrigation de la vallée du Niger (Compagnie générale des colonies),52053,press,2,0,0,0,0,0,5
inde-indochine-ic-erreurs-et-dangers-673023,Indochine,source_document,"Bernard (Capitaine Fernand), L'Indo-Chine",51792,no_signal,0,0,0,0,0,0,0
inde-indochine-insurrection-cochinchine-1940-c01b6a,Indochine,source_document,"L'Insurrection de Cochinchine en novembre 1940, par Decoux, Ducoroy, Franchini, Ngo Van et Verney",51578,press,6,0,0,0,0,0,12
afrique-occidentale-buhan-et-teisseire-157d49,(unfiled),company,"Buhan et Teisseire (1871), puis L. Teisseire et Cie (1926), Bordeaux",51257,deed,16,0,0,0,0,2,23
inde-indochine-guermeur-regime-alcools-a2f112,Indochine,company,"Historique du régime des alcools en Indochine (1909), par Henri Guermeur",51254,no_signal,0,0,0,0,0,0,0
inde-indochine-etat-sanitaire-indochine-1916-a17e8e,Indochine,company,"État sanitaire de l'Indochine en 1916. Rapport au conseil de gouvernement. Personnel, établissements, pharmacie, hygiène",51211,no_signal,0,0,0,0,0,0,0
inde-indochine-robert-herisson-4c4ddf,Indochine,person,Hérisson (Dr Robert)(1881-1973),51204,person_career,10,0,1,0,0,0,30
afrique-equatoriale-robert-landiech-f9d87e,Congo-Brazzaville ou Moyen-Congo,person,"Landiech (Robert)(1896-1952), pionnier de l'aviation coloniale",50976,apposition,8,0,0,1,0,1,11
afrique-du-nord-merite-agricole-maroc-90964e,Maroc,source_document,Mérite agricole,50797,press,19,0,0,0,0,0,37
inde-indochine-frric-missions-frs-de-langlade-f640dd,Indochine,source_document,"Les missions de François de Langlade en Indochine in Ferdinand Michel, président de la Fédération des réseaux de résista",50462,no_signal,1,0,0,0,0,0,0
inde-indochine-opium-vandelet-dussutour-f5ec07,Indochine,company,"Vandelet, Dussutour et Faraut, fermiers de l'opium au Cambodge (1881-1884)",50080,press,8,0,0,0,0,0,3
inde-indochine-lepre-au-cambodge-1919-324c5a,Indochine,company,"Baisez et Menaut, La lèpre au Cambodge (1919)",49944,press,2,0,0,0,0,0,1
inde-indochine-mimot-rapport-delamarre-d6261f,Indochine,company,Mimot (Plantations de),49835,person_career,2,0,1,0,0,0,4
inde-indochine-albert-cezard-1869-1916-34288f,Indochine,person,"Cézard (Albert)(1869-1916), Hanoï",49697,press,41,0,0,0,0,0,61
inde-indochine-sauvetage-hevea-gougal-779828,Indochine,company,Sauvetage de l'hévéaculture par le gouvernement général (1930-1934),49585,press,2,0,0,0,0,0,7
inde-indochine-hopital-psychiatrique-bienhoa-d7bf8c,Indochine,company,"Asile mixte d'aliénés, puis hôpital psychiatrique de Biênhoà",49487,press,4,0,0,0,0,0,19
afrique-du-nord-histoire-peche-tunisie-1b209e,Tunisie,company,Contribution à l'histoire de la pêche en Tunisie,49465,press,15,0,0,0,0,0,50
afrique-du-nord-domaine-de-bordj-sammar-ccafb9,Algérie,company,"Domaine de Bordj-Sammar (ou Bordj-Samar), 900 ha à Randon, près Bône",49448,deed,12,0,0,0,0,2,13
inde-indochine-omer-sarraut-1902-1969-a3e15d,Indochine,company,"Sarraut (Omer), Saïgon",49408,apposition,18,0,0,2,0,0,25
pacifique-decoux-hebrides-211505,Nouvelles-Hébrides (Mélanésie),source_document,Amiral Jean Decoux,49353,no_signal,1,0,0,0,0,0,0
inde-indochine-maison-marty-saigon-c60711,Indochine,company,"Marty et Compagnie (« Maison Marty »)(François Marty et Jeanne Bidaud), Saïgon, angle boulevard Charner et rue d'Espagne",49123,deed,28,0,0,0,0,13,39
inde-indochine-francaise-transports-hanoi-d94f37,Indochine,company,"Française de transports (Société), construction et location de pousse-pousse, Hanoï",49022,person_career,5,0,1,0,0,0,16
inde-indochine-hamon-mf3-indochine-570414,Indochine,source_document,"Hamon (Augustin), Les Maîtres de la France, t. 3, 1938",48983,apposition,0,0,0,3,0,0,3
inde-indochine-roque-freres-haiphong-a8974f,Indochine,company,"Roque frères, Haïphong",48975,person_career,18,0,3,0,0,0,44
afrique-occidentale-poulaine-cote-ivoire-1935-6762e1,Côte d'Ivoire,source_document,"Côte d’Ivoire, terre promise, par Madeleine Poulaine (Le Temps, 1935)",48973,press,0,0,0,0,0,0,4
inde-indochine-hopital-de-haiphong-a90715,Indochine,company,"Hôpital militaire, puis colonial, Haïphong",48810,press,8,0,0,0,0,0,50
inde-indochine-rizeries-mediterranee-f85bcc,Indochine,company,Rizeries de la Méditerranée (Pellas frères)(1910-1927),48488,person_career,9,0,1,1,2,22,22
inde-indochine-eychenne-c-nicolas-87e65c,Indochine,person,"Nicolas (Édouard), Saïgon",48087,press,2,0,0,0,0,0,11
afrique-du-nord-chaux-ciments-algerie-bougie-b5a3c6,Algérie,person,"Chaux hydrauliques et ciments d'Algérie (S.A. des)(1891)(suite de Prosper Ferrouillat & Cie), Bougie",47947,person_career,10,0,4,2,0,2,27
inde-indochine-courrier-d-haiphong-3df3b8,Indochine,company,Courrier d'Haïphong (Le)(1886-1945),47849,person_career,26,0,2,1,0,0,43
inde-indochine-cercle-du-commerce-haiphong-71c62d,Indochine,source_document,"Cercle du Commerce, Haïphong (1888)",47468,press,6,0,0,0,0,0,53
