company_id_1,company_id_2,name_1,name_2,reason
financiereindustrielle,financiereindustriellecoloniale,"Compagnie financière et industrielle, puis Compagnie financière (ancienne Banque Le Roy-Dupré",Société Financière Industrielle et Coloniale,key_prefix
financiereindustrielle,financiereindustriellepetroles,"Compagnie financière et industrielle, puis Compagnie financière (ancienne Banque Le Roy-Dupré",Financière et industrielle des pétroles S.A.,key_prefix
financiereindustrielle,financiereindustriellepetrolesfipabs,"Compagnie financière et industrielle, puis Compagnie financière (ancienne Banque Le Roy-Dupré",Financière et industrielle des pétroles (FIP) > abs,key_prefix
financiereindustriellepetroles,financiereindustriellepetrolesfipabs,Financière et industrielle des pétroles S.A.,Financière et industrielle des pétroles (FIP) > abs,key_prefix
financieremaroc,financieremarocaine,Société financière du Maroc,Société financière marocaine,key_prefix
flersexportation,flersexportationsenegal,Flers-Exportation,"Flers-Exportation, Sénégal",key_prefix
fonciere,fonciereaefafn,Société générale foncière,Société générale foncière-AEF et AFN,key_prefix
foncierecasablanca,foncierecasablanca3,Société Foncière de Casablanca,Sté foncière de Casablanca 3,key_prefix
foncieremarocaine,foncieremarocainemessara,Société Foncière Marocaine,Société Foncière Marocaine Messara,key_prefix
fonciereportlyautey,fonciereportlyauteymaroc,Société foncière de Port-Lyautey,Société foncière de Port-Lyautey et du Maroc,key_prefix
foncieresaigonnaise,foncieresaigonnaise1,Société Foncière saïgonnaise,Sté foncière saïgonnaise. 1,key_prefix
foncieretonkin,foncieretonkinannam,Société foncière du Tonkin,Société Foncière du Tonkin et de l'Annam,key_prefix
fonderie,fonderiesgf,Société générale de fonderie,Société générale de fonderie (SGF),key_prefix
forestiere,forestiereabanga,Société forestière,Compagnie Forestière de l'Abanga,key_prefix
forestiere,forestiereafrique,Société forestière,Compagnie Forestière de l'Afrique française,key_prefix
forestiere,forestiereagricolekefdjemil,Société forestière,Forestière et Agricole du Kef Djemil,key_prefix
forestiere,forestiereagricolekouilou,Société forestière,Société Forestière et Agricole du Kouilou,key_prefix
forestiere,forestiereagricolemaroni,Société forestière,Société Forestière et Agricole du Maroni,key_prefix
forestiere,forestierealgerienne,Société forestière,Société forestière algérienne,key_prefix
forestiere,forestiereazingo,Société forestière,Société forestière d'Azingo,key_prefix
forestiere,forestierebandama,Société forestière,Société Forestière du Bandama,key_prefix
forestiere,forestiereezanga,Société forestière,Société Forestière d'Ezanga,key_prefix
forestiere,forestierefernanvaz,Société forestière,Société forestière du Fernan-Vaz,key_prefix
forestiere,forestieregabon,Société forestière,Cie forestière du Gabon,key_prefix
forestiere,forestieregabonaise,Société forestière,Cie forestière gabonaise,key_prefix
forestiere,forestiereguyane,Société forestière,Société Forestière de la Guyane française,key_prefix
forestiere,forestiereindenie,Société forestière,Compagnie Forestière de l'Indénié,key_prefix
forestiere,forestierekcebia,Société forestière,Société Forestière de Kcebia,key_prefix
forestiere,forestierelambarene,Société forestière,Forestière de Lambaréné,key_prefix
forestiere,forestiereliegeouvre,Société forestière,Forestière du liège ouvré,key_prefix
forestiere,forestiereliegeouvreouedeloueb,Société forestière,"Société Forestière du Liège ouvré, Oued-el-Oueb",key_prefix
forestiere,forestierelittoralgabonais,Société forestière,Société forestière du littoral gabonais,key_prefix
forestiere,forestierelittoralgabonaisekuata,Société forestière,"Société forestière du Littoral Gabonais, EKUATA",key_prefix
forestiere,forestierelittoralgabonnais,Société forestière,"Société Forestière du littoral gabonnais, puis Forestière du littoral gabonais",key_prefix
forestiere,forestieremayombedimonikamvouti,Société forestière,"Société Forestière de Mayombe, Dimonika-M’Vouti",key_prefix
forestiere,forestieremekong,Société forestière,Nouvelle Compagnie forestière du Mékong,key_prefix
forestiere,forestiereniari,Société forestière,Société Forestière du Niari,key_prefix
forestiere,forestierenombo,Société forestière,Compagnie forestière de Nombo,key_prefix
forestiere,forestieresanghaoubangui,Société forestière,Compagnie Forestière Sangha-Oubangui,key_prefix
forestiere,forestieresassandra,Société forestière,Compagnie Forestière de Sassandra,key_prefix
forestiere,forestieretonkinscierie,Société forestière,"Forestière du Tonkin, scierie",key_prefix
forestieregabon,forestieregabonaise,Cie forestière du Gabon,Cie forestière gabonaise,key_prefix
forestiereliegeouvre,forestiereliegeouvreouedeloueb,Forestière du liège ouvré,"Société Forestière du Liège ouvré, Oued-el-Oueb",key_prefix
forestierelittoralgabonais,forestierelittoralgabonaisekuata,Société forestière du littoral gabonais,"Société forestière du Littoral Gabonais, EKUATA",key_prefix
foretssallandrouzelamornaix,foretssallandrouzelamornaixelmilia,Forêts SALLANDROUZE de LAMORNAIX,"Forêts Sallandrouze de Lamornaix, El-Milia",key_prefix
forgesacieriesnordlorraine,forgesacieriesnordlorraineuckangereprise1920usinesfreresstumm,Forges et aciéries de Nord et Lorraine,Forges et aciéries du Nord et Lorraine (à Uckange) Reprise en 1920 des usines des frères Stumm,key_prefix
fraissinet,fraissinetnavig,Cie Fraissinet,Fraissinet (Compagnie de navig.),key_prefix
france,franceauto,France,France-Auto,key_prefix
france,francecongo,France,France-Congo,key_prefix
france,francehydro,France,France-Hydro,key_prefix
france,francemode,France,France-Mode,key_prefix
france,francequiavaitparu,France,France qui avait paru,key_prefix
france,francevie,France,France-Vie,key_prefix
francoalgerienne,francoalgeriennelocationfutailles,Compagnie Franco-algérienne,Société Franco-Algérienne de Location de futailles,key_prefix
francoalgerienne,francoalgeriennewagonsfoudres,Compagnie Franco-algérienne,Société Franco-algérienne des Wagons-foudres,key_prefix
francoannamiteindustriesoie,francoannamiteindustriesoienam,Société franco-annamite pour l'industrie de la soie,"Société franco-annamite pour l'industrie de la soie, NAM",key_prefix
francoasiatique,francoasiatiquepetroles,Cie franco-asiatique,Cie franco-asiatique des pétroles,key_prefix
francoasiatique,francoasiatiquepetrolesalgerie,Cie franco-asiatique,Société Franco-Asiatique des Pétroles d’Algerie,key_prefix
francoasiatiquepetroles,francoasiatiquepetrolesalgerie,Cie franco-asiatique des pétroles,Société Franco-Asiatique des Pétroles d’Algerie,key_prefix
francoethiopienne,francoethiopiennecommercesel,Franco-Ethiopienne,"Société Franco-Éthiopienne pour le Commerce du sel, puis Italo-Française pour le Commerce du sel",key_prefix
francoindochinoise,francoindochinoisecommissionexportation,Compagnie Franco-indochinoise,Compagnie Franco-Indochinoise de Commission et d'exportation,key_prefix
francoindochinoise,francoindochinoiseetudesminieres,Compagnie Franco-indochinoise,Franco-Indochinoise d’Études minières,key_prefix
francoindochinoise,francoindochinoisepubliciteedition,Compagnie Franco-indochinoise,Société Franco-Indochinoise de Publicité et d'édition,key_prefix
francoindochinoise,francoindochinoiseradiophoniecfi,Compagnie Franco-indochinoise,Cie franco-indochinoise de radiophonie (C.F.I,key_prefix
francomarocaine,francomarocainealfas,Société Générale Franco-Marocaine,Sté franco-marocaine des Alfas,key_prefix
francomarocaine,francomarocainefedala,Société Générale Franco-Marocaine,Cie franco-marocaine de Fédala,key_prefix
francomarocaine,francomarocainefedhala,Société Générale Franco-Marocaine,Compagnie Franco-Marocaine de Fedhala,key_prefix
francomarocaine,francomarocaineminerais,Société Générale Franco-Marocaine,Cie Franco-Marocaine de Minerais,key_prefix
francomarocaine,francomarocaineoufrancomarocaine,Société Générale Franco-Marocaine,Société Franco-Marocaine ou Société franco-marocaine,key_prefix
franconeerlandaiseculture,franconeerlandaiseculturecommerce,de la Société franco-néerlandaise de culture,Société Franco-néerlandaise de culture et de commerce,key_prefix
frigorifique,frigorifiquecaledonienne,Cie générale frigorifique,Sté frigorifique calédonienne,key_prefix
frigorifique,frigorifiquemaroc,Cie générale frigorifique,Compagnie Frigorifique du Maroc,key_prefix
frigorifique,frigorifiquetunis,Cie générale frigorifique,"Société Frigorifique de Tunis, puis Société frigorifique et Brasserie de Tunis, puis Société de fabrication des boissons de Tunisie",key_prefix
frseafriqueoccidentale,frseafriqueoccidentalecfao,Cie frse de l'AFRIQUE OCCIDENTALE,Compagnie frse de l’Afrique occidentale (CFAO),key_prefix
fsepetroles,fsepetrolesmaroc,Cie fse des pétroles,Cie Fse des PÉTROLES DU MAROC,key_prefix
fumeries,fumeriessaigoncholon,Fumeries,Fumeries de Saïgon et Cholon,key_prefix
gallodana,gallodanamaroc,Société française Gallodana,Gallodana-Maroc,key_prefix
glacieresindochine,glacieresindochinesaigonbrasseriecholon,Glacières de l'Indo-Chine,"Glacières de l'Indo-Chine, Saïgon et brasserie à Cholon",key_prefix
gommelaquejb,gommelaquejbphuto,gomme laque J.-B,"La Gomme laque J.-B., Phu-To",key_prefix
grandhotel,grandhotelcirta,Grand Hôtel,Grand Hôtel Cirta,key_prefix
grandhotel,grandhoteloran,Grand Hôtel,Grand Hôtel d'Oran,key_prefix
grandsmagasinsreunis,grandsmagasinsreunismaroc,Grands Magasins Réunis,Grands magasins réunis du Maroc,key_prefix
grandstravauxbetonarme,grandstravauxbetonarme1965pontmousson,Société des Grands Travaux en béton armé,Grands travaux en béton armé < 1965 : Pont-à-Mousson,key_prefix
grandstravauxmarseille,grandstravauxmarseillecambodge,Société des Grands Travaux de Marseille,Les Grands Travaux de Marseille au Cambodge,key_prefix
grandstravauxmarseille,grandstravauxmarseillegtm,Société des Grands Travaux de Marseille,Grands travaux de Marseille (GTM),key_prefix
grandstravauxmarseille,grandstravauxmarseillemaroc,Société des Grands Travaux de Marseille,Grands Travaux de Marseille -Maroc,key_prefix
graphites,graphitesankaratra,Société Générale des Graphites,Société des Graphites et de l'Ankaratra,key_prefix
graphites,graphitesmashar,Société Générale des Graphites,Graphites Mashar,key_prefix
graphites,graphitesmaskar,Société Générale des Graphites,« Graphites Maskar »,key_prefix
graphites,graphitesminerais,Société Générale des Graphites,Cie générale des graphites et minerais,key_prefix
grillet,grilletfeau,Grillet,Grillet & Feau,key_prefix
guillaumefreres,guillaumefrereskeso,Guillaume frères,"Guillaume frères, Késo",key_prefix
gulakalumpongrubberestates,gulakalumpongrubberestatesltd,The Gula-Kalumpong rubber estates,"The Gula-Kalumpong Rubber Estates, Ltd",key_prefix
guyonnet,guyonnetalbangiadinh,Guyonnet,Guyonnet Alban. — Giadinh,key_prefix
hautsfourneaux,hautsfourneauxchasseisereminesferdjebelbouamranealgerie,de la Société des Hauts Fourneaux,Hauts fourneaux de Chasse (Isère) : mines de fer de Djebel Bou-Amrane (Algérie),key_prefix
hautsfourneaux,hautsfourneauxchiers,de la Société des Hauts Fourneaux,Hauts Fourneaux de la Chiers,key_prefix
hautsfourneaux,hautsfourneauxnoumea,de la Société des Hauts Fourneaux,« Hauts-Fourneaux de Nouméa »,key_prefix
hautsfourneaux,hautsfourneauxnoumeapointedoniambo,de la Société des Hauts Fourneaux,Hauts Fourneaux de Nouméa à la pointe Doniambo,key_prefix
hautsfourneaux,hautsfourneauxrouen,de la Société des Hauts Fourneaux,Hauts fourneaux de Rouen,key_prefix
hautsfourneaux,hautsfourneauxsaulnes,de la Société des Hauts Fourneaux,Hauts fourneaux de Saulnes,key_prefix
hautsfourneaux,hautsfourneauxtonkin,de la Société des Hauts Fourneaux,Société des Hauts Fourneaux du Tonkin,key_prefix
hautsfourneauxnoumea,hautsfourneauxnoumeapointedoniambo,« Hauts-Fourneaux de Nouméa »,Hauts Fourneaux de Nouméa à la pointe Doniambo,key_prefix
hautsplateauxindochinois,hautsplateauxindochinoisbanmethuot,Compagnie des Hauts-Plateaux indochinois,"Cie des Hauts-Plateaux Indochinois, BANMETHUOT",key_prefix
hautsplateauxindochinois,hautsplateauxindochinoisbanmethuotsudviet,Compagnie des Hauts-Plateaux indochinois,"Cie des Hauts-Plateaux Indochinois, BANMETHUOT (Sud Viet",key_prefix
hautsplateauxindochinoisbanmethuot,hautsplateauxindochinoisbanmethuotsudviet,"Cie des Hauts-Plateaux Indochinois, BANMETHUOT","Cie des Hauts-Plateaux Indochinois, BANMETHUOT (Sud Viet",key_prefix
havraisepeninsulaire,havraisepeninsulairenavigation,Cie havraise péninsulaire,Nouvelle Cie Havraise Péninsulaire de navigation,key_prefix
havraisepeninsulaire,havraisepeninsulairenavigationvapeur,Cie havraise péninsulaire,Cie havraise péninsulaire de NAVIGATION A VAPEUR,key_prefix
havraisepeninsulaire,havraisepeninsulairenavigatonvapeur,Cie havraise péninsulaire,Compagnie Havraise Péninsulaire de Navigaton à vapeur,key_prefix
