doc_id,source_page,region,page_territory,country,sector,group_path,group_depth,entry_type,name_normalised
afrique-du-nord-banque-union-marocaine-12d8cf,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",,0,company,Banque de l'union marocaine
afrique-du-nord-banque-union-nord-africaine-94ecdb,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Banque de l'union nord-africaine
afrique-du-nord-barrage-oued-fodda-2ff6f3,algerie.html,Algerie,ALGÉRIE,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,Barrage de l'oued-Fodda pour l'irrigation de la vallée du Chéliff
afrique-du-nord-bastos-oran-alger-bbd29a,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,"Manufacture de tabacs, cigares et cigarettes J. Bastos"
afrique-du-nord-bata-maroc-c8383d,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Industries diverses,,0,company,Bata-Maroc
afrique-du-nord-bateaux-vapeur-france-algerie-ce0080,algerie.html,Algerie,ALGÉRIE,Algérie,Transports maritimes et aériens,,0,company,"Compagnie impériale Bateaux à vapeur de France en Algérie, Marseille, Cette"
afrique-du-nord-bateaux-vapeur-nord-60742e,empire.html,Empire (transversal),EMPIRE,,Transports maritimes,,0,company,Cie des Bateaux à vapeur du Nord
afrique-du-nord-bateaux-vapeur-nord-60742e,algerie.html,Algerie,ALGÉRIE,Algérie,Transports maritimes et aériens,,0,company,Cie des Bateaux à vapeur du Nord
afrique-du-nord-bateaux-vapeur-nord-60742e,tunisie.html,Tunisie,TUNISIE,Tunisie,Transports maritimes et aériens,,0,company,Compagnie des Bateaux à vapeur du Nord
afrique-du-nord-bazina-ste-frse-du-5d5357,tunisie.html,Tunisie,TUNISIE,Tunisie,Mines,,0,company,"Société minière du Bazina, puis Bazina"
afrique-du-nord-belge-des-mines-reunies-62d7a9,tunisie.html,Tunisie,TUNISIE,Tunisie,Mines,,0,company,Société belge des Mines réunies
afrique-du-nord-ben-hassen-val-louise-6c4659,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,Domaines de Ben-Hassen et de Val-Louise
afrique-du-nord-ben-ouenniche-alger-24d0da,algerie.html,Algerie,ALGÉRIE,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,company,Ben Ouenniche
afrique-du-nord-ben-turqui-et-cie-b83175,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,"Manufacture de tabacs, cigares et cigarettes Abdelkader Ben Turqui et Cie"
afrique-du-nord-bena-et-cie-sfax-a26e0c,tunisie.html,Tunisie,TUNISIE,Tunisie,Industries agro-alimentaires,,0,company,Béna et Cie et Union des propriétaires français de Sfax réunis
afrique-du-nord-benedictine-boufarik-f72bf5,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,"La Bénédictine, Fécamp"
afrique-du-nord-beni-aicha-mines-fer-82ffbb,algerie.html,Algerie,ALGÉRIE,Algérie,Mines et carrières,,0,company,Société des mines de fer de Beni-Aïcha
afrique-du-nord-beni-aicha-mines-fer-82ffbb,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Mines,,0,company,Société des Mines de fer de Beni-Aïcha
afrique-du-nord-beni-felkai-mining-cy-79b3d7,algerie.html,Algerie,ALGÉRIE,Algérie,Mines et carrières,,0,company,The Beni-Felkaï Mining Company
afrique-du-nord-beni-mtir-2f221c,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Industries agro-alimentaires,,0,company,Société Marocaine des Beni M'Tir
afrique-du-nord-berliet-algerie-ae8d48,algerie.html,Algerie,ALGÉRIE,Algérie,"Métallurgie, constructions navales",,0,company,Berliet
afrique-du-nord-bernabe-freres-alger-9d2b67,algerie.html,Algerie,ALGÉRIE,Algérie,Commerce,,0,company,Bernabé frères
afrique-du-nord-bestozo-constantine-a87229,algerie.html,Algerie,ALGÉRIE,Algérie,Commerce,,0,company,Éts E. Bestozo
afrique-du-nord-biens-allemands-alger-1914-00d168,algerie.html,Algerie,ALGÉRIE,Algérie,Documents généraux (par ordre chronologique),,0,source_document,Biens allemands et austro-hongrois sequestrés dans le département d'Alger en 1914
afrique-du-nord-bijouterie-marois-alger-5068be,algerie.html,Algerie,ALGÉRIE,Algérie,Commerce,,0,company,Marois
afrique-du-nord-bisch-et-lorin-oran-aa608a,algerie.html,Algerie,ALGÉRIE,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,company,Anciens Établissements Bisch et Lorin
afrique-du-nord-biscuiterie-fr-marocaine-ad0b69,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Industries agro-alimentaires,,0,company,Biscuiterie franco-marocaine
afrique-du-nord-biskra-et-oued-rihr-3cc8aa,algerie.html,Algerie,ALGÉRIE,Algérie,"Hôtellerie-restauration, tourisme",,0,company,Compagnie de Biskra et de l’Oued-Rirh
afrique-du-nord-biskra-et-oued-rirh-d11692,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,Compagnie de Biskra et de l’Oued-Rirh
afrique-du-nord-biskra-ouargla-3e7510,algerie.html,Algerie,ALGÉRIE,Algérie,"Transports terrestres, garages automobiles et agricoles",,0,company,Société d'études pour la construction d'une voie ferrée de Biskra à Ouargla et prolongements
afrique-du-nord-blachere-hussein-dey-0e9fad,algerie.html,Algerie,ALGÉRIE,Algérie,"Métallurgie, constructions navales",,0,company,Éts A. Blachère et ses fils
afrique-du-nord-blachette-scierie-alger-e7f1d2,algerie.html,Algerie,ALGÉRIE,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,company,Blachette
afrique-du-nord-blancs-de-comines-4ac8f3,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",Paris-Maroc (Gustave Gompel et ses fils Robert et Marcel) : une créativité financière débordante…,1,company,"Société française La Baryte de Comines, puis Produits chimiques et blancs de Comines"
afrique-du-nord-bnci-afrique-6655e5,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Banque nationale pour le commerce et l'industrie
afrique-du-nord-boisembal-e7446c,algerie.html,Algerie,ALGÉRIE,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,company,"Bois et emballages, S.A., 1947"
afrique-du-nord-boissons-gazeuses-alger-341500,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,Compagnie générale des Boissons gazeuses hygieniques d’Alger
afrique-du-nord-boissons-hygieniques-casablanca-2e1d9c,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Industries agro-alimentaires,,0,company,Compagnie des Boissons hygiéniques de Casablanca
afrique-du-nord-bon-logis-rabat-5698cb,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Sociétés foncières et immobilières,,0,company,Le Bon Logis
afrique-du-nord-bone-guelma-prolong-5af93c,algerie.html,Algerie,ALGÉRIE,Algérie,"Transports terrestres, garages automobiles et agricoles",,0,company,Compagnie du Chemin de fer de Bône à Guelma et prolongements
afrique-du-nord-bone-guelma-prolong-5af93c,tunisie.html,Tunisie,TUNISIE,Tunisie,"Transports terrestres, garages automobiles et agricoles",,0,company,Compagnie du Chemin de fer de Bône à Guelma et prolongements
afrique-du-nord-bordeaux-algerie-corbieres-b7d8f5,algerie.html,Algerie,ALGÉRIE,Algérie,Commerce,,0,company,"Bordeaux-Algérie-Corbières, Paris-Bercy"
afrique-du-nord-bordeaux-maroc-2aa0db,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Commerce,,0,company,Bordeaux-Maroc
afrique-du-nord-bordelaise-du-maroc-a1c809,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Commerce,,0,company,"Compagnie Bordelaise du Maroc, puis Bordelaise de commerce au Maroc"
afrique-du-nord-bou-ached-kerassi-120c98,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Industries agro-alimentaires,,0,company,Société d’exploitation des Domaines de Bou-Ached et Kerassi
afrique-du-nord-bou-azzer-et-graara-bfb305,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Mines,,0,company,Société minière du Bou-Azzer et du Graâra
afrique-du-nord-bouchonnerie-calzada-djidjelli-e70fbc,algerie.html,Algerie,ALGÉRIE,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,company,"Calzada, puis Calzada, puis Calzada & Cie"
afrique-du-nord-bouchonnerie-internationale-6519d1,algerie.html,Algerie,ALGÉRIE,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,company,Bouchonnerie internationale
afrique-du-nord-bouchonnerie-tizi-ouzou-2dbbcc,algerie.html,Algerie,ALGÉRIE,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,company,Bouchonnerie de Tizi-Ouzou
afrique-du-nord-boudoukha-zinc-pb-daf4e7,algerie.html,Algerie,ALGÉRIE,Algérie,Mines et carrières,,0,company,Société des mines de Boudoukha
afrique-du-nord-boulogne-maroc-47153e,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Commerce,,0,company,Boulogne-Maroc
afrique-du-nord-bourdet-maitres-afn-ed0d9c,algerie.html,Algerie,ALGÉRIE,Afrique du Nord,,,0,company,"Claude Bourdet, « Les Maîtres de l’Afrique du Nord »"
afrique-du-nord-bourdet-maitres-afn-ed0d9c,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Afrique du Nord (généralités),,,0,company,"Claude Bourdet, « Les Maîtres de l’Afrique du Nord »"
afrique-du-nord-bourdet-maitres-afn-ed0d9c,tunisie.html,Tunisie,TUNISIE,Tunisie,"Pour une utilisation optimale de nos liens, téléchargez nos pdf. Évitez certaines versions de Firefox.",,0,company,"Claude Bourdet, « Les Maîtres de l’Afrique du Nord »"
afrique-du-nord-bouscasse-gras-1bc77e,algerie.html,Algerie,ALGÉRIE,Algérie,Industries chimiques,,0,company,Bouscasse et Gras
afrique-du-nord-bq-algerienne-de-gestion-0eff58,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Banque algérienne de gestion
afrique-du-nord-bq-algero-tunisienne-e892af,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",,0,company,Banque algéro-tunisienne pour le commerce d'exportation
afrique-du-nord-bq-coloniale-nordaf-2dfb96,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Banque coloniale nord-africaine
afrique-du-nord-bq-commerc-maroc-5244c6,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",,0,company,Banque commerciale du Maroc
afrique-du-nord-bq-fonciere-fr-maroc-009146,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",,0,company,Banque foncière franco-marocaine
afrique-du-nord-bq-fr-alger-barris-3981bf,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Banque franco-algérienne industrielle et commerciale
afrique-du-nord-bq-francaise-maroc-76a86f,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",,0,company,Banque française du Maroc
afrique-du-nord-bq-franco-algerienne-a2fa8b,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Banque franco-algérienne
afrique-du-nord-bq-industrielle-afrique-du-nord-065e26,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Banque industrielle de l'Afrique du Nord
afrique-du-nord-bq-marocaine-casablanca-fe013f,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",,0,company,"Banque marocaine pour l'agriculture, le commerce et l'industrie"
afrique-du-nord-bq-tunisienne-prets-gages-fe8b69,tunisie.html,Tunisie,TUNISIE,Tunisie,"Banques et groupes financiers, assurances",,0,company,"Banque tunisienne de prêts sur gages, puis Société des monts-de-piété de Tunisie"
afrique-du-nord-bragema-casablanca-f8f876,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Industries agro-alimentaires,,0,company,"Brasserie, glacières et eaux minérales du Maroc"
afrique-du-nord-bramrane-tensift-e1fde2,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Mines,,0,company,Cie des Mines du Bramrane-Tensift
afrique-du-nord-branoma-b20784,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Industries agro-alimentaires,,0,company,Société des Brasseries du Nord-Marocain
afrique-du-nord-brasserie-d-alger-ef9a13,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,Brasserie d'Alger « La Gauloise »
afrique-du-nord-brasserie-malterie-algerienne-c2b0fd,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,"Société de la Brasserie-Malterie algérienne, Mustapha-Inférieur"
afrique-du-nord-brasseries-du-maroc-b66104,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Industries agro-alimentaires,,0,company,"Société des Brasseries du Maroc, puis Boissons du Maroc"
afrique-du-nord-brasseries-et-glacieres-d-algerie-ce3f7c,algerie.html,Algerie,ALGÉRIE,Algérie,Industries agro-alimentaires,,0,company,Brasseries et glacières d'Algérie
afrique-du-nord-brasseries-malteries-kessler-eb9db6,tunisie.html,Tunisie,TUNISIE,Tunisie,Industries agro-alimentaires,,0,person,"Brasseries-malteries Kessler, Tunis. Succursale à Bône"
afrique-du-nord-briqueterie-duplan-bizot-3a7a69,algerie.html,Algerie,ALGÉRIE,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,"Duplan, Bizot"
afrique-du-nord-briqueteries-d-el-hank-a02c24,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,"Briqueteries, carrières et usines d'El-Hank"
afrique-du-nord-briqueteries-de-fedhala-9ecf0e,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,Briqueteries de Fedhala
afrique-du-nord-briqueteries-tuileries-alma-92a7d3,algerie.html,Algerie,ALGÉRIE,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,Briqueteries et tuileries de l'Alma
afrique-du-nord-brun-tortel-et-cie-c9a90d,algerie.html,Algerie,ALGÉRIE,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,company,"Brun, Tortel et Cie"
afrique-du-nord-bruttos-du-tselfat-bfba07,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Pétrole et gaz,,0,company,Gérance des bruttos du Tselfat
afrique-du-nord-caam-1d5c6e,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",,0,company,Compagnie africaine agricole et minière
afrique-du-nord-caboteurs-algeriens-3ba408,algerie.html,Algerie,ALGÉRIE,Algérie,Transports maritimes et aériens,,0,company,Caboteurs algériens
afrique-du-nord-cacciuttolo-alger-4f5833,algerie.html,Algerie,ALGÉRIE,Algérie,"Métallurgie, constructions navales",,0,company,Cacciuttolo
afrique-du-nord-cado-1942-1976-5cec7d,algerie.html,Algerie,ALGÉRIE,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,Ciments artificiels de l'Oranie
afrique-du-nord-caisse-agricole-tlemcen-eb8723,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Caisse agricole de Tlemcen
afrique-du-nord-caisse-agricomm-guelma-9022f4,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Caisse agricole et commerciale de Guelma
afrique-du-nord-caisse-credit-rivet-1e2b94,algerie.html,Algerie,ALGÉRIE,Algérie,"Banques et groupes financiers, assurances",,0,company,Caisse de crédit de Rivet
afrique-du-nord-caisse-fonciere-tunisie-cfa7c6,tunisie.html,Tunisie,TUNISIE,Tunisie,"Banques et groupes financiers, assurances",,0,company,Caisse foncière de Tunisie
afrique-du-nord-caisse-prets-immob-maroc-c7cedc,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Banques, groupes financiers, assureurs",,0,company,Caisse de prêts immobiliers du Maroc
afrique-du-nord-caisse-tunis-credit-consolidation-cf3dd7,tunisie.html,Tunisie,TUNISIE,Tunisie,"Banques et groupes financiers, assurances",,0,company,Caisse tunisienne de crédit et de consolidation
afrique-du-nord-calorifuges-lieges-fedhala-d20970,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Filière bois : exploitation forestière, meubles, cellulose, papier…",,0,company,Manufacture marocaine de calorifuges et lièges agglomérés
afrique-du-nord-camionnage-maroc-alger-22df81,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Transports terrestres, garages automobiles et agricoles",,0,company,Société de Camionnage marocaine et algérienne
afrique-du-nord-camp-de-djenien-bou-rezg-3d62b4,algerie.html,Algerie,ALGÉRIE,Algérie,Documents généraux (par ordre chronologique),,0,source_document,Djenien-Bou-Rezg
afrique-du-nord-campenon-bernard-algerie-f0a4ed,algerie.html,Algerie,ALGÉRIE,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,Campenon-Bernard en Algérie
afrique-du-nord-cargos-algeriens-648be5,algerie.html,Algerie,ALGÉRIE,Algérie,Transports maritimes et aériens,,0,company,Cargos algériens
afrique-du-nord-carmode-alger-8171bf,algerie.html,Algerie,ALGÉRIE,Algérie,"Métallurgie, constructions navales",,0,company,La Carrosserie moderne
afrique-du-nord-carpet-nord-africaine-0bd9fb,algerie.html,Algerie,ALGÉRIE,Algérie,Cuirs et textiles,,0,company,Carpet nord-africaine
afrique-du-nord-carrelages-mosaiques-castan-7e4353,algerie.html,Algerie,ALGÉRIE,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,Castan
afrique-du-nord-carrieres-algeroises-a8f1c3,algerie.html,Algerie,ALGÉRIE,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,Les Carrières algéroises
afrique-du-nord-carrieres-marocaines-4756ca,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,company,Société des Carrières marocaines
afrique-du-nord-carrosserie-lievin-alger-6e226e,algerie.html,Algerie,ALGÉRIE,Algérie,"Métallurgie, constructions navales",,0,company,Carrosserie automobile A. Liévin & Cie
afrique-du-nord-caruana-freres-sousse-2b2371,tunisie.html,Tunisie,TUNISIE,Tunisie,"Transports terrestres, garages automobiles et agricoles",,0,company,Caruana frères
