doc_id,person_key,person_id,in_network,name_clean,surname,given,chamber,constituency,years_raw,year_start,year_end,n_spans,also_minister,pattern,evidence,source_ref,region,country
afrique-du-nord-banque-etat-maroc-dfec87,cosnier-h,cosnier-h,1,Henri COSNIER,COSNIER,Henri,Chamber of Deputies,Indre,,,,0,0,apposition,"tat du Maroc. —————————————— Comment paiera le Maroc ? par Henri COSNIER, député de l'Indre (Les Annales coloniales, 30 septembre 1909) La Question des indem",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,bureau-g,bureau-g,1,Georges Bureau,Bureau,Georges,Chamber of Deputies,,,,,0,0,apposition,"IONS FINANCIÈRES (Le Temps, 5 janvier 1923) Le rapport de M. Georges Bureau, député, sur le budget général du Maroc pour 1923, précise ainsi le rôle joué par la B",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,mir-e,,0,Eugène Mir,Mir,Eugène,Senate,,,,,0,0,apposition,"Séjalon, curé de Puteaux. Les témoins étaient, pour la mariée, M. Eugène Mir, ancien sénateur, officier de la Légion d'honneur, son oncle, et M. Desforest ; pour le marié, ",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-union-marocaine-12d8cf,de-fels-a,,0,André de Fels,de Fels,André,Chamber of Deputies,,1928-1932,1928,1932,1,0,bracket,"de Paris, et de Jeanne Lebaudy (sœur de Jacques, « l’empereur du Sahara », etc][député 1928-1932], A[lfred] Finaz, P[aul] Goullioud, E[ugène] Guernier [Le Molybdène]",Banque de l'union marocaine,Maroc,Maroc
afrique-du-nord-bateaux-vapeur-nord-60742e,neron-e,,0,Édouard NÉRON,NÉRON,Édouard,Chamber of Deputies,Haute-Loire,,,,0,0,apposition,"t cinq en bas âge. ————————————— Les Ports algériens par Édouard NÉRON, député de la Haute-Loire, membre de la Commission des affaires extérieures, des pro",Cie des Bateaux à vapeur du Nord,Empire (transversal),
afrique-du-nord-belge-des-mines-reunies-62d7a9,peyroux-a,,0,Amédée Peyroux,Peyroux,Amédée,Chamber of Deputies,,,,,0,0,apposition," ———————————— L'avenir de l'Industrie minière tunisienne par Amédée Peyroux, député, membre de la Commission des mines (L’Écho des mines et de la métallurgie, 20 ",Société belge des Mines réunies,Tunisie,Tunisie
afrique-du-nord-beni-aicha-mines-fer-82ffbb,antonelli-e,,0,Étienne Antonelli,Antonelli,Étienne,Chamber of Deputies,Haute-Savoie,,,,0,0,apposition,"ène. […] ————————————— Le Maroc et la colonisation par Étienne Antonelli, député de la Haute-Savoie, rapporteur du budget de l'Algérie et des protectorats. (",Société des Mines de fer de Beni-Aïcha,Maroc,Maroc
afrique-du-nord-blancs-de-comines-4ac8f3,ellen-prevot-g,ellen-prevot-g,1,Gabriel Ellen-Prévot,Ellen-Prévot,Gabriel,Chamber of Deputies,Haute-Garonne,,,,0,0,apposition,"n qui ferait le pendant à celle de Varenne. Il s'agit de Gabriel Ellen-Prévot, ex-député de la Haute-Garonne. Ellen-Prévot est digne de figurer aux côtés du colonialis","Société française La Baryte de Comines, puis Produits chimiques et blancs de Comines",Maroc,Maroc
afrique-du-nord-blancs-de-comines-4ac8f3,antoine-abel-gabriel-prevot-dit-ellen-prevot,,0,"Antoine, Abel, Gabriel Prévot dit Ellen-Prévot","Antoine, Abel, Gabriel Prévot dit Ellen-Prévot",,Chamber of Deputies,SFIO,1910-1919,1910,1919,1,0,entry_header,"'un aide l'autre. Antoine, Abel, Gabriel Prévot dit Ellen-Prévot (1877-1952) : député SFIO de la Haute-Garonne 7 (1910-1919), maire de Toulouse (1945-1940). Adminis","Société française La Baryte de Comines, puis Produits chimiques et blancs de Comines",Maroc,Maroc
afrique-du-nord-blancs-de-comines-4ac8f3,debierre-c,debierre-c,1,Ch. Debierre,Debierre,Ch.,Senate,Nord,,,,0,0,apposition,"ar MM. Lengrand, président de la Société des Blancs de Comines ; Ch. Debierre, sénateur du Nord ; Levêque, instituteur à Wervicq-sur-Springue, secrétaire du Cercle ré","Société française La Baryte de Comines, puis Produits chimiques et blancs de Comines",Maroc,Maroc
afrique-du-nord-bone-guelma-prolong-5af93c,gobron-g,,0,Gustave Gobron,Gobron,Gustave,Chamber of Deputies,,1885-1889,1885,1889,1,0,entry_header,"oquet et Jules Ferry, entre autres. Conseiller général de Buzançy (1874-1911), député (1885-1889), président du conseil général (1904-1911) et sénateur des Ardennes ",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,gobron-g,,0,Gustave Gobron,Gobron,Gustave,Senate,Ardennes,1907-1911,1907,1911,1,0,entry_header,"y (1874-1911), député (1885-1889), président du conseil général (1904-1911) et sénateur des Ardennes (1907-1911). Il débute comme sous-préfet de Miliana (Algérie) et ",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,de-naleche-l,,0,Louis de Nalèche,de Nalèche,Louis,Chamber of Deputies,,1876-1879,1876,1879,1,0,entry_header,"s de Nalèche (1828-1879) : avocat à la cour de cassation et au Conseil d’État, député de la 15 Corrèze (1876-1879) et père d’Étienne de Nalèche (futur directeur du ",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,rousseau-j,rousseau-j,1,Jules Rousseau,Rousseau,Jules,Chamber of Deputies,,,,,0,0,apposition,"toast porté au chargé d'affaires de France, président, par M. Jules Rousseau, député de la nation, et la réponse du chargé d'affaires, M. Nonce Rocca, membre fran",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,deves-p,deves-p,1,Paul Devès,Devès,Paul,Senate,,,,,0,0,apposition,"0 juin, en assemblée générale ordinaire, sous la présidence de M. Paul Devès, sénateur, président du conseil d’administration. Les dépenses d'établissement ont à pe",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,senateurs-deves,,0,SÉNATEURS Devès,SÉNATEURS Devès,,Chamber of Deputies,Hérault,,,,0,0,bracket,"rère La Cote de la Bourse et de la banque : SÉNATEURS Devès [Paul][1837-1899][député de l’Hérault, puis des Pyrénées, sénateur du Cantal]. — Président de la Sociét",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,senateurs-deves,,0,SÉNATEURS Devès,SÉNATEURS Devès,,Senate,Cantal,,,,0,0,bracket,"e : SÉNATEURS Devès [Paul][1837-1899][député de l’Hérault, puis des Pyrénées, sénateur du Cantal]. — Président de la Société des chemins de fer de Bône-Guelma et pro",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,boudenoot,boudenoot,1,Boudenoot,Boudenoot,,Chamber of Deputies,,,,,0,0,apposition,"(Gil Blas, 14 novembre 1899) On télégraphie de Tunis, 12 mai : M. Boudenoot, député, rapporteur du projet des chemins de fer tunisiens, est revenu aujourd'hui de ",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,claudinon,,0,Claudinon,Claudinon,,Chamber of Deputies,Loire,,,,0,0,apposition,"exposé, la commission a nommé un nouveau rapporteur provisoire, M. Claudinon, député de la Loire. ————————— Marc Joseph Maurice LACHÈZE Ingénieur ECP 1900. Att",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,piot-e,,0,Edme Piot,Piot,Edme,Senate,Côte-d’Or,1897-1909,1897,1909,1,0,entry_header,44 fr. 00 par an s'il a 6 enfants de moins de 16 ans Edme Piot (1828-1909) : sénateur de la Côte-d’Or (1897-1909). 35 192 fr. 00 par an s'il a 7 enfants de moins d,Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,neron-e,,0,Édouard Néron,Néron,Édouard,Chamber of Deputies,Haute-Loire,,,,0,0,apposition,"on suivante qui concorde avec les idées exprimées par notre ami Édouard Néron, député de la Haute-Loire, dans l'article publié jeudi dernier par les Annales colonia",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bordeaux-maroc-2aa0db,coquelle-f,coquelle-f,1,Félix Coquelle,Coquelle,Félix,Chamber of Deputies,Nord,1926-1928,1926,1928,1,0,entry_header,"teur de la Société du Haut-Ogooué (1919), président de la chambre de commerce, député du Nord (1926-1928). Auguste ,Édouard ,Victor Daubrée (Clermont-Ferrand, 12 j",Bordeaux-Maroc,Maroc,Maroc
afrique-du-nord-bourdet-maitres-afn-ed0d9c,bardoux-j,bardoux-j,1,Jacques Bardoux,Bardoux,Jacques,Chamber of Deputies,,,,,0,0,apposition," sont aussi hommes d'affaires ont leur fief au Maroc : M. Jacques Bardoux, député, président de la Commission des Affaires étrangères de l'Assemblée, administra","Claude Bourdet, « Les Maîtres de l’Afrique du Nord »",Tunisie,Tunisie
afrique-du-nord-bourdet-maitres-afn-ed0d9c,antoine-colonna,,0,[Antoine] Colonna,[Antoine] Colonna,,Senate,R.G.R,,,,0,0,apposition,"ermière des Chemins de fer tunisiens [ex- Bône-Guelma]. M. [Antoine] Colonna, sénateur R.G.R., leader du « Rassemblement français », n'a pas lui-même, à ma conna","Claude Bourdet, « Les Maîtres de l’Afrique du Nord »",Tunisie,Tunisie
afrique-du-nord-bq-algero-tunisienne-e892af,haudos-e,,0,Ernest Haudos,Haudos,Ernest,Chamber of Deputies,Marne,,,,0,0,apposition,"terruption pour la clientèle. ————————————— Un heureux accord Ernest Haudos, député de la Marne, président de la commission des douanes et des conventions commerc",Banque algéro-tunisienne pour le commerce d'exportation,Maroc,Maroc
afrique-du-nord-bq-industrielle-afrique-du-nord-065e26,manaut-f,manaut-f,1,Frédéric-Victor-Adolphe MANAUT,MANAUT,Frédéric-Victor-Adolphe,Chamber of Deputies,,,,,0,0,apposition,"nt à Paris, avenue de Suffren, no 82 ; 7° M. Frédéric-Victor-Adolphe MANAUT, ancien député, demeurant à Paris, place des Ternes, no 9 ; 8° M. Lucien-Alexandre-Nicolas",Banque industrielle de l'Afrique du Nord,Algerie,Algérie
afrique-du-nord-caisse-prets-immob-maroc-c7cedc,haudos-e,,0,Ernest Haudos,Haudos,Ernest,Chamber of Deputies,Marne,,,,0,0,apposition,"ers. ———————— Le développement de la colonisation au Maroc par Ernest Haudos, député de la Marne, président de Ia Commission des douanes et des conventions commerc",Caisse de prêts immobiliers du Maroc,Maroc,Maroc
afrique-du-nord-caisse-prets-immob-maroc-c7cedc,roustan-m,roustan-m-marcel,1,Mario Roustan,Roustan,Mario,Senate,Hérault,,,,0,1,apposition,"le, dotée de 24.200.000 fr. ———————— Le tourisme au Maroc par Mario Roustan, sénateur de l'Hérault, ancien ministre, vice-président de la Commission sénatoriale des",Caisse de prêts immobiliers du Maroc,Maroc,Maroc
afrique-du-nord-centrale-marocaine-231535,antoine-abel-gabriel-prevot-dit-ellen-prevot,,0,"Antoine, Abel, Gabriel Prévot dit Ellen-Prévot","Antoine, Abel, Gabriel Prévot dit Ellen-Prévot",,Chamber of Deputies,SFIO,1910-1919,1910,1919,1,0,entry_header," Florimond BONTE Antoine, Abel, Gabriel Prévot dit Ellen-Prévot (1877-1952) : député SFIO de la Haute-Garonne 3 (1910-1919), maire de Toulouse (1945-1940). Adminis",Société Centrale marocaine,Maroc,Maroc
afrique-du-nord-centrale-marocaine-231535,ellen-prevot-g,ellen-prevot-g,1,Gabriel Ellen-Prévot,Ellen-Prévot,Gabriel,Chamber of Deputies,Haute-Garonne,,,,0,0,apposition,"n qui ferait le pendant à celle de Varenne. Il s'agit de Gabriel Ellen-Prévot, ex-député de la Haute-Garonne. Ellen-Prévot est digne de figurer aux côtés du colonialis",Société Centrale marocaine,Maroc,Maroc
afrique-du-nord-cfa-1933-1962-270741,odin-j,,0,Jean Odin,Odin,Jean,Senate,Gironde,,,,0,0,apposition,"oin. F. B. ———————————————— La fusion des réseaux algériens Jean Odin, sénateur de la Gironde, secrétaire de la Commission de la Marine marchande. (Les Ann","Société des Chemins de fer algériens, puis SNCFA",Algerie,Algérie
afrique-du-nord-ch-de-fer-maroc-5b5f1f,rollin-l,rollin-l,1,Louis Rollin,Rollin,Louis,Chamber of Deputies,Paris,,,,0,1,apposition,"les noms de MM. Aimé Berthod, ancien ministre, député du Jura ; Louis Rollin, député de Paris ; Palmade ; Pézet, député du Morbihan ; Achille Fould ; de Chammard, ",Compagnie des Chemins de fer du Maroc,Maroc,Maroc
afrique-du-nord-ch-de-fer-maroc-5b5f1f,neron-e,,0,Édouard Néron,Néron,Édouard,Senate,Haute-Loire,,,,0,0,apposition," en particulier. ——————————————— Le rail Tunis-Marrakech par Édouard Néron, Sénateur de la Haute-Loire (Les Annales coloniales, 15 décembre 1932) CE tout proche mo",Compagnie des Chemins de fer du Maroc,Maroc,Maroc
afrique-du-nord-ch-de-fer-tanger-fez-2af025,krantz-c,krantz-c,1,Camille Krantz,Krantz,Camille,Chamber of Deputies,Vosges,1891-1910,1891,1910,1,1,entry_header,"tion des hostilités. ———————————— Camille Krantz (1848-1924) : polytechnicien, député des Vosges (1891-1910), ministre des Travaux 1 publics (nov. 1896-mai 1899), a",Compagnie franco-espagnole du Chemin de fer de Tanger à Fez,Maroc,Maroc
afrique-du-nord-ch-de-fer-tanger-fez-2af025,gasser-j,,0,J. Gasser,Gasser,J.,Senate,Oran,1881-1952,1881,1952,1,0,apposition,"n chef M. MÉCHIN (René), à Tanger. —————————————— LE TANGER-FEZ par J. Gasser, sénateur d'Oran Alexandre Celier (1881-1952) : inspecteur des finances, directeur du Mo",Compagnie franco-espagnole du Chemin de fer de Tanger à Fez,Maroc,Maroc
afrique-du-nord-ch-fer-algeriens-1860-1863-c5b448,barrot-f,barrot-f-ferdinand,1,Ferdinand Barrot,Barrot,Ferdinand,Senate,,,,,0,0,apposition,"ageurs de distinction qu’il a animés, nous ayons remarqué M. Ferdinand Barrot, sénateur, président du conseil d’administration des Chemins de fer algériens et sa fami",Compagnie des Chemins de fer algériens,Algerie,Algérie
afrique-du-nord-ch-fer-routes-algerie-656656,letellier-a,,0,Alfred Letellier,Letellier,Alfred,Chamber of Deputies,,,,,0,0,apposition,"yndicat du chemin de fer Alger El Biar-Chéragas Douera. M. Alfred Letellier, député de la circonscription, qui s'est tout particulièrement occupé de la création d",Société des Chemins de fer sur routes d'Algérie,Algerie,Algérie
afrique-du-nord-ch-fer-routes-algerie-656656,caze,,0,Caze,Caze,,Chamber of Deputies,Haute-Garonne,,,,0,0,apposition,"S (Le Journal général de l’Algérie et de la Tunisie, 12 juillet 1894) M. Caze, député de la Haute-Garonne et concessionnaire des Chemins de fer sur routes d'Algérie",Société des Chemins de fer sur routes d'Algérie,Algerie,Algérie
afrique-du-nord-ch-fer-routes-algerie-656656,francois-gastu,francois-gastu,1,[François] Gastu,[François] Gastu,,Chamber of Deputies,Alger,,,,0,0,bracket,"ges] Noblemaire , Albert Chabert , Xavier 5 6 7 8 Janicot, [François] Gastu [ancien député d’Alger, administrateur du Crédit foncier et agricole d‘Algérie], Paysant , A",Société des Chemins de fer sur routes d'Algérie,Algerie,Algérie
afrique-du-nord-ch-fer-routes-algerie-656656,noblemaire,noblemaire,1,Noblemaire,Noblemaire,,Chamber of Deputies,,,,,0,0,apposition,"al d'Alger, M. Richard, président, a présenté à ses collègues, M. Noblemaire, député, président du conseil d'administration de la Compagnie des C. F. R. A., actuel",Société des Chemins de fer sur routes d'Algérie,Algerie,Algérie
afrique-du-nord-ch-fer-transafricain-aefb5e,berthelot-a,berthelot-a,1,André Berthelot,Berthelot,André,Chamber of Deputies,,,,,0,0,apposition,"t Tignal, explorateur, titulaire du grand-prix Duchesne. M. André Berthelot, ancien député, accompagne la mission jusqu'à Figuig, d’où elle gagnera Tombouctou. (Agence ",Société d'études du Chemin de fer transafricain,Algerie,Algérie
afrique-du-nord-ch-fer-transafricain-aefb5e,lebon-a,lebon-a-alfred,1,André Lebon,Lebon,André,Chamber of Deputies,Deux-Sèvres,,,,0,0,entry_header,"a carrière à partir de 1913 à la Société générale. André Lebon (1859-1938) : ancien député des Deux-Sèvres, président des Messageries maritimes et 5 du Crédit foncier d’",Société d'études du Chemin de fer transafricain,Algerie,Algérie
afrique-du-nord-ch-fer-transsaharien-b5c2ae,duclerc,duclerc,1,Duclerc,Duclerc,,Senate,,,,,0,0,apposition,"(études techniques) s'est réunie hier matin, sous la présidence de M. Duclerc, sénateur. M. Legros, représentant le ministère de la marine, a lu un rapport très inté",Le Chemin de fer transsaharien,Algerie,Algérie
afrique-du-nord-ch-fer-transsaharien-b5c2ae,bartissol,bartissol-e,1,Bartissol,Bartissol,,Chamber of Deputies,Pyrénées-Orientales,,,,0,0,apposition,"LE CHEMIN DE FER TRANSSAHARIEN (Le Siècle, 20 juillet 1890) M. Bartissol , député des Pyrénées-Orientales, et plusieurs de ses collègues 6 républicains, notamme",Le Chemin de fer transsaharien,Algerie,Algérie
afrique-du-nord-ch-fer-transsaharien-b5c2ae,dubois-l,dubois-l,1,Louis Dubois,Dubois,Louis,Chamber of Deputies,,,,,0,1,apposition,"rce et de l'industrie, pour la défense sociale, que présidait M. Louis Dubois, député, ancien ministre, M. Edmond du Vivier de Streel, vice-président du Comité nati",Le Chemin de fer transsaharien,Algerie,Algérie
afrique-du-nord-ch-fer-transsaharien-b5c2ae,fontanier-h,,0,Henry Fontanier,Fontanier,Henry,Chamber of Deputies,Cantal,,,,0,0,apposition,"tal (1924-1928, 1932-1936). 11 Les colonies au Sénat ̃ par Henry Fontanier, député du Cantal, vice-président de la Commission des Colonies (Les Annales coloni",Le Chemin de fer transsaharien,Algerie,Algérie
afrique-du-nord-ch-fer-transsaharien-b5c2ae,debierre-c,debierre-c,1,Ch. Debierre,Debierre,Ch.,Senate,Nord,,,,0,0,apposition,"e du grand fleuve. […] ———————————————— LE TRANSSAHARIEN par Ch. Debierre, sénateur du Nord, membre de la commission des affaires étrangères. (Les Annales colon",Le Chemin de fer transsaharien,Algerie,Algérie
afrique-du-nord-ch-fer-transsaharien-b5c2ae,antonelli-e,,0,Étienne Antonelli,Antonelli,Étienne,Chamber of Deputies,Haute-Savoie,,,,0,0,apposition,"dix-huit mois. ————————— L'HEURE DU TRANSSAHARIEN par Étienne Antonelli, député de la Haute-Savoie, rapporteur du budget de l'Algérie et des protectorats (",Le Chemin de fer transsaharien,Algerie,Algérie
afrique-du-nord-ch-fer-transsaharien-b5c2ae,steeg-t,,0,Théodore Steeg,Steeg,Théodore,Senate,,,,,0,1,apposition,"eur en chef des Ponts et chaussées, en 14 disponibilité. M. Théodore Steeg, sénateur, ancien ministre, ancien gouverneur général de l'Algérie, ancien résident géné",Le Chemin de fer transsaharien,Algerie,Algérie
afrique-du-nord-ch-fer-transsaharien-b5c2ae,antonetti-e,,0,Étienne Antonetti,Antonetti,Étienne,Chamber of Deputies,Haute-Savoie,,,,0,0,apposition,"nquante ans. ————————— Les transsahariens de demain par Étienne Antonetti, député de la Haute-Savoie, rapporteur du budget de l'Algérie. (Les Annales colonial",Le Chemin de fer transsaharien,Algerie,Algérie
