person_id,annotation_raw,candidate_company_id,candidate_company_name,match_method,from_company_id,year,source_ref,doc_id,n_observations
galicier-j,Indoch. Bastos,,,unmatched,indochinoisetabacscigarescigarettesjbastos,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galicier-l,BIAN,,,unmatched,banqueindustrielleafriquenord,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galicier-l,v.-pdt Bastos,,,unmatched,manufacturetabacscigarescigarettesjbastos,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galicier-l,pdt Indoch. Bastos,,,unmatched,indochinoisetabacscigarescigarettesjbastos,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galicier-l,Grand hôtel de la rive gauche Lutetia,,,unmatched,lutetiagrandhotelrivegauche,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galioughi-f,secr. gén. Land bank of Egypt,,,unmatched,landbankegypt,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gall-f,Soc. des prod. azotés,,,unmatched,produitsazotesforcesmotricesvienne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gall-f,L’Alfa,,,unmatched,alfa,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gall-j,Soc. des prod. azotés,,,unmatched,produitsazotesforcesmotricesvienne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gall-j,Ugine,,,unmatched,ugineetaininduscoussinets,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gall-j,Duffour & Igon,,,unmatched,etsduffourigon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallauziaux-j,"Lunchs et glaciers : expl. Potel & Chabaud, etc",,,unmatched,lunchsglaciersexpl,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallauziaux-r,pdt Immob. et des bains de mer Juan-les-Pins,,,unmatched,immobilierebainsmerjuanpins,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallay-h,"pdg Union minière de la Hte Mana, Guyane",,,unmatched,unionminierehtemanaguyane,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallay-h,Roger & Gallet,,,unmatched,parfumerierogergallet,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallienne-g,Latil,,,unmatched,latilautomobilesindustriels,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galliot-a,Isorel,,,unmatched,isorelgelypan197578fontenet,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galliot-a,Bozel-Maletra,,,unmatched,bozelmaletra,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galliot-a,adg Centrale de dynamite,,,unmatched,centraledynamite,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galliot-a,pdt Gén. d’explosifs-cheddites,,,unmatched,explosifscheddites,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galliot-a,Nobel frse,,,unmatched,nobel,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galliot-a,pdt Frse des glycérines,,,unmatched,glycerinesfusionmarseillaiseglycerinesdistillees,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
galliot-g,comm. cptes SALREP,,,unmatched,salrepalsaciennelorrainerecherchesexploitationsparticipations,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallois-a,comm. cptes suppl. Union de banques à Paris,,,unmatched,unionbanquesparisubp,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallois-a,pdg Tramways algériens,,,unmatched,tramwaysalgeriens,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallois-a,secr. gén. Fourre & Rhodes,,,unmatched,etsfourrerhodes,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallois-a,comm. cptes suppl. Gutta Percha,,,unmatched,guttapercha,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallois-a,comm. cptes Cusenier,,,unmatched,cusenieretabcognac,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallot-m,comm. cptes Soulé,,,unmatched,souleetsindus,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallot-m,comm. cptes Études+Travaux,,,unmatched,etudestravaux,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallot-m,comm. cptes Pap. de Roquefort,,,unmatched,papeteriesroquefort,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallot-r,comm. cptes suppl. Fond. Deberny et Peignot,,,unmatched,fonderiesdebernypeignot,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallot-r,comm. cptes David+Maigret,,,unmatched,etsdavidmaigret,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallot-r,comm. cptes Indus. et agric. Pointe-à-Pitre,,,unmatched,industrielleagricolepointepitreetsdarboussier,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gallusser-a,Cie frse du Reptoil,,,unmatched,reptoil,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gamazo-cte-de,CHADE,,,unmatched,chadeholdingespagnol,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gamberini-f,pdt Fr.-hell. ch. fer,,,unmatched,francohelleniquechfer,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gamberini-f,STEMI,,,unmatched,transportsmanutentionsindustrielsstemisgwafricaine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gambero-h,comm. cptes suppl. La Paix-Vie,,,unmatched,paixvie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gambero-h,comm. cptes Immob. Étang Berre,,,unmatched,immobiliereetangberremediterranee,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gambero-h,comm. cptes suppl. Éts Richard,,,unmatched,usinesfrichardemboutissagechauronnerie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gambero-h,comm. cptes SAT,,,unmatched,telecommunicationssat,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gambero-h,comm. cptes CSEE,,,unmatched,signauxentrepriseselectriquescsee,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gambero-h,comm. cptes Cie frse hôtell. et tourisme,,,unmatched,hotellerietourisme,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garancher-h,comm. cptes Tuileries Émile Muller,,,unmatched,etsemilemullergrdetuilerieivry,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gamper-e,SODEC,,,unmatched,sodecelectriciteholdingluxembourgeois,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gamper-e,Soc. du Louvre,,,unmatched,louvre,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gamper-e,France-Mode,,,unmatched,francemode,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gancel-b,secr. gén. BGI-LH,,,unmatched,banqueindustriellebgiheninfusion1949participationcredit,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gancel-b,Mosellane financ. et de créd,,,unmatched,mosellanefinancierecredit,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gancel-b,adm.-dir. Soc. d’import. de bois exotiques,,,unmatched,importboisexotiquessibe,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gandarias-p,v.-pdt Union espagnole d’explosifs,,,unmatched,unionespagnoleexplosifs,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gandilhon-j,dga Bréguet aviation,,,unmatched,breguetaviation,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gandon-r,comm. cptes Mobil Oil nord-afr,,,unmatched,mobiloilnordafricaine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gandy-pierreep-germaine-de-pourquery,secr. gén. Banque de l’Algérie,,,unmatched,banquealgerietunisie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ganne-j,Rousselot,,,unmatched,rousselotcentrale,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ganne-j,Prod. chim. Lion noir,,,unmatched,produitschimiqueslionnoir,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ganne-j,Indoch. Bastos,,,unmatched,indochinoisetabacscigarescigarettesjbastos,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ganot-m,pdg S.A. du rotin,,,unmatched,rotin,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gapteau-a,dir. adj. Fonc. lyonnaise,,,unmatched,foncierelyonnaise,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garancher-h,comm. cptes Saint frères,,,unmatched,saintfreres,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garcia,comm. cptes suppl. Plantations d’Élima,,,unmatched,plantationselima,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garcia-victorica-j,pdt Créd. fonc. Santa-Fé,,,unmatched,creditfonciersantafe,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garcia-victorica-j,Caout. Phuoc-Hoa,,,unmatched,caoutchoucphuochoa,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gardent,Houillères Lorraine,,,unmatched,cdfcharbonnagesfrance,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gardette,Houillères Bassin Loire,,,unmatched,houilleresbassinloirehouillerescevennesdauphine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gargan-c,Terrazzolith,,,unmatched,terrazzolith,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gari-j,Sofrali,,,unmatched,liegesofraliusinesfrancebougiealgerieparticipation,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gari-j,SIDRO,,,unmatched,sidro,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gariel-m,pdg Neyrpic,,,unmatched,neyrpicneyretbeylierpiccardpictet,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gariel-m,Merlin-Gérin,,,unmatched,etablissementsmerlingerin,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-garnica-g,pdt Potasas ibericas,,,unmatched,potasasibericas,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-a,pdg Vins Primior,,,unmatched,vinsprimioretsgarnierfilsparisbercy,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-a,Éts J. Prudhon et Cie,,,unmatched,etsjprudhonparis14pl,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-m,BIAN,,,unmatched,banqueindustrielleafriquenord,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-m,Électro-Câble,,,unmatched,electrocable,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-m,Geoffroy-Delore,,,unmatched,geoffroydelore,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-m,membre conseil surv. Lebon & Cie,,,unmatched,centraleeclairagepargazlebon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-p,Carboniques liquides,,,unmatched,carboniquesliquidesreunies,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-e,Alsac. particip. + créd,,,unmatched,alsacparticipcredit,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-e,pdg SALEIC,,,unmatched,saleicalsaclorraineentrepinduscomm,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-h,Moisant-Laurent-Savey,,,unmatched,moisantlaurentsaveyateliers,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-h,Goulet-Turpin,,,unmatched,gouletturpin,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-l,comm. cptes Sogenal,,,unmatched,alsaciennebanquesogenal,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-l,secr. gén. Bas et sous-vêtements,,,unmatched,bassousvetementspfabrication,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-m,Anc. Éts Eiffel,,,unmatched,anciensetablissementseiffelanciennementconstructionslevalloisperret,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-m,Moisant-Laurent-Savey,,,unmatched,moisantlaurentsaveyateliers,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-p,comm. cptes Ateliers Vaucanson,,,unmatched,ateliersvaucanson,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garnier-v,Charbonn. nord-afr,,,unmatched,charbonnnordafricainsdjeradamaroc,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garrana-d,Créd. fonc. égyptien,,,unmatched,creditfoncieregyptien,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garreau-de-loubresse-g,liquid. Omnium d’Algérie-Tunisie,,,unmatched,naftaabsparanvers,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garrigues-a,dg Verre Triplex,,,unmatched,verretriplex,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
garthe-w,cté dir. Crédit sarrois,,,unmatched,creditsarrois,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gascuel-j,SALREP,,,unmatched,salrepalsaciennelorrainerecherchesexploitationsparticipations,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gascuel-r,Minière du Congo frs,,,unmatched,minierecongocmcf,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gasiorowski-c,v.-pdt Auby,,,unmatched,auby,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gasiorowski-j,pdg Auby,,,unmatched,auby,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gasne-r,ABG,,,unmatched,abgstesariesbougiebgsfedrreunies1971fusionavecatelierssemca,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaspard-roger-ing-pc,pétroles d’Aquitaine,,,unmatched,natpetrolesaquitainefabrmaterielforage,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaspard-roger-ing-pc,CNR,,,unmatched,nationalerhonecnr,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gasquet-b,v.-pdt COSUMA,,,unmatched,sucrieremarocainecosuma,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gasquet-b,St-Louis,,,unmatched,stlouisraffineriesucre,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gasquet-b,Soc. frse transp. pétroliers,,,unmatched,transportspetrolierssftp,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gasquiel-p,pdg Crédit parisien,,,unmatched,creditparisien,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gass-n,Frse pétroles BP,,,unmatched,petrolesbp,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gasser-h,Carbonique frse,,,unmatched,carbonique,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gasser-h,pdt Carboniques liquides réunies,,,unmatched,carboniquesliquidesreunies,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gassier-j,pdg Méridionale de Produits chimiques Agricola,,,unmatched,meridionaleproduitschimiquesagricolesagricolamarseillehuilessavonsproduits,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gassier-l,ph Méridionale de Produits chimiques Agricola,,,unmatched,meridionaleproduitschimiquesagricolesagricolamarseillehuilessavonsproduits,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gassier-m,Soulé,,,unmatched,souleetsindus,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gassier-r,Méridionale de Produits chimiques Agricola,,,unmatched,meridionaleproduitschimiquesagricolesagricolamarseillehuilessavonsproduits,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gassinger-m,Aigle-Capitalisation,,,unmatched,aiglecapitalisation,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gassinger-m,Soleil-Capitalisation,,,unmatched,soleilcapitalisation,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gassinger-m,Aigle-Vie,,,unmatched,aiglevie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gassinger-m,Soleil-Vie,,,unmatched,soleilvie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gastines-c,Mosellane financ. et de créd,,,unmatched,mosellanefinancierecredit,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gastines-c,Soc. pyrénéenne d’entrep. indus,,,unmatched,pyreneenneentreprisesindustrielles,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gastines-c,Lesieur,,,unmatched,lesieursesfils,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gastines-c,pdt Carr. maroc,,,unmatched,carrieresmarocaines,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-gastines-c,v.-pdt Brass. Maroc,,,unmatched,brasseriesmaroc,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gatepaille-a,comm. cptes Chargeurs Ouest,,,unmatched,chargeursouestnantaise,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gates-s,Técalémit,,,unmatched,tecalemit,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaudart-j,"pdg 1949-1956, puis adm. Africaine frse",,,unmatched,africaine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaudin-a,comm. cptes suppl. Crédit foncier colonial,,,unmatched,creditfonciercolonialbanque,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaudin-a,comm. cptes STEMI,,,unmatched,transportsmanutentionsindustrielsstemisgwafricaine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaudin-a,comm. cptes Commerciale et Indus. de Bourgogne,,,unmatched,scibcommindbourgogne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaudin-a,comm. cptes Falta,,,unmatched,recherchesminieresfaltamaroc,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaudin-a,comm. cptes Molybdène,,,unmatched,molybdenemaroc,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaudin-a,comm. cpres HF Chiers,,,unmatched,hautsfourneauxchiersrachatunedateindetermineetrefileriesleforttricherie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaudin-a,comm. cptes Laminoirs à froid de Thionville,,,unmatched,tubesbesseges,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gauduchau-m,comm. cptes Philippe+Canaud,,,unmatched,etsphilippecanaud,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaujoux-l,comm. cptes Anc. Éts Groignard,,,unmatched,ancetsgroignardmarseille,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaujoux-l,SGCA,,,unmatched,courtageassurancessgca,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaujoux-l,Multiplex,,,unmatched,multiplex,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gault-c,Tricotage de l’Ariège,,,unmatched,tricotageariegebonneteriegaronnereunis,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gault-c,Grds Moulins Paris,,,unmatched,grandsmoulinsparisgrandsmoulinsbourliongondpontouvre,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaultier-g,Amieux,,,unmatched,amieuxfreres1967rachatparcana,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaultier-g,comm. cptes suppl. Innovation,,,unmatched,innovation,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaultier-p,Foncière-Vie,,,unmatched,foncierevie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaultier-p,Foncière-Incendie,,,unmatched,fonciereincendie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaultier-p,Rhône-Poulenc,,,unmatched,rhonepoulenc,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gauran-h,Immob. et Comm. de Banville,,,unmatched,immobilierecommbanville,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaussel-g,pdt Soc. générale des coop. de consomm,,,unmatched,coopconsomm,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gaussel-g,"pdg Étains de Silleda, Espagne",,,unmatched,etainssilledaespagne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gauthier,Houillères Lorraine,,,unmatched,cdfcharbonnagesfrance,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gauthier-a,Vicinaux,,,unmatched,chfervicinaux,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gauthier-a,comm. cptes Parisienne d’air comprimé,,,unmatched,parisienneaircomprime,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gauthier-c,v.-pdt Vieille Cure de Cenon,,,unmatched,vieillecurecenonliqueurmarcelbussierechaistmemecarrieresdistill,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
gauthier-j,secr. gén. Nord-Lorraine,,,unmatched,forgesacieriesnordlorraineuckangereprise1920usinesfreresstumm,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
