company_id,name,city,lat,lon,city_territory,group,source_field,place_raw
equipementelectriquemecaniqueunion,Société d’Équipement électrique et mécanique pour l'Union française,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
fermieresourcesmineralesoulmes,Société fermière des sources minérales d'Oulmès,,,,,,,
fermiereexploitationsparis108bdhaussmann,"Société fermière d’exploitations à Paris, 108, bd Haussmann",,,,,,,
fiduciairefrancoalgerienne,Société fiduciaire franco-algérienne,,,,,,,
financiere,Société financière française,,,,,,,
financieremarocaine,Société financière marocaine,,,,,,,
financierecommercialeindustrielleindochine,"Société financière, commerciale et industrielle de l'Indochine",,,,,,,
forestiereazingo,Société forestière d'Azingo,,,,,,,
forestierelittoralgabonaisekuata,"Société forestière du Littoral Gabonais, EKUATA",,,,,,,
explorationsminieres,Société française d'explorations minières,,,,,,,
navigationtransportsguyane,Société française de navigation et de transports de la Guyane,Cayenne,4.922,-52.326,Guyane française,empire,head_office_observed,de l'exploitation. — Cayenne (Guyane française). Agences à Saint-Laurent-du
verreriesindochinecongmy,Société française des Verreries d'Indochine à Cong-My,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
caoutchoucs,Société française des caoutchoucs,Paris,48.857,2.352,France,metropole,place_listed,Paris
vins,Société française des vins,Dakar,14.716,-17.467,Sénégal,empire,head_office_observed,"c/o : C.F.A. O., DAKAR (Sénégal)"
fruitierebenimtir,Société fruitière des Beni M'Tir,,,,,,,
grandsmagasins1920filialeparisfrance,"Société générale de Grands Magasins S.A., 1920. Filiale de Paris-France",,,,,,,
tramwaysvapeurcochinchine,Société générale des Tramways à vapeur de Cochinchine,,,,,,,
equipements,Société générale d’équipements,,,,,,,
immobilierelyonannonay,Société immobilière Lyon-Annonay,,,,,,,
immobilierethies20,Société immobilière de Thiès 20,Thiès,14.79,-16.933,Sénégal,empire,head_office_observed,d'exploit. : Thiès
immobiliereavenuemarine,Société immobilière de l'avenue de la Marine,,,,,,,
immobilieresudmarocain,Société immobilière du Sud marocain,,,,,,,
industrielleboisfibres,Société industrielle de bois et de fibres,,,,,,,
industrielleasphaltespetroleslattaquie,Société industrielle des Asphaltes et pétroles de Lattaquié,Paris,48.857,2.352,France,metropole,head_office_observed,"été fixé à Paris, 27"
maritimecommercialefrance,Société maritime et commerciale de France,Paris,48.857,2.352,France,metropole,head_office_observed,"est à Paris, 66"
marocainesiditaibi,Société marocaine de Sidi Taïbi,,,,,,,
marocaineentreprisesleonballot,Société marocaine des Entreprises Léon Ballot,,,,,,,
marocaineetspaulparrenin,Société marocaine des Ets Paul Parrenin,Casablanca,33.573,-7.59,Maroc,empire,place_listed,Casablanca
marocaineautomobilesrenault,Société marocaine des automobiles Renault,,,,,,,
marocaineetablpparrenin,Société marocaine des Établ. P. Parrenin,,,,,,,
marocaineimmobilieredarbeida,Société marocaine immobilière « Dar et Beida »,,,,,,,
minierefedjassene,Société minière de Fedj-Assene,,,,,,,
miniereogoouelobaye,Société minière de l'Ogooué-Lobaye,,,,,,,
minieresudannam,Société minière du Sud-Annam,,,,,,,
parisiennefonderiesacieries,Société parisienne de fonderies et aciéries,,,,,,,
parisienneeditionoffenstadt,Société parisienne d’édition (Offenstadt),,,,,,,
transportsafriqueequatoriale,Société pour l'Française de Transports en Afrique équatoriale,Brazzaville,-4.269,15.271,Congo-Brazzaville,empire,place_listed,Brazzaville
elevagepecheindustriemadagascar,"Société pour l'Élevage, la pêche et l'industrie à Madagascar",,,,,,,
sucrierecambodge,Société sucrière du Cambodge,,,,,,,
senegalaiseprecontrainteindustrielle,Société sénégalaise de précontrainte industrielle,,,,,,,
technparfumeriefmillot,Société techn. de parfumerie F. Millot,,,,,,,
textileardennaise,"Société textile ardennaise (anc. Éts Émile Henrion) : usines L’Espérance à Sedan, Pont-Maugis,",,,,,,,
vinicolechampagneghmumm,Société vinicole de Champagne G.-H. Mumm,Paris,48.857,2.352,France,metropole,head_office_observed,"est à Paris, 63"
economiquealimentationlyon,Société économique d’alimentation (Lyon),,,,,,,
specialitesppz,Spécialités PPZ,,,,,,,
stetiennerivegierextensionschfervoieetroite,"St-Étienne, Rive-de-Gier et extensions (Ch. de fer à voie étroite de)",,,,,,,
stilfonteingoldmining,Stilfontein gold mining,,,,,,,
stokvisfils,Stokvis & fils,,,,,,,
angevinemadagascar,Sté angevine de Madagascar,Diégo-Suarez,-12.277,49.292,Madagascar,empire,head_office_observed,de l'exploit. à Diégo-Suarez
exploitationminesorsihanaka,Sté anon. d'exploitation des mines d'or de Sihanaka,,,,,,,
comind,Sté anon. du com. et de l'ind,,,,,,,
representationsindustriellescommerciales,Sté de représentations industrielles et commerciales,,,,,,,
stedesancetablhbernard,Sté des anc. Établ. H. Bernard,,,,,,,
argilesbouadra,Sté des argiles de Bou-Adra,,,,,,,
representimport,Sté générale de représent. et d'import,,,,,,,
malgachefibrestextilesderives,Sté malgache de fibres textiles et dérivés,,,,,,,
subnigelltd,Sub Nigel ltd,,,,,,,
sucreriesdistilleriesfrancieres,Sucreries et distilleries de Francières,,,,,,,
sequanaisefonciereimmobiliere,Séquanaise foncière et immobilière,,,,,,,
terrazzolith,Terrazzolith,,,,,,,
grootvleiproprietaryminesltd,The Grootvlei proprietary mines ltd,,,,,,,
gulakalumpongrubberestates,The Gula-Kalumpong rubber estates,,,,,,,
kualalumpurrubbercyltd,The Kuala Lumpur rubber Cy ltd,,,,,,,
tramwayselecangers,Tramways élec. d’Angers,,,,,,,
transportsmory,Transports Mory,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
transportsdouai,Transports de Douai,,,,,,,
transportsamiens,Transports d’Amiens,,,,,,,
transportscommunregionhanoi,Transports en commun de la région d’Hanoï (ex-Tramways de Hanoï),,,,,,,
transportsmaritimesfluviauxindochine,Transports maritimes et fluviaux de l'Indochine,,,,,,,
transportsparautomobilessoudan,Transports par automobiles au Soudan français,Paris,48.857,2.352,France,metropole,head_office_observed,est à Paris
tricotageariegebonneteriegaronnereunis,Tricotage de l’Ariège et bonneterie de la Garonne réunis (anc. Éts J. Soler-Puig),,,,,,,
truongvanben,Truong-van-Bên,Cholon,10.75,106.65,Indochine,empire,place_listed,Cholon
trechot,Tréchot,,,,,,,
telegraphesnorddk,Télégraphes du Nord (Dk),,,,,,,
unionauriferecasablancasuitemarocaineparticipations,"Union aurifère, Casablanca. Suite de la Marocaine de Participations",Casablanca,33.573,-7.59,Maroc,empire,head_office_observed,"est à Casablanca, 38"
unionbananieremartiniquaise,Union bananière martiniquaise,Fort-de-France,14.604,-61.067,Guadeloupe et Martinique,empire,head_office_observed,FORT-DE-FRANCE (Martinique)
unionchimiqueouestafricain,Union chimique de l'Ouest africain,Conakry,9.509,-13.712,Guinée Conakry,empire,head_office_observed,CONAKRY (Guinée française)
unioncommercialebasseterre,Union commerciale de Basse-Terre,,,,,,,
unionelectricite,Union d'électricité,,,,,,,
unionfluvialeafriquecentralefortlamy,"Union fluviale de l'Afrique centrale, FORT-LAMY",,,,,,,
unionmaritimefrancealgerie,Union maritime France-Algérie,Rouen,49.443,1.099,France,metropole,place_listed,Rouen
unionmetropolitaineafricaine,Union métropolitaine et africaine,,,,,,,
unionvinicolenordafricaine,Union vinicole nord-africaine,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
unionbanquebanquedepotsgarantis,"Union-Banque, banque de dépôts garantis",Paris,48.857,2.352,France,metropole,place_listed,Paris
usineschimiqueslaboratoiresuclaf1961fusionavecroussel1968,Usines chimiques des laboratoires français (UCLAF) 1961 : fusion avec Roussel < 1968 :,,,,,,,
usinesressortsnord,Usines des ressorts du Nord,,,,,,,
vaissier,VAISSIER,,,,,,,
valisere,Valisère,,,,,,,
vignoblesalgeriens,Vignobles algériens,Alger,36.753,3.06,Algérie,empire,head_office_observed,"Alger, 10"
vignobleszayanatunisie,Vignobles de Zayana (Tunisie),,,,,,,
vinsprimioretsgarnierfilsparisbercy,"Vins Primior (Éts A. Garnier et fils), Paris-Bercy",,,,,,,
vehiculesindustrielstitan,Véhicules industriels Titan (Anc. Éts Sulitzer frères) fusion en 1973 avec CODER,,,,,,,
westdriefonteingoldminescyltd,West Driefontein Gold mines Cy ltd,,,,,,,
xvproduitschimiquesdroguerieengrais,XV. PRODUITS CHIMIQUES DROGUERIE ENGRAIS,,,,,,,
yenlay,Yên-Lay,Nantes,47.218,-1.554,France,metropole,head_office_observed,est à Nantes
yenmynordannam,"Yên-My, Nord-Annam",,,,,,,
plantationskantroy,des Plantations de Kantroy,,,,,,,
plantationsreuniesmimot,des Plantations réunies de Mimot,,,,,,,
groupebungeplantationskomono,groupe Bunge Plantations de Komono,Brazzaville,-4.269,15.271,Congo-Brazzaville,empire,place_listed,Brazzaville
espagne,l'Espagne,,,,,,,
colonialeindustrielleautomobile,« Coloniale Industrielle et Automobile »,,,,,,,
djellaba,« Djellaba »,,,,,,,
bitumeliquide,« Le Bitume liquide »,,,,,,,
emballagescellulosiques,« Les Emballages Cellulosiques »,,,,,,,
produitsmaroc,« Les Produits du Maroc »,,,,,,,
moghrebentreprise,« Moghreb-Entreprise »,,,,,,,
sucresproduitscoloniaux,« Sucres et produits coloniaux »,,,,,,,
ecolescharlesfoucault,Écoles Charles-de-Foucault,Rabat,34.021,-6.841,Maroc,empire,place_listed,Rabat
emailleriesmarne,Émailleries de la Marne,,,,,,,
energieelectriqueportgentil,Énergie électrique de Port-Gentil,,,,,,,
epargnefrance,Épargne de France,,,,,,,
etablissementsalexandrerannou,Établissements Alexandre Rannou,Hussein-Dey,36.74,3.1,Algérie,empire,place_listed,Hussein-Dey
etablissementsjosephparis,"Établissements Joseph Paris, puis, Nantes-Chantenay",Nantes,47.218,-1.554,France,metropole,head_office_observed,"est à Nantes, section de Saint-Joseph de Portricq"
etscombefils,Éts A. Combe et fils & Compagnie,,,,,,,
etsdautrevillelebasparis11ruepayenne,"Éts Dautreville et Lebas, Paris, 11, rue Payenne",,,,,,,
etsdesfosses,Éts Desfossés,,,,,,,
etsfouga,Éts Fouga & Compagnie,,,,,,,
etsgantois,Éts Gantois,,,,,,,
etsgerardnosten,Éts Gérard Nosten,,,,,,,
etskellerleleuxprocedeschleleuxusineslivetvillefrancheconflentpyror,Éts Keller & Leleux (Procédés Ch.-A. Leleux) : usines à Livet et Villefranche-de-Conflent (Pyr.-Or.),,,,,,,
etsleonleville,Éts Léon Leville,,,,,,,
etsmarechaltissusenduitscontinentalepegamoidbruxellessociedad,"Éts Maréchal (tissus enduits) > Continentale du Pegamoïd à Bruxelles, Sociedad general de",,,,,,,
etsmauricehoudaille,Éts Maurice Houdaille,,,,,,,
etsrgonfreville,Éts R. Gonfreville,,,,,,,
etsravat,Éts Ravat,,,,,,,
etsmarieduprelelievreabs,"Éts Ste-Marie, Dupré, Lelièvre et Compagnie (abs",,,,,,,
etsvezia,Éts Vezia,,,,,,,
etswilleme,Éts Willème,,,,,,,
abrahamhalmnahon,Abraham Halm Nahon,,,,,,,
accumulateursmonoplaque,Accumulateurs Monoplaque,,,,,,,
acierieschampagnole,Aciéries de Champagnole,,,,,,,
agencecommercialeafricaine,Agence commerciale française et africaine,,,,,,,
agenceradiotelegraphiqueindochinepacifiquehavas,"Agence radio-télégraphique de l'Indochine et du Pacifique, Havas",,,,,,,
agencemadrid,Agence à MADRID,,,,,,,
aigleaccidents,Aigle-accidents,,,,,,,
aktieselshapetgabonsandefjord,Aktieselshapet « Gabon » SANDEFJORD,,,,,,,
aktieselskapetcongosandefjord,Aktieselskapet « Congo » SANDEFJORD,,,,,,,
alcoolsvexin,Alcools du Vexin,,,,,,,
algerienneentreprisesleonchagnaudfils,Algérienne des entreprises Léon Chagnaud et fils,,,,,,,
almaestate,Alma Estate,Paris,48.857,2.352,France,metropole,head_office_observed,"est à Paris, 82"
phuha,An-Phu-Ha,,,,,,,
anciensetablissementsusinesgrandsocco,Anciens Établissements des usines du Grand Socco,,,,,,,
assurancefrancoasiatiqueassurancesgeneralessaigon261,Assurance franco-asiatique. Cie d'assurances générales.— Saïgon 261,,,,,,,
bonnard,BONNARD,,,,,,,
bordeauxdirectionnantes,BORDEAUX (Direction à NANTES,,,,,,,
banqueneuflize,Banque de Neuflize,,,,,,,
banque,Banque française,,,,,,,
banquecheminsferindustrieparisagencealgercreationcreditmobiliertunisie,"Banque générale des chemins de fer et de l'industrie, Paris. Agence à Alger. Création du Crédit mobilier de Tunisie",Paris,48.857,2.352,France,metropole,head_office_observed,est à Paris
banquepriveecoloniale,Banque privée coloniale,Paris,48.857,2.352,France,metropole,place_listed,Paris
barsfrancelille,Bars de France (Lille),,,,,,,
bembaronhazan,Bembaron et Hazan,,,,,,,
berliet,Berliet,,,,,,,
bertrandfreresgrasse,Bertrand frères (Grasse),,,,,,,
biscuitsolivet,Biscuits Olivet,,,,,,,
blanchisseriesteinturesimpressions,"Blanchisseries, teintures et impressions",,,,,,,
boisogooue,Bois de l'Ogooué,Port-Gentil,-0.717,8.783,Gabon,empire,head_office_observed,PORT-GENTIL (Gabon)
brasseriecentralenordfrance,Brasserie centrale du Nord de la France,,,,,,,
brasseriesochaux,Brasserie de Sochaux,,,,,,,
brasseriestaverneszimmer,Brasseries et tavernes Zimmer,,,,,,,
briqueteriestuileriesalma,Briqueteries et tuileries de l'Alma,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
calorgauxiliairelorrainegest,CALORG (Auxiliaire lorraine de gest.),,,,,,,
chouanard,CHOUANARD,,,,,,,
cafescameroun,Cafés du Cameroun,Douala,4.048,9.704,Cameroun,empire,head_office_observed,DOUALA (Cameroun)
caissetunisiennecreditconsolidation,Caisse tunisienne de crédit et de consolidation,,,,,,,
cambefort,Cambefort & Cie,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
caodaistes,Caodaïstes,,,,,,,
casinosnicefermiere,Casinos de Nice (Fermière des),,,,,,,
castan,Castan,,,,,,,
centraleautomobilecherifienne,Centrale automobile chérifienne,,,,,,,
centraleusinespapierpapeteriesjbweibelreunies,Centrale des Usines à papier et Papeteries J.-B. Weibel réunies,,,,,,,
centralecheminsferentreprisesocscf,Centrale des chemins de fer et d’entreprise (Soc.)(SCF),,,,,,,
chalang,Chalang,Saïgon,10.776,106.7,Indochine,empire,head_office_observed,Saïgon
chantiersateliersaugustinnormandtrait,Chantiers et ateliers Augustin Normand (Le Trait),,,,,,,
chaouiaagricoleimmobiliere,Chaouïa agricole et immobilière,,,,,,,
chaudronnerieindusbezons,Chaudronnerie indus. de Bezons,,,,,,,
chezpomonegalerieart148ruecatinat,"Chez Pomone, galerie d'art, 148, rue Catinat",Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
chocolateriemaroc,Chocolaterie du Maroc,,,,,,,
antillaise,Cie Antillaise,,,,,,,
colonialetabacs,Cie Coloniale des Tabacs,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
sambiranaiseambohimenaparambanja,"Cie Sambiranaise, AMBOHIMENA, par Ambanja",,,,,,,
auxiliaireartisanatcolonial,Cie auxiliaire de l'artisanat colonial,,,,,,,
cherifienneemballagespapier,Cie chérifienne d'emballages en papier,,,,,,,
cherifienneexclusivitesindustriellescommerciales,Cie chérifienne d'exclusivités industrielles et commerciales,,,,,,,
cherifiennetissusfavril1921,"Cie chérifienne des tissus. — Sté an., f. le avril 1921",,,,,,,
commercialeciments,Cie commerciale des ciments,,,,,,,
commercialemaghreb,Cie commerciale du Maghreb,,,,,,,
agriculture,Cie d'agriculture,,,,,,,
afriquecommerce,Cie de l'Afrique française pour le commerce,,,,,,,
hautengounle,Cie de la HAUTE-N'GOUNlÉ,,,,,,,
boisindochinescieriesongphan,"Cie des Bois d'Indochine, scierie, Song-Phan",Saïgon,10.776,106.7,Indochine,empire,head_office_observed,"Saïgon, dont la dissolution et la mise en"
phosphatesafriquenord,"Cie des Phosphates de l'Afrique du Nord, puis Produits chimiques et phsphates de l'Afrique du Nord, puis Pétroles, Produits chimiques et phosphates et, à nouveau, Phosphates de l'Afrique du Nord",Paris,48.857,2.352,France,metropole,head_office_observed,Paris
bananes,Cie des bananes,,,,,,,
tramwaysautobusfes,Cie des tramways et autobus de Fès,,,,,,,
vapeurstahitiens,Cie des vapeurs tahitiens,,,,,,,
diamantiferedarchalla,Cie diamantifère du Dar-Challa,,,,,,,
diamantifereauriferehautesangha,Cie diamantifère et aurifère de la Haute-Sangha,,,,,,,
forestieregabonaise,Cie forestière gabonaise,Brazzaville,-4.269,15.271,Congo-Brazzaville,empire,head_office_observed,Brazzaville. Adresse postale
francoasiatique,Cie franco-asiatique,,,,,,,
minesorpek,Cie française des Mines d'or du Pek,,,,,,,
entreprisesaeronautiqueslignesaerienneslatecoere,"Cie générale d'ENTREPRISES AÉRONAUTIQUES, Lignes aériennes Latécoère",,,,,,,
moghreb,Cie générale du Moghreb,,,,,,,
marocainegoudronsbitumes,Cie marocaine des goudrons et bitumes,,,,,,,
miniereorapu,Cie minière de l'Orapu,,,,,,,
metallurgiquemadagascarisotry,"Cie métallurgique de Madagascar, Isotry",,,,,,,
priveemarocaine,Cie privée marocaine,,,,,,,
cimentsartificielsoranie,Ciments artificiels de l'Oranie,,,,,,,
claudebourdetmaitresafriquenord,"Claude Bourdet, « Les Maîtres de l’Afrique du Nord »",,,,,,,
comiteinitiativeplagesbaria,Comité d'initiative des plages de Baria,,,,,,,
algeriennechauxcimentsusinepointepescade,"Compagnie Algérienne de chaux et ciments, usine de la Pointe-Pescade",Alger,36.753,3.06,Algérie,empire,place_listed,Alger
anglomarocaineltd1908,"Compagnie Anglo-française-marocaine, Ltd 1908)",Londres,51.507,-0.128,Royaume-Uni,foreign,head_office_observed,est à Londres
colonialetonnellerie,Compagnie Coloniale de Tonnellerie,Cayenne,4.922,-52.326,Guyane française,empire,place_listed,Cayenne
