person_id,company_id,n_observations,first_year,last_year,top_role,roles,is_board_seat
dhe-p,guet,1,1920,1920,administrateur,administrateur:1,1
dollfus-galline-c,guet,1,1885,1885,administrateur,administrateur:1,1
dorat,guet,2,1919,1920,administrateur,administrateur:2,1
dubief,guet,2,1920,1920,administrateur,administrateur:2,1
dulac,guet,1,1919,1919,administrateur,administrateur:1,1
e,guet,2,1899,1909,administrateur,administrateur:2,1
gabriel,guet,1,1918,1918,gerant,gerant:1,0
gabriel-guet,guet,5,1921,1924,administrateur,administrateur:5,1
giros-a,guet,1,1920,1920,administrateur,administrateur:1,1
gravelotte,guet,2,1920,1920,administrateur,administrateur:2,1
grobet-roussy,guet,1,1920,1920,administrateur,administrateur:1,1
guet,guet,13,1885,1920,administrateur,administrateur:13,1
guet-e,guet,2,1892,1894,censeur,censeur:2,1
ischokke-c,guet,1,1920,1920,administrateur,administrateur:1,1
jaunez-m,guet,1,1919,1919,administrateur,administrateur:1,1
lalande,guet,1,1919,1919,administrateur,administrateur:1,1
lamarre-e,guet,2,1920,1920,administrateur,administrateur:2,1
landais-l,guet,1,1892,1892,censeur,censeur:1,1
laurent,guet,1,1919,1919,administrateur,administrateur:1,1
lederlin,guet,1,1919,1919,administrateur,administrateur:1,1
les-administrateurs-sortants,guet,1,1888,1888,administrateur,administrateur:1,1
leveque,guet,1,1920,1920,administrateur,administrateur:1,1
loi,guet,2,1920,1920,administrateur,administrateur:2,1
maigret,guet,1,1892,1892,censeur,censeur:1,1
marguerite-j,guet,1,1888,1888,administrateur,administrateur:1,1
mascart,guet,1,1909,1909,president,president:1,1
meyer-borel-m,guet,1,1920,1920,administrateur,administrateur:1,1
milliot-c,guet,1,1920,1920,administrateur,administrateur:1,1
mirabaud-a,guet,3,1913,1923,vice_president,vice_president:3,1
monvert,guet,1,1920,1920,administrateur,administrateur:1,1
paul-girod-a,guet,1,1920,1920,administrateur,administrateur:1,1
robert,guet,1,1920,1920,administrateur,administrateur:1,1
sautter,guet,1,1920,1920,administrateur,administrateur:1,1
sohier,guet,2,1912,1912,administrateur,administrateur:2,1
steinmetz,guet,1,1920,1920,administrateur,administrateur:1,1
thurneyssen,guet,2,1912,1912,administrateur,administrateur:2,1
troost,guet,2,1893,1893,administrateur,administrateur:2,1
velay,guet,1,1885,1885,administrateur,administrateur:1,1
xambo-p,guet,1,1919,1919,administrateur,administrateur:1,1
barbieux-e,gueyeboubacar,1,1951,1951,gerant,gerant:1,0
guillaume-p,guillaumefils,1,1924,1924,administrateur,administrateur:1,1
l-administrateur-thezeloup,guillaumefils,1,1922,1922,administrateur,administrateur:1,1
laumonier-h,guillaumefils,1,1906,1906,president,president:1,1
mirville-g,guillaumefils,1,1924,1924,administrateur,administrateur:1,1
boyer,guillaumefreres,1,1904,1904,president,president:1,1
chatelain,guillaumefreres,1,1895,1895,vice_president,vice_president:1,1
jollivet,guillaumefreres,1,1904,1904,directeur,directeur:1,0
resident-superieur-au-tonkin,guillaumefreres,1,1904,1904,president,president:1,1
bernard-l,guineeniger,1,1926,1926,administrateur_delegue,administrateur_delegue:1,1
caplain-saint-andre-a,guineeniger,1,1926,1926,administrateur,administrateur:1,1
chaveton-h,guineeniger,1,1926,1926,administrateur,administrateur:1,1
dausset-l,guineeniger,1,1926,1926,president,president:1,1
delarbre-a,guineeniger,1,1926,1926,administrateur,administrateur:1,1
delarbre-m,guineeniger,1,1926,1926,administrateur,administrateur:1,1
garrigues-v,guineeniger,1,1926,1926,directeur_general,directeur_general:1,0
herrnberger-h,guineeniger,1,1926,1926,administrateur,administrateur:1,1
del-porto-a,guineenneculture,1,1930,1930,administrateur,administrateur:1,1
foret-j,guineenneculture,1,1927,1927,directeur,directeur:1,0
francois-e,guineenneculture,1,1930,1930,administrateur,administrateur:1,1
jean-f,guineenneculture,1,1927,1927,directeur,directeur:1,0
mascart-c,guineenneculture,1,1930,1930,administrateur,administrateur:1,1
mutignon-e,guineenneculture,1,1930,1930,president,president:1,1
nissim-l,guineenneculture,1,1930,1930,administrateur,administrateur:1,1
remarie-a-paris-viiie,guineenneculture,1,1930,1930,administrateur,administrateur:1,1
veuf,guineenneculture,1,1930,1930,administrateur,administrateur:1,1
baer-e,guineennerecherchesexploitationsminieres,4,1936,1963,administrateur,administrateur:4,1
bryce-doyle-d,guineennerecherchesexploitationsminieres,1,1939,1939,administrateur,administrateur:1,1
de-breteuil-c,guineennerecherchesexploitationsminieres,1,1939,1939,president,president:1,1
de-flers-f,guineennerecherchesexploitationsminieres,2,1950,1963,president_directeur_general,president_directeur_general:2,1
dermody-g,guineennerecherchesexploitationsminieres,2,1950,1963,administrateur,administrateur:2,1
faye-j,guineennerecherchesexploitationsminieres,1,1939,1939,administrateur,administrateur:1,1
chanove-j,guineennetransports,1,1963,1963,gerant,gerant:1,0
de-bressieux-r,guineennetransports,1,1963,1963,gerant,gerant:1,0
philippon-m,guineennetransports,1,1963,1963,gerant,gerant:1,0
binger-g,guineesouslieutenantgouverneurantoninfrezouls,1,1905,1905,directeur,directeur:1,0
bouquet,guineesouslieutenantgouverneurantoninfrezouls,2,1908,1908,gerant,gerant:2,0
dumoulin,guineesouslieutenantgouverneurantoninfrezouls,1,1904,1904,administrateur,administrateur:1,1
georges-h,guineesouslieutenantgouverneurantoninfrezouls,1,1905,1905,administrateur,administrateur:1,1
hubert-g,guineesouslieutenantgouverneurantoninfrezouls,3,1905,1912,administrateur,administrateur:3,1
pobeguin,guineesouslieutenantgouverneurantoninfrezouls,1,1905,1905,administrateur,administrateur:1,1
quintrie,guineesouslieutenantgouverneurantoninfrezouls,1,1905,1905,administrateur,administrateur:1,1
stohl-s,guineesouslieutenantgouverneurantoninfrezouls,2,1905,1905,administrateur,administrateur:2,1
vacher-j,guineesouslieutenantgouverneurantoninfrezouls,1,1905,1905,administrateur,administrateur:1,1
valen,guineesouslieutenantgouverneurantoninfrezouls,1,1905,1905,administrateur,administrateur:1,1
chezeau,guioneaudmarchandvins,1,1931,1931,directeur,directeur:1,0
demolle-g,guioneaudmarchandvins,1,1931,1931,vice_president,vice_president:1,1
faivre,guioneaudmarchandvins,1,1931,1931,directeur,directeur:1,0
farjon-r,guioneaudmarchandvins,1,1931,1931,directeur,directeur:1,0
foursaud,guioneaudmarchandvins,1,1925,1925,directeur,directeur:1,0
lesca-y,guioneaudmarchandvins,1,1931,1931,directeur,directeur:1,0
lesterlin,guioneaudmarchandvins,1,1931,1931,administrateur,administrateur:1,1
perroud,guioneaudmarchandvins,1,1931,1931,president,president:1,1
woussen,guioneaudmarchandvins,1,1931,1931,directeur,directeur:1,0
berger-f,guiteletiennefreresreunispassedsorbitecaddieconvoiteparaueraurea,1,1956,1956,administrateur,administrateur:1,1
besson-a,guiteletiennefreresreunispassedsorbitecaddieconvoiteparaueraurea,1,1956,1956,administrateur,administrateur:1,1
burdin-e,guiteletiennefreresreunispassedsorbitecaddieconvoiteparaueraurea,1,1956,1956,administrateur,administrateur:1,1
laulhe-p,guiteletiennefreresreunispassedsorbitecaddieconvoiteparaueraurea,1,1956,1956,administrateur,administrateur:1,1
manin-r,guiteletiennefreresreunispassedsorbitecaddieconvoiteparaueraurea,1,1956,1956,president_directeur_general,president_directeur_general:1,1
montgolfier-albert-de-ep-cronstedt,guiteletiennefreresreunispassedsorbitecaddieconvoiteparaueraurea,1,1956,1956,administrateur,administrateur:1,1
thevenin-g,guiteletiennefreresreunispassedsorbitecaddieconvoiteparaueraurea,1,1956,1956,administrateur,administrateur:1,1
thomas-g,guiteletiennefreresreunispassedsorbitecaddieconvoiteparaueraurea,1,1956,1956,administrateur,administrateur:1,1
conway-a,gulakalumpongrubberestates,1,1956,1956,president,president:1,1
hamilton-a,gulakalumpongrubberestates,1,1956,1956,administrateur,administrateur:1,1
lake-coghlan-p,gulakalumpongrubberestates,1,1956,1956,administrateur,administrateur:1,1
malcolm-kennedy-j,gulakalumpongrubberestates,1,1956,1956,administrateur,administrateur:1,1
anderson-f,gulakalumpongrubberestatesltd,1,1931,1931,administrateur,administrateur:1,1
keer-l,gulakalumpongrubberestatesltd,1,1931,1931,administrateur,administrateur:1,1
kennedy-m,gulakalumpongrubberestatesltd,1,1931,1931,administrateur,administrateur:1,1
lawrence-hamilton-e,gulakalumpongrubberestatesltd,1,1931,1931,administrateur,administrateur:1,1
william-j,gulakalumpongrubberestatesltd,1,1931,1931,administrateur,administrateur:1,1
alexandre-j,guttapercha,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
beaumont-g,guttapercha,1,1956,1956,administrateur,administrateur:1,1
corbery-r,guttapercha,1,1956,1956,president_directeur_general,president_directeur_general:1,1
de-thoury-v,guttapercha,1,1956,1956,administrateur,administrateur:1,1
gallois-a,guttapercha,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
lebeau-g,guttapercha,1,1956,1956,administrateur,administrateur:1,1
loret-m,guttapercha,1,1956,1956,administrateur,administrateur:1,1
souris-a,guttapercha,1,1956,1956,administrateur,administrateur:1,1
torchebuf-r,guttapercha,1,1956,1956,administrateur,administrateur:1,1
ardin-h,guyonnetalbangiadinh,1,1936,1936,president,president:1,1
berland,guyonnetalbangiadinh,1,1936,1936,administrateur,administrateur:1,1
mariani-j,guyonnetalbangiadinh,1,1936,1936,president,president:1,1
levy-l,guyotsalins,1,1925,1925,administrateur,administrateur:1,1
audoli-f,gyrafriquenord,3,1958,1960,directeur,directeur:3,0
barbet-p,gyrafriquenord,1,1960,1960,directeur,directeur:1,0
masson-regnault-m,gyrafriquenord,5,1953,1958,president,president:3; administrateur:2,1
regnault-m,gyrafriquenord,2,1959,1960,president,president:2,1
barberousse,haberlay,1,1928,1928,administrateur,administrateur:1,1
chomienne-r,haberlay,1,1928,1928,administrateur,administrateur:1,1
fraissard,haberlay,1,1928,1928,administrateur,administrateur:1,1
nadal,haberlay,1,1928,1928,administrateur,administrateur:1,1
bon-b,habitationsbonmarchecasalogis,1,1922,1922,administrateur,administrateur:1,1
sausone-i,habitationsbonmarchecasalogis,1,1922,1922,administrateur,administrateur:1,1
alb-petsche,habitationsmaroc,2,1922,1950,administrateur,administrateur:2,1
b-de-vericourt,habitationsmaroc,2,1922,1950,administrateur,administrateur:2,1
bourrellis-l,habitationsmaroc,2,1926,1937,administrateur,administrateur:2,1
electrique-du-maroc-e,habitationsmaroc,2,1932,1952,administrateur,administrateur:2,1
gauran-h,habitationsmaroc,4,1922,1950,administrateur,administrateur:4,1
godard-l,habitationsmaroc,1,1926,1926,administrateur,administrateur:1,1
jullien-g,habitationsmaroc,1,1922,1922,administrateur,administrateur:1,1
l-bourrellis,habitationsmaroc,2,1922,1950,administrateur,administrateur:2,1
l-godard,habitationsmaroc,2,1922,1950,administrateur,administrateur:2,1
leheup,habitationsmaroc,4,1922,1950,administrateur,administrateur:3; president:1,1
marocaine-de-cultures-s,habitationsmaroc,2,1932,1952,administrateur,administrateur:2,1
porche-g,habitationsmaroc,2,1926,1937,administrateur,administrateur:2,1
rabat-sale,habitationsmaroc,1,1922,1922,administrateur,administrateur:1,1
radiguer-c,habitationsmaroc,1,1937,1937,administrateur,administrateur:1,1
sagot-a,habitationsmaroc,1,1937,1937,administrateur,administrateur:1,1
toussaint-g,habitationsmaroc,2,1932,1952,president,president:2,1
du-pre-de-saint-maur,habramacta,1,1863,1863,president,president:1,1
de-roquemaurel-i,hachette,1,1956,1956,administrateur,administrateur:1,1
deroy-henri-ep-toulouse,hachette,1,1956,1956,administrateur,administrateur:1,1
fouret-jacques-fils-dedmond,hachette,1,1956,1956,directeur_general,directeur_general:1,0
hachette-m,hachette,1,1956,1956,administrateur,administrateur:1,1
marbeau-e,hachette,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
meunier-du-houssoye-r,hachette,1,1956,1956,president_directeur_general,president_directeur_general:1,1
monick-e,hachette,1,1956,1956,vice_president,vice_president:1,1
vandenbrock,hachette,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
garapin-j,hailaustgutzeitimportboisnordamerique,1,1956,1956,administrateur,administrateur:1,1
pascaud-g,hailaustgutzeitimportboisnordamerique,1,1956,1956,administrateur,administrateur:1,1
godelu,haiphong,1,1937,1937,vice_president,vice_president:1,1
jacquenot,haiphong,1,1935,1935,directeur,directeur:1,0
lacombe,haiphong,1,1935,1935,directeur,directeur:1,0
sen-p,haiphong,1,1937,1937,president,president:1,1
bouages-du-tonkin,haiphonnaisebouagesvidanges,1,1936,1936,administrateur,administrateur:1,1
fenies-g,haiphonnaisebouagesvidanges,2,1936,1936,administrateur_delegue,administrateur_delegue:2,1
guillou-a,haiphonnaisebouagesvidanges,1,1936,1936,administrateur,administrateur:1,1
c-triadou,hale,1,1938,1938,administrateur,administrateur:1,1
duchateau,hale,1,1928,1928,administrateur,administrateur:1,1
e-bertrand,hale,1,1938,1938,administrateur,administrateur:1,1
r-duchateau,hale,1,1938,1938,administrateur,administrateur:1,1
triadou-c,hale,1,1926,1926,administrateur,administrateur:1,1
aubert,halleboissaintcloud,1,1931,1931,administrateur,administrateur:1,1
combescot-j,halleboissaintcloud,1,,,administrateur,administrateur:1,1
ivoire-l,halleboissaintcloud,1,,,president,president:1,1
martin-j,halleboissaintcloud,1,1931,1931,administrateur,administrateur:1,1
maurice-a,halleboissaintcloud,1,1931,1931,administrateur,administrateur:1,1
vives,halleboissaintcloud,1,1931,1931,administrateur,administrateur:1,1
weber-m,halleboissaintcloud,1,,,administrateur,administrateur:1,1
a-une-saint-rene-taillandier-m,hamonmaitresfrancet31938,1,,,directeur,directeur:1,0
escallier-l,hamonmaitresfrancet31938,1,,,directeur_general,directeur_general:1,0
kapferer-m,hamonmaitresfrancet31938,1,,,administrateur,administrateur:1,1
paoli-l,hamonmaitresfrancet31938,1,1948,1948,directeur,directeur:1,0
quesnot-tome-ii-l,hamonmaitresfrancet31938,1,,,vice_president,vice_president:1,1
benninck-e,handelsvereenigingamsterdam,1,1956,1956,president,president:1,1
bolderhey,handelsvereenigingamsterdam,1,1956,1956,vice_president,vice_president:1,1
hirschfeld-h,handelsvereenigingamsterdam,1,1956,1956,administrateur,administrateur:1,1
posthuma-p,handelsvereenigingamsterdam,1,1956,1956,administrateur,administrateur:1,1
van-der-eijk-a,handelsvereenigingamsterdam,1,1956,1956,administrateur,administrateur:1,1
van-iterson-jr-g,handelsvereenigingamsterdam,1,1956,1956,administrateur,administrateur:1,1
van-leeuwen-h,handelsvereenigingamsterdam,1,1956,1956,administrateur,administrateur:1,1
laforge-m,hanoi,1,1924,1924,directeur,directeur:1,0
louis,hanoi,1,1933,1933,administrateur,administrateur:1,1
maurice-c,hanoi,1,1933,1933,administrateur,administrateur:1,1
trouve,hanoi,1,1927,1927,administrateur,administrateur:1,1
brou,hanoihotel,1,1896,1896,directeur,directeur:1,0
levee-p,hanoihotel,1,1942,1942,directeur,directeur:1,0
luce,hanoihotel,2,1896,1896,directeur,directeur:2,0
picanon-e,hanoihotel,1,1896,1896,directeur,directeur:1,0
ewing-j,harmonygoldminingltd,1,1956,1956,administrateur,administrateur:1,1
lewin-n,harmonygoldminingltd,1,1956,1956,administrateur,administrateur:1,1
wilson-w,harmonygoldminingltd,1,1956,1956,administrateur,administrateur:1,1
bernstein-b,hartebeesfonteingoldminingcyltd,1,1956,1956,administrateur,administrateur:1,1
kent-l,hartebeesfonteingoldminingcyltd,1,1956,1956,administrateur,administrateur:1,1
lapping-r,hartebeesfonteingoldminingcyltd,1,1956,1956,administrateur,administrateur:1,1
mackenzie-j,hartebeesfonteingoldminingcyltd,1,1956,1956,administrateur,administrateur:1,1
mc-intyre-j,hartebeesfonteingoldminingcyltd,1,1956,1956,administrateur,administrateur:1,1
scott-j,hartebeesfonteingoldminingcyltd,1,1956,1956,administrateur,administrateur:1,1
en-a,haugouallain,1,1921,1921,administrateur,administrateur:1,1
aegerter-f,hautbascongo,1,1956,1956,administrateur,administrateur:1,1
bard-l,hautbascongo,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
benard-g,hautbascongo,1,1930,1930,administrateur,administrateur:1,1
benard-m,hautbascongo,1,1929,1929,president,president:1,1
beuque-j,hautbascongo,1,1937,1937,administrateur,administrateur:1,1
charlot-e,hautbascongo,1,1937,1937,commissaire_aux_comptes,commissaire_aux_comptes:1,0
coquebert-de-neuville,hautbascongo,1,1956,1956,administrateur,administrateur:1,1
dawart,hautbascongo,1,1952,1952,administrateur,administrateur:1,1
